SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
112回目,16.256300,90.732200,65.560800,29.490200
113回目,16.818300,90.712400,64.762800,29.620200
114回目,16.409200,91.475200,65.407000,29.328600
115回目,16.560300,93.990500,65.215800,29.471700
116回目,16.501600,90.807400,65.287000,28.547600
117回目,16.479600,91.258600,63.911500,29.495200
118回目,16.385300,89.898400,64.929400,28.930900
119回目,16.783800,89.505500,65.158000,29.614500
120回目,16.647600,89.739600,64.400400,29.595500
121回目,20.886100,90.932200,63.952600,29.161600
122回目,22.779900,91.412700,65.545300,29.306900
123回目,16.534000,90.194000,64.231800,28.744800
124回目,16.543100,90.227900,64.952800,29.418400
125回目,16.717200,90.026000,64.614000,29.233500
126回目,16.546000,90.402300,65.046300,29.678700
127回目,16.629800,91.615000,65.270100,29.387600
128回目,16.270300,88.966700,65.218500,29.318200
129回目,16.453800,89.771700,65.308200,29.322600
130回目,16.561100,89.816200,65.986800,29.430100
131回目,16.797200,89.920400,65.097900,29.129700
132回目,16.441700,89.908200,65.267300,29.492400
133回目,16.581900,91.277400,65.058600,28.855900
134回目,16.358100,89.802400,64.336800,29.245000
135回目,16.220300,91.285400,63.985900,29.028600
136回目,16.353600,90.901200,65.716700,29.339300
137回目,16.507000,89.979700,65.077200,29.478300
138回目,16.521800,89.836500,65.027800,29.040600
139回目,16.361800,89.778000,65.212200,28.689600
140回目,16.146900,89.102500,64.735500,29.298800
141回目,16.465500,89.681100,63.866100,29.197300
142回目,16.524400,90.397800,65.272600,29.029100
143回目,16.324100,90.613000,65.191400,28.932500
144回目,16.018800,89.029600,65.045400,28.969300
145回目,16.330800,90.822100,65.132900,29.426700
146回目,16.251000,89.432400,65.333600,29.473600
147回目,16.547300,89.980100,65.729700,29.073300
148回目,16.306000,91.214500,65.291100,29.225900
149回目,16.120200,90.966500,64.560900,29.524500
150回目,16.797900,90.221500,65.530000,29.647600
151回目,16.452700,89.526900,65.041600,29.519300
152回目,16.148900,90.678500,65.582000,29.213300
153回目,16.429800,90.104800,64.777500,29.405200
154回目,16.410400,90.617600,65.151900,29.121800
155回目,16.344100,90.819300,65.303800,29.586000
156回目,16.435500,88.788100,64.733600,29.041200
157回目,16.279800,90.063300,64.964700,29.386700
158回目,16.500700,91.250000,65.083700,29.138100
159回目,16.694200,92.446700,65.840100,28.997400
160回目,16.334200,90.937200,64.219900,29.367600
161回目,16.156800,90.639500,64.010400,29.496100
162回目,16.127300,91.066400,64.761200,29.019200
163回目,16.357600,90.781900,64.173200,29.065200
164回目,16.043400,90.953600,64.745700,29.144500
165回目,16.333500,89.295400,64.819700,29.357500
166回目,16.352300,90.006000,64.154100,28.845500
167回目,16.666300,89.620200,64.699700,29.236000
168回目,16.369900,90.429300,65.464500,29.455900
169回目,16.393300,89.300100,64.377000,29.671300
170回目,16.028500,90.191300,64.865600,29.506200
171回目,16.572600,90.278200,64.890500,29.591700
172回目,16.160400,89.735800,65.462300,28.796200
173回目,16.783200,89.484100,65.023800,29.683200
174回目,16.555900,93.744900,64.635200,29.570100
175回目,16.515500,89.781400,64.060300,29.154300
176回目,16.553300,89.859000,65.336000,29.382000
177回目,16.497800,90.400800,65.026000,29.377600
178回目,16.433300,90.544000,64.445500,29.194000
179回目,16.611100,90.697000,65.190000,29.336100
180回目,15.924800,90.105400,65.761700,29.395000
181回目,16.406200,90.156400,65.211500,29.121200
182回目,16.430800,90.906700,64.689200,29.328600
183回目,16.617700,90.731100,65.195900,29.407500
184回目,16.775000,89.648400,64.833200,29.291100
185回目,16.330800,89.928800,65.784800,28.735200
186回目,16.375700,90.322500,64.384200,29.398000
187回目,16.684800,89.501500,64.835900,29.210000
188回目,16.335500,88.881300,72.799500,28.857600
189回目,16.435000,91.019100,65.316600,29.240700
190回目,16.400300,91.134800,65.153200,29.244100
191回目,16.261100,89.716500,64.352500,28.791300
192回目,16.415800,89.105000,65.440900,29.611400
193回目,16.608100,89.080700,64.144800,29.500000
194回目,16.353300,88.623000,65.448400,29.204200
195回目,16.425200,90.260900,64.354100,29.125100
196回目,16.501600,90.775000,65.146000,29.327600
197回目,16.364000,90.545300,64.839400,29.417100
198回目,16.096900,90.766400,64.631000,29.296500
199回目,16.496800,89.917800,64.293000,29.152600
200回目,16.364800,90.035500,64.119800,29.059400
201回目,16.314100,90.253900,65.948000,29.192200
202回目,16.395600,90.011400,64.897500,29.738400
203回目,16.351000,90.145800,65.211900,29.241800
204回目,16.132700,89.677500,65.776800,29.918100
205回目,16.313500,89.737800,64.623500,29.367300
206回目,16.438100,90.229500,64.464700,29.338300
207回目,16.456300,90.784800,65.183200,29.543400
208回目,16.379000,88.762000,65.157100,29.109000
209回目,16.315200,89.870100,65.890500,29.170600
210回目,16.613900,89.926000,65.058200,29.504200
211回目,16.325800,89.289500,65.318200,29.343600
212回目,16.565600,90.608200,65.306800,28.999400
213回目,16.625100,90.770800,65.809800,29.360200
214回目,16.304600,90.759200,65.166100,29.020900
215回目,16.215500,90.439300,65.086400,29.430400
216回目,16.456700,90.724500,64.928300,29.300900
217回目,16.109700,90.312000,65.022800,29.963700
218回目,16.110700,87.832400,64.392800,29.792200
219回目,16.207000,91.353100,64.084600,29.277700
220回目,15.998400,91.091700,65.659700,29.504400
221回目,16.449500,88.680300,65.129000,29.301600
222回目,16.425700,90.730300,65.252000,29.433100
223回目,16.292900,90.012000,65.910200,29.344900
224回目,16.006000,90.181700,65.209100,29.558400
225回目,16.457000,90.994500,65.679300,29.273900
226回目,16.563700,90.721000,64.136400,29.600900
227回目,16.282300,89.354700,64.721200,29.161100
228回目,16.412600,90.238600,66.043500,29.386800
229回目,16.533600,90.859300,65.146500,29.063700
230回目,16.368200,89.023700,64.363600,29.168100
231回目,16.226900,89.925800,65.151300,29.415200
232回目,16.367400,90.241800,64.391600,29.368600
233回目,16.190700,90.258700,64.761400,29.116100
234回目,16.374300,90.888300,66.065400,28.842200
235回目,16.238900,91.579700,65.134200,29.341800
236回目,16.335200,89.628500,64.316900,29.719200
237回目,16.281900,91.965500,65.920100,29.306600
238回目,16.160500,90.951600,66.136600,28.717000
239回目,16.400200,89.293000,65.243600,29.201600
240回目,16.531400,89.788000,64.954500,29.188300
241回目,16.127400,90.487400,64.902200,29.087400
242回目,16.246300,91.115900,65.218100,29.013300
243回目,15.982100,91.002600,65.054800,29.239000
244回目,16.594900,88.597600,64.421800,29.239800
245回目,16.113000,89.236500,65.696500,31.271300
246回目,16.235700,90.625600,65.251100,30.009400
247回目,16.163700,91.187100,65.315000,29.420100
248回目,16.009500,89.006700,66.011700,29.475000
249回目,15.884200,91.213300,64.769400,29.174300
250回目,16.548900,90.552200,63.965600,29.406400
