HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
57回目,1.928570,2.051280,2.027030,1.986670
58回目,1.823530,2.025640,2.050630,1.986670
59回目,1.823530,2.026670,2.038960,2.024390
60回目,1.829790,2.025640,2.041100,2.024690
61回目,1.894740,2.038960,2.029850,1.985710
62回目,1.796300,2.051280,2.013510,2.024690
63回目,1.823530,2.038960,2.042250,2.024390
64回目,1.830190,2.051280,2.025640,2.065790
65回目,1.894740,2.037970,2.027780,2.015380
66回目,1.829790,2.026670,2.023260,2.059700
67回目,1.807690,2.025640,2.041100,2.015380
68回目,1.807690,2.051280,2.027400,2.042250
69回目,1.830190,2.051280,2.041670,1.985710
70回目,1.829790,2.051280,2.038460,2.024690
71回目,1.823530,2.051280,2.045450,2.059700
72回目,1.983050,2.051280,2.045450,2.042250
73回目,1.796300,2.040540,2.014080,1.985710
74回目,1.894740,2.056340,2.045450,1.986670
75回目,1.791670,2.038960,2.028170,2.024390
76回目,1.830190,2.024100,2.044780,2.059700
77回目,1.894740,2.051280,2.050630,2.065790
78回目,1.937500,2.039470,2.000000,2.024390
79回目,1.928570,2.038960,2.025640,2.040000
80回目,1.791670,2.024100,2.082190,2.015380
81回目,1.937500,2.064940,2.050630,2.024690
82回目,1.823530,2.027030,2.029410,2.055560
83回目,1.796300,2.038460,2.023260,2.024390
84回目,1.823530,2.013890,2.027400,2.065790
85回目,1.823530,2.056340,2.012820,2.024690
86回目,1.823530,2.026670,2.059700,2.043480
87回目,1.823530,2.056340,2.029410,2.024690
88回目,1.894740,2.024100,2.038460,2.043480
89回目,1.937500,2.040540,2.015620,2.024690
90回目,1.937500,2.051280,2.013160,2.042250
91回目,1.830190,2.040540,2.056340,2.024690
92回目,1.830190,2.040540,2.023260,2.042250
93回目,1.829790,2.013890,2.038960,2.042250
94回目,1.796300,2.027400,2.038960,2.043480
95回目,1.937500,2.039470,2.042250,2.065790
96回目,1.894740,2.025640,2.075950,2.015380
97回目,1.894740,2.026670,2.045450,2.024690
98回目,1.807690,2.052630,2.043480,2.015380
99回目,1.823530,2.051280,2.073530,2.065790
100回目,1.830190,2.051280,2.012820,1.986670
101回目,1.807690,2.025640,2.084510,2.024690
102回目,1.928570,2.026320,2.028570,2.065790
103回目,1.928570,2.040540,2.012660,2.024390
104回目,1.830190,2.064940,2.037500,2.055560
105回目,1.928570,2.038960,2.029410,2.055560
106回目,1.830190,2.036590,2.000000,2.024390
107回目,1.807690,2.052630,2.025320,2.042250
108回目,1.823530,2.040540,2.041100,2.065790
109回目,1.807690,2.013890,2.039470,2.055560
110回目,1.894740,2.052630,2.041100,2.040000
111回目,1.894740,2.040540,2.000000,1.985710
112回目,1.807690,2.026670,2.041100,2.024690
113回目,1.928570,2.056340,2.013510,2.015380
114回目,1.823530,2.025640,2.022730,1.986670
115回目,1.791670,2.040540,2.082190,2.055560
116回目,1.791670,2.025640,2.012990,2.040000
117回目,1.807690,2.026670,2.042860,2.055560
118回目,1.823530,2.051280,1.972220,2.040000
119回目,1.928570,2.036590,2.038960,2.043480
120回目,1.928570,2.026320,2.029410,1.986670
121回目,1.937500,2.026670,2.028570,2.059700
122回目,1.829790,2.024100,2.050630,2.042250
123回目,1.830190,2.038960,2.012990,2.059700
124回目,1.937500,2.037040,2.012820,1.986670
125回目,1.807690,2.064940,2.038460,2.040000
126回目,1.928570,2.026670,2.056340,1.985710
127回目,1.830190,2.024100,2.040540,2.042250
128回目,1.830190,2.039470,2.051950,2.024390
129回目,1.894740,2.024100,2.023260,2.024690
130回目,1.928570,2.051280,2.045450,2.055560
131回目,1.796300,2.064940,2.051950,2.040000
132回目,1.823530,2.036590,2.027400,2.024690
133回目,1.796300,2.051280,2.041670,2.042250
134回目,1.829790,2.038960,2.014080,1.986670
135回目,1.823530,2.051950,2.012820,2.024390
136回目,1.796300,2.013890,2.037970,2.024690
137回目,1.796300,2.038960,2.012200,2.055560
138回目,1.830190,2.039470,2.041670,2.040000
139回目,1.983050,2.064940,2.039470,2.040000
140回目,1.807690,2.026670,2.045450,2.040000
141回目,1.937500,2.026670,2.012050,2.024690
142回目,1.830190,2.056340,2.014290,2.065790
143回目,1.829790,2.064940,2.038960,2.043480
144回目,1.791670,2.037040,1.986840,2.015380
145回目,1.823530,2.037040,2.029850,2.015380
146回目,1.830190,2.037970,2.083330,2.015380
147回目,1.894740,2.027030,2.056340,2.015380
148回目,1.823530,2.028170,2.027400,1.986670
149回目,1.807690,2.025640,2.023260,2.040000
150回目,1.796300,2.027030,2.029410,2.055560
151回目,1.796300,2.036590,2.050630,2.040000
152回目,1.937500,2.025640,2.038460,2.055560
153回目,1.829790,2.040540,2.082190,2.065790
154回目,1.829790,2.027400,2.038960,2.024690
155回目,1.823530,2.013890,2.082190,2.024390
156回目,1.823530,2.039470,2.050630,2.024390
157回目,1.894740,2.025640,2.027400,2.040000
158回目,1.796300,2.051950,2.039470,2.015380
159回目,1.983050,2.037970,2.039470,2.055560
160回目,1.830190,2.024100,2.042250,2.059700
161回目,1.807690,2.026670,2.045450,2.015380
162回目,1.829790,2.056340,2.041100,2.015380
163回目,1.829790,2.025640,2.026320,2.043480
164回目,1.823530,2.051280,2.029410,2.040000
165回目,1.823530,2.026670,2.039470,2.024690
166回目,1.983050,2.038960,2.041100,2.059700
167回目,1.928570,2.027030,2.028570,2.065790
168回目,1.823530,2.056340,2.025640,2.059700
169回目,1.830190,2.064940,2.038960,2.024690
170回目,1.829790,2.038960,2.045450,2.065790
171回目,1.823530,2.056340,1.986110,2.024690
172回目,1.823530,2.037040,2.012820,2.059700
173回目,1.894740,2.051280,2.012660,2.042250
174回目,1.937500,2.026320,2.029410,2.055560
175回目,1.823530,2.051280,2.041100,2.055560
176回目,1.983050,2.051280,2.023260,2.024390
177回目,1.823530,2.037970,2.027780,1.986670
178回目,1.983050,2.051280,2.041670,1.985710
179回目,1.823530,2.024100,2.050630,2.042250
180回目,1.829790,2.051280,2.012200,2.040000
181回目,1.807690,2.025640,2.065790,2.059700
182回目,1.791670,2.038960,2.029410,2.055560
183回目,1.937500,2.026320,2.078950,2.059700
184回目,1.830190,2.026670,2.035710,2.042250
185回目,1.796300,2.051280,2.013510,2.015380
186回目,1.983050,2.037040,2.039470,2.040000
187回目,1.983050,2.025640,2.038960,2.042250
188回目,1.823530,2.040540,2.024390,2.065790
189回目,1.823530,2.051280,2.025320,2.024390
190回目,1.894740,2.025640,2.029410,2.055560
191回目,1.894740,2.051280,2.012990,2.059700
192回目,1.823530,2.039470,2.082190,2.024390
193回目,1.791670,2.036590,1.985510,2.065790
194回目,1.807690,2.025640,2.029410,2.055560
195回目,1.823530,2.056340,2.045450,2.043480
196回目,1.830190,2.024100,2.012820,1.985710
197回目,1.894740,2.024100,2.040540,2.024690
198回目,1.791670,2.037970,2.026670,2.065790
199回目,1.823530,2.038960,2.025640,2.024690
200回目,1.823530,2.024100,2.054050,2.065790
201回目,1.937500,2.052630,2.028990,2.055560
202回目,1.928570,2.040540,2.037970,2.065790
203回目,1.823530,2.025640,2.082190,2.055560
204回目,1.823530,2.051950,2.038960,2.040000
205回目,1.830190,2.040540,2.036140,2.024390
206回目,1.829790,2.026670,2.013160,2.015380
207回目,1.823530,2.027400,2.027780,1.985710
208回目,1.791670,2.051280,2.025640,2.059700
209回目,1.807690,2.037970,2.078120,2.055560
210回目,1.928570,2.056340,2.068490,2.043480
211回目,1.807690,2.026670,1.986300,1.985710
212回目,1.928570,2.038960,2.039470,2.024390
213回目,1.983050,2.026320,2.050630,2.040000
214回目,1.791670,2.056340,2.027030,2.015380
215回目,1.830190,2.027030,2.023260,2.024390
216回目,1.928570,2.025640,2.012820,2.055560
217回目,1.807690,2.027030,2.082190,1.985710
218回目,1.823530,2.056340,2.050630,2.015380
219回目,1.823530,2.028170,2.000000,2.043480
220回目,1.829790,2.037970,2.042250,2.024690
221回目,1.937500,2.052630,2.013510,2.055560
222回目,1.830190,2.025640,2.044120,2.059700
223回目,1.983050,2.026670,2.039470,1.986670
224回目,1.829790,2.038960,2.023260,1.986670
225回目,1.983050,2.028170,2.012820,1.985710
226回目,1.937500,2.025640,2.041670,2.024390
227回目,1.983050,2.037040,2.025970,2.042250
228回目,1.937500,2.036590,2.012200,2.043480
229回目,1.894740,2.037040,2.042860,2.055560
230回目,1.796300,2.024100,2.050630,1.985710
231回目,1.791670,2.036590,2.038960,1.985710
232回目,1.807690,2.037970,2.027780,2.055560
233回目,1.829790,2.056340,2.063290,1.986670
234回目,1.829790,2.037040,2.040000,2.065790
235回目,1.791670,2.040540,2.038460,2.065790
236回目,1.823530,2.025640,2.081080,2.043480
237回目,1.829790,2.040540,2.054050,2.042250
238回目,1.830190,2.037040,2.041100,2.042250
239回目,1.807690,2.038960,2.012990,2.015380
240回目,1.894740,2.026670,2.029410,1.986670
241回目,1.796300,2.051280,2.037970,2.024390
242回目,1.829790,2.052630,2.027030,2.042250
243回目,1.791670,2.026670,2.014290,2.065790
244回目,1.894740,2.038960,2.026320,2.042250
245回目,1.830190,2.051280,2.023260,2.015380
246回目,1.937500,2.052630,2.022470,2.043480
247回目,1.823530,2.052630,2.042860,2.065790
248回目,1.823530,2.025640,2.025640,2.065790
249回目,1.823530,2.040540,2.066670,2.059700
250回目,1.983050,2.027400,2.012820,1.986670
