HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
162回目,1.457630,1.552240,1.507690,1.492060
163回目,1.457630,1.555560,1.547950,1.530300
164回目,1.474580,1.602560,1.558820,1.537310
165回目,1.483870,1.492060,1.550720,1.544120
166回目,1.500000,1.565220,1.569440,1.537310
167回目,1.500000,1.538460,1.549300,1.558820
168回目,1.474580,1.578950,1.545450,1.523080
169回目,1.507460,1.544120,1.584420,1.544120
170回目,1.483870,1.586670,1.507940,1.492060
171回目,1.483870,1.563380,1.569440,1.530300
172回目,1.500000,1.563380,1.547950,1.544120
173回目,1.483870,1.492060,1.558820,1.492060
174回目,1.483870,1.492060,1.522390,1.537310
175回目,1.457630,1.492060,1.558820,1.583330
176回目,1.492310,1.492060,1.492310,1.544120
177回目,1.500000,1.552240,1.545450,1.515150
178回目,1.492310,1.555560,1.558820,1.583330
179回目,1.507460,1.565220,1.507690,1.530300
180回目,1.474580,1.522390,1.507690,1.537310
181回目,1.483870,1.544120,1.529410,1.544120
182回目,1.507460,1.563380,1.563380,1.492060
183回目,1.474580,1.565220,1.558820,1.583330
184回目,1.507460,1.586670,1.538460,1.515150
185回目,1.421050,1.507940,1.555560,1.537310
186回目,1.474580,1.555560,1.529410,1.558820
187回目,1.457630,1.575340,1.558820,1.558820
188回目,1.457630,1.563380,1.550720,1.537310
189回目,1.474580,1.575340,1.569440,1.537310
190回目,1.476190,1.538460,1.500000,1.544120
191回目,1.476190,1.586670,1.569440,1.523080
192回目,1.474580,1.578950,1.500000,1.537310
193回目,1.474580,1.563380,1.529410,1.515150
194回目,1.474580,1.575340,1.547950,1.583330
195回目,1.500000,1.552240,1.507690,1.530300
196回目,1.457630,1.563380,1.552240,1.583330
197回目,1.483870,1.492060,1.561640,1.544120
198回目,1.474580,1.545450,1.529410,1.537310
199回目,1.476190,1.492060,1.500000,1.583330
200回目,1.530300,1.492060,1.500000,1.537310
201回目,1.483870,1.545450,1.561640,1.583330
202回目,1.483870,1.563380,1.542860,1.583330
203回目,1.530300,1.545450,1.549300,1.583330
204回目,1.457630,1.522390,1.529410,1.530300
205回目,1.483870,1.538460,1.544120,1.523080
206回目,1.500000,1.555560,1.560610,1.530300
207回目,1.530300,1.552240,1.563380,1.492060
208回目,1.421050,1.507940,1.536230,1.583330
209回目,1.507460,1.563380,1.507690,1.523080
210回目,1.483870,1.544120,1.569440,1.537310
211回目,1.530300,1.565220,1.565220,1.515150
212回目,1.483870,1.544120,1.558820,1.523080
213回目,1.474580,1.544120,1.558820,1.492060
214回目,1.492310,1.545450,1.555560,1.537310
215回目,1.474580,1.565220,1.555560,1.583330
216回目,1.476190,1.565220,1.555560,1.492060
217回目,1.421050,1.563380,1.569440,1.515150
218回目,1.474580,1.563380,1.507690,1.583330
219回目,1.421050,1.492060,1.569440,1.537310
220回目,1.492310,1.575340,1.555560,1.523080
221回目,1.476190,1.555560,1.507690,1.583330
222回目,1.500000,1.507940,1.567160,1.558820
223回目,1.500000,1.555560,1.544120,1.515150
224回目,1.483870,1.555560,1.586670,1.523080
225回目,1.492310,1.586670,1.569440,1.544120
226回目,1.457630,1.575340,1.555560,1.530300
227回目,1.476190,1.544120,1.582090,1.515150
228回目,1.457630,1.565220,1.537310,1.558820
229回目,1.507460,1.586670,1.558820,1.544120
230回目,1.421050,1.538460,1.549300,1.558820
231回目,1.483870,1.563380,1.575340,1.523080
232回目,1.507460,1.552240,1.555560,1.537310
233回目,1.500000,1.575340,1.616440,1.583330
234回目,1.492310,1.565220,1.500000,1.515150
235回目,1.474580,1.565220,1.507690,1.515150
236回目,1.483870,1.544120,1.483870,1.492060
237回目,1.476190,1.565220,1.529410,1.583330
238回目,1.483870,1.571430,1.507690,1.583330
239回目,1.483870,1.545450,1.569440,1.523080
240回目,1.476190,1.492060,1.560610,1.537310
241回目,1.492310,1.565220,1.581080,1.515150
242回目,1.500000,1.565220,1.547950,1.515150
243回目,1.457630,1.575340,1.555560,1.530300
244回目,1.483870,1.538460,1.549300,1.492060
245回目,1.500000,1.565220,1.573330,1.583330
246回目,1.474580,1.507940,1.544120,1.558820
247回目,1.483870,1.586670,1.484380,1.515150
248回目,1.483870,1.492060,1.549300,1.530300
249回目,1.483870,1.492060,1.529410,1.558820
250回目,1.483870,1.538460,1.507690,1.537310
