PDR,GPSR,NGPSR,NPGPSR,NDGPSR
48回目,63.265300,68.367300,73.469400,66.326500
49回目,60.204100,72.449000,68.367300,66.326500
50回目,63.265300,70.408200,67.346900,73.469400
51回目,66.326500,71.428600,66.326500,68.041200
52回目,64.285700,74.489800,70.408200,68.367300
53回目,60.204100,68.041200,66.326500,68.367300
54回目,68.367300,66.326500,66.326500,66.326500
55回目,63.265300,74.489800,72.449000,73.469400
56回目,60.204100,66.326500,63.265300,73.469400
57回目,63.265300,69.387800,73.469400,69.387800
58回目,63.265300,68.041200,66.326500,68.367300
59回目,60.204100,77.551000,73.469400,66.326500
60回目,60.204100,77.551000,66.326500,67.346900
61回目,63.265300,68.367300,66.326500,69.387800
62回目,60.204100,74.489800,68.367300,73.469400
63回目,64.285700,70.408200,61.224500,68.367300
64回目,68.367300,68.367300,71.428600,69.387800
65回目,64.285700,73.469400,70.408200,64.285700
66回目,60.204100,69.387800,68.367300,69.387800
67回目,60.204100,68.367300,69.387800,66.326500
68回目,60.204100,71.428600,69.387800,69.387800
69回目,68.367300,68.041200,69.387800,66.326500
70回目,63.265300,66.326500,73.469400,64.285700
71回目,64.285700,68.367300,73.469400,68.367300
72回目,67.346900,72.449000,69.387800,64.285700
73回目,58.762900,64.285700,73.469400,64.285700
74回目,66.326500,68.367300,69.387800,68.041200
75回目,58.762900,73.469400,69.387800,69.387800
76回目,68.367300,69.387800,66.326500,67.346900
77回目,66.326500,68.367300,69.387800,67.346900
78回目,67.346900,64.285700,68.041200,73.469400
79回目,58.762900,79.591800,77.319600,73.469400
80回目,63.265300,68.041200,69.387800,73.469400
81回目,67.346900,70.408200,65.306100,73.469400
82回目,60.204100,68.041200,71.428600,68.041200
83回目,60.204100,73.469400,70.408200,73.469400
84回目,67.346900,74.489800,68.367300,69.387800
85回目,60.204100,70.408200,66.326500,73.469400
86回目,66.326500,68.041200,69.387800,68.041200
87回目,60.204100,70.408200,69.387800,64.285700
88回目,63.265300,68.367300,72.449000,66.326500
89回目,60.204100,73.469400,73.469400,66.326500
90回目,68.367300,66.326500,76.288700,73.469400
91回目,64.285700,70.408200,63.265300,66.326500
92回目,63.265300,74.489800,73.469400,64.285700
93回目,58.762900,72.449000,74.226800,69.387800
94回目,68.367300,73.469400,73.469400,67.346900
95回目,64.285700,68.367300,75.257700,68.367300
96回目,63.265300,68.367300,75.257700,68.367300
97回目,60.204100,72.449000,69.387800,66.326500
98回目,64.285700,74.489800,73.469400,73.469400
99回目,60.204100,68.367300,71.428600,69.387800
100回目,67.346900,70.408200,66.326500,68.041200
101回目,58.762900,68.041200,73.469400,68.041200
102回目,60.204100,76.530600,75.510200,68.367300
103回目,66.326500,64.285700,66.326500,64.285700
104回目,63.265300,73.469400,66.326500,66.326500
105回目,64.285700,76.530600,63.265300,68.367300
106回目,60.204100,68.367300,66.326500,73.469400
107回目,60.204100,64.285700,73.469400,66.326500
108回目,66.326500,72.449000,73.469400,67.346900
109回目,63.265300,66.326500,61.855700,68.367300
110回目,63.265300,66.326500,63.265300,73.469400
111回目,63.265300,66.326500,69.387800,67.346900
112回目,63.265300,68.367300,73.469400,67.346900
113回目,60.204100,72.449000,72.449000,69.387800
114回目,63.265300,64.285700,70.408200,69.387800
115回目,60.204100,72.449000,69.387800,68.041200
116回目,68.367300,68.041200,63.265300,68.041200
117回目,60.204100,74.489800,72.164900,69.387800
118回目,63.265300,68.041200,69.387800,66.326500
119回目,60.204100,74.489800,68.367300,68.041200
120回目,60.204100,72.449000,66.326500,67.346900
121回目,60.204100,68.367300,69.387800,68.367300
122回目,60.204100,68.041200,66.326500,73.469400
123回目,67.346900,70.408200,77.319600,69.387800
124回目,60.204100,66.326500,69.387800,66.326500
125回目,60.204100,70.408200,72.449000,68.041200
126回目,67.346900,64.285700,73.469400,68.367300
127回目,63.265300,76.530600,68.367300,66.326500
128回目,67.346900,72.449000,69.387800,66.326500
129回目,60.204100,72.449000,67.346900,67.346900
130回目,68.367300,68.367300,68.367300,64.285700
131回目,64.285700,72.449000,71.428600,68.041200
132回目,60.204100,74.489800,67.346900,64.285700
133回目,60.204100,74.489800,73.469400,73.469400
134回目,67.346900,73.469400,73.469400,73.469400
135回目,63.265300,64.285700,69.387800,64.285700
136回目,60.204100,68.041200,71.428600,68.041200
137回目,60.204100,76.530600,66.326500,73.469400
138回目,58.762900,71.428600,66.326500,68.041200
139回目,63.265300,70.408200,69.387800,69.387800
140回目,58.762900,79.591800,69.387800,69.387800
141回目,63.265300,72.449000,68.041200,66.326500
142回目,68.367300,69.387800,63.265300,69.387800
143回目,63.265300,72.449000,71.134000,69.387800
144回目,58.762900,68.367300,73.469400,68.367300
145回目,67.346900,64.285700,68.367300,73.469400
146回目,63.265300,66.326500,69.387800,73.469400
147回目,60.204100,72.449000,73.469400,69.387800
148回目,66.326500,71.428600,69.387800,73.469400
149回目,60.204100,76.530600,75.257700,68.367300
150回目,60.204100,76.530600,69.387800,66.326500
151回目,60.204100,66.326500,66.326500,68.367300
152回目,58.762900,76.530600,72.449000,69.387800
153回目,67.346900,73.469400,69.387800,67.346900
154回目,58.762900,69.387800,66.326500,67.346900
155回目,58.762900,71.428600,69.387800,69.387800
156回目,64.285700,68.041200,73.469400,73.469400
157回目,60.204100,70.408200,71.134000,66.326500
158回目,63.265300,68.367300,73.469400,68.041200
159回目,63.265300,70.408200,73.469400,67.346900
160回目,60.204100,70.408200,69.387800,68.041200
161回目,60.204100,66.326500,69.387800,68.367300
162回目,60.204100,68.367300,66.326500,64.285700
163回目,60.204100,73.469400,75.257700,67.346900
164回目,60.204100,79.591800,69.387800,68.367300
165回目,63.265300,64.285700,70.408200,69.387800
166回目,63.265300,70.408200,73.469400,68.367300
167回目,63.265300,66.326500,72.449000,69.387800
168回目,60.204100,77.551000,67.346900,66.326500
169回目,68.367300,69.387800,78.571400,69.387800
170回目,63.265300,76.530600,64.285700,64.285700
171回目,63.265300,72.449000,73.469400,67.346900
172回目,63.265300,72.449000,75.257700,69.387800
173回目,63.265300,64.285700,69.387800,64.285700
174回目,63.265300,64.285700,68.367300,68.367300
175回目,60.204100,64.285700,69.387800,73.469400
176回目,66.326500,64.285700,66.326500,69.387800
177回目,63.265300,68.367300,67.346900,68.041200
178回目,66.326500,73.469400,69.387800,73.469400
179回目,68.367300,70.408200,66.326500,67.346900
180回目,60.204100,68.367300,66.326500,68.367300
181回目,63.265300,69.387800,69.387800,69.387800
182回目,68.367300,72.449000,72.449000,64.285700
183回目,60.204100,70.408200,69.387800,73.469400
184回目,68.367300,76.530600,66.326500,68.041200
185回目,58.762900,64.285700,73.469400,68.367300
186回目,60.204100,73.469400,69.387800,69.387800
187回目,60.204100,74.489800,69.387800,69.387800
188回目,60.204100,72.449000,70.408200,68.367300
189回目,60.204100,74.489800,73.469400,68.367300
190回目,64.285700,66.326500,61.224500,69.387800
191回目,64.285700,76.530600,73.469400,66.326500
192回目,60.204100,77.551000,65.306100,68.367300
193回目,60.204100,72.449000,69.387800,68.041200
194回目,60.204100,74.489800,75.257700,73.469400
195回目,63.265300,68.367300,66.326500,67.346900
196回目,60.204100,72.449000,68.367300,73.469400
197回目,63.265300,64.285700,74.489800,69.387800
198回目,60.204100,68.041200,69.387800,68.367300
199回目,64.285700,64.285700,67.346900,73.469400
200回目,67.346900,64.285700,68.041200,68.367300
201回目,63.265300,68.041200,74.489800,73.469400
202回目,63.265300,72.449000,71.428600,73.469400
203回目,67.346900,68.041200,72.449000,73.469400
204回目,60.204100,68.367300,69.387800,67.346900
205回目,63.265300,66.326500,69.387800,66.326500
206回目,63.265300,73.469400,67.346900,67.346900
207回目,67.346900,68.367300,72.449000,64.285700
208回目,58.762900,64.285700,70.408200,73.469400
209回目,68.367300,72.449000,66.326500,66.326500
210回目,63.265300,69.387800,73.469400,68.367300
211回目,67.346900,70.408200,70.408200,68.041200
212回目,63.265300,69.387800,69.387800,66.326500
213回目,60.204100,69.387800,69.387800,64.285700
214回目,66.326500,68.041200,73.469400,68.367300
215回目,60.204100,70.408200,73.469400,73.469400
216回目,64.285700,70.408200,73.469400,64.285700
217回目,58.762900,72.449000,73.469400,68.041200
218回目,60.204100,72.449000,66.326500,73.469400
219回目,58.762900,64.285700,73.469400,68.367300
220回目,66.326500,74.489800,73.469400,66.326500
221回目,64.285700,73.469400,66.326500,73.469400
222回目,63.265300,64.285700,68.367300,69.387800
223回目,63.265300,73.469400,69.387800,68.041200
224回目,63.265300,73.469400,76.530600,66.326500
225回目,66.326500,76.530600,73.469400,69.387800
226回目,60.204100,74.489800,73.469400,67.346900
227回目,64.285700,69.387800,68.367300,68.041200
228回目,60.204100,70.408200,68.367300,69.387800
229回目,68.367300,76.530600,69.387800,69.387800
230回目,58.762900,66.326500,72.449000,69.387800
231回目,63.265300,72.449000,74.489800,66.326500
232回目,68.367300,68.367300,73.469400,68.367300
233回目,63.265300,74.489800,74.489800,73.469400
234回目,66.326500,70.408200,63.265300,68.041200
235回目,60.204100,70.408200,66.326500,68.041200
236回目,63.265300,69.387800,63.265300,64.285700
237回目,64.285700,70.408200,69.387800,73.469400
238回目,63.265300,71.428600,66.326500,73.469400
239回目,63.265300,68.041200,73.469400,66.326500
240回目,64.285700,64.285700,67.346900,68.367300
241回目,66.326500,70.408200,75.510200,68.041200
242回目,63.265300,70.408200,75.257700,68.041200
243回目,60.204100,74.489800,73.469400,67.346900
244回目,63.265300,66.326500,72.449000,64.285700
245回目,63.265300,70.408200,76.530600,73.469400
246回目,60.204100,64.285700,69.387800,69.387800
247回目,63.265300,76.530600,65.979400,68.041200
248回目,63.265300,64.285700,72.449000,67.346900
249回目,63.265300,64.285700,69.387800,69.387800
250回目,63.265300,66.326500,66.326500,68.367300
