Overhead,GPSR,NGPSR,NPGPSR,NDGPSR
68回目,3545195.000000,8700041.000000,7748973.000000,7768010.000000
69回目,3535457.000000,8588783.000000,7708917.000000,7723424.000000
70回目,3545195.000000,8714023.000000,7708905.000000,7752444.000000
71回目,3521327.000000,8728028.000000,7801227.000000,7738088.000000
72回目,3521327.000000,8697573.000000,7731083.000000,7801242.000000
73回目,3534097.000000,8693790.000000,7780863.000000,7738088.000000
74回目,3601691.000000,8708820.000000,7731407.000000,7768010.000000
75回目,3575813.000000,8729144.000000,7751735.000000,7780496.000000
76回目,3601691.000000,8702447.000000,7782089.000000,7780496.000000
77回目,3545935.000000,8693790.000000,7776683.000000,7752444.000000
78回目,3551383.000000,8706475.000000,7787979.000000,7782892.000000
79回目,3545195.000000,8690607.000000,7780843.000000,7711652.000000
80回目,3535457.000000,8690565.000000,7762309.000000,7752444.000000
81回目,3549227.000000,8712580.000000,7799535.000000,7756554.000000
82回目,3601691.000000,8693790.000000,7771905.000000,7752444.000000
83回目,3535457.000000,8761661.000000,7799969.000000,7711652.000000
84回目,3545195.000000,8706644.000000,7766029.000000,7771414.000000
85回目,3545195.000000,8708820.000000,7718685.000000,7782892.000000
86回目,3575813.000000,8742453.000000,7711143.000000,7771414.000000
87回目,3575813.000000,8728057.000000,7794413.000000,7801242.000000
88回目,3601691.000000,8706475.000000,7785301.000000,7752444.000000
89回目,3549227.000000,8690607.000000,7765219.000000,7768010.000000
90回目,3601691.000000,8714483.000000,7726373.000000,7801242.000000
91回目,3601691.000000,8693790.000000,7790047.000000,7782892.000000
92回目,3575813.000000,8690607.000000,7788771.000000,7756554.000000
93回目,3545935.000000,8706475.000000,7722911.000000,7752444.000000
94回目,3535457.000000,8714023.000000,7778649.000000,7756554.000000
95回目,3601691.000000,8748116.000000,7760123.000000,7782892.000000
96回目,3534097.000000,8700041.000000,7753029.000000,7770892.000000
97回目,3575813.000000,8717051.000000,7779331.000000,7780496.000000
98回目,3551383.000000,8708820.000000,7769579.000000,7752444.000000
99回目,3545935.000000,8739232.000000,7766793.000000,7782892.000000
100回目,3534097.000000,8766304.000000,7763137.000000,7771414.000000
101回目,3601691.000000,8680850.000000,7796739.000000,7738088.000000
102回目,3567321.000000,8706475.000000,7798419.000000,7770892.000000
103回目,3575813.000000,8693790.000000,7779045.000000,7738088.000000
104回目,3535457.000000,8717051.000000,7777915.000000,7771414.000000
105回目,3591851.000000,8773910.000000,7747805.000000,7770892.000000
106回目,3551383.000000,8776086.000000,7791021.000000,7756554.000000
107回目,3545935.000000,8723727.000000,7740667.000000,7711652.000000
108回目,3545195.000000,8728057.000000,7750577.000000,7756554.000000
109回目,3575813.000000,8775238.000000,7753883.000000,7768010.000000
110回目,3534097.000000,8748116.000000,7794693.000000,7801242.000000
111回目,3545195.000000,8705599.000000,7775509.000000,7723424.000000
112回目,3535457.000000,8762777.000000,7743731.000000,7711652.000000
113回目,3545195.000000,8705599.000000,7760529.000000,7723424.000000
114回目,3545195.000000,8729144.000000,7790943.000000,7771414.000000
115回目,3521327.000000,8729144.000000,7760227.000000,7738088.000000
116回目,3535457.000000,8723727.000000,7796373.000000,7771414.000000
117回目,3601691.000000,8706644.000000,7764753.000000,7770892.000000
118回目,3521327.000000,8761056.000000,7767037.000000,7782892.000000
119回目,3535457.000000,8740277.000000,7769465.000000,7711652.000000
120回目,3549227.000000,8712580.000000,7790347.000000,7782892.000000
121回目,3549227.000000,8740277.000000,7803791.000000,7723424.000000
122回目,3521327.000000,8699038.000000,7752613.000000,7768010.000000
123回目,3535457.000000,8705599.000000,7750141.000000,7711652.000000
124回目,3545935.000000,8773910.000000,7785039.000000,7782892.000000
125回目,3601691.000000,8683371.000000,7786543.000000,7770892.000000
126回目,3567321.000000,8683371.000000,7819389.000000,7780496.000000
127回目,3521327.000000,8706475.000000,7771309.000000,7711652.000000
128回目,3535457.000000,8762777.000000,7784843.000000,7782892.000000
129回目,3601691.000000,8588783.000000,7766849.000000,7782892.000000
130回目,3545195.000000,8748116.000000,7714577.000000,7780496.000000
131回目,3591851.000000,8671966.000000,7772869.000000,7768010.000000
132回目,3534097.000000,8712580.000000,7769195.000000,7711652.000000
133回目,3601691.000000,8746213.000000,7793037.000000,7801242.000000
134回目,3601691.000000,8762777.000000,7701791.000000,7780496.000000
135回目,3551383.000000,8588783.000000,7817021.000000,7770892.000000
136回目,3534097.000000,8690565.000000,7770369.000000,7771414.000000
137回目,3601691.000000,8694424.000000,7795101.000000,7711652.000000
138回目,3521327.000000,8708820.000000,7758161.000000,7780496.000000
139回目,3575813.000000,8761661.000000,7757267.000000,7738088.000000
140回目,3551383.000000,8766304.000000,7795251.000000,7738088.000000
141回目,3535457.000000,8693790.000000,7773695.000000,7752444.000000
142回目,3521327.000000,8742453.000000,7757161.000000,7770892.000000
143回目,3535457.000000,8741605.000000,7752193.000000,7770892.000000
144回目,3549227.000000,8690565.000000,7774393.000000,7782892.000000
145回目,3567321.000000,8699038.000000,7742979.000000,7770892.000000
146回目,3545935.000000,8683371.000000,7792547.000000,7770892.000000
147回目,3567321.000000,8693790.000000,7785111.000000,7756554.000000
148回目,3549227.000000,8683371.000000,7796113.000000,7770892.000000
149回目,3575813.000000,8706644.000000,7746503.000000,7768010.000000
150回目,3567321.000000,8773910.000000,7757091.000000,7752444.000000
151回目,3601691.000000,8708820.000000,7749949.000000,7782892.000000
152回目,3551383.000000,8706644.000000,7761649.000000,7738088.000000
153回目,3545195.000000,8705599.000000,7780817.000000,7780496.000000
154回目,3549227.000000,8690607.000000,7791073.000000,7711652.000000
155回目,3535457.000000,8714023.000000,7744493.000000,7801242.000000
156回目,3551383.000000,8761661.000000,7799321.000000,7801242.000000
157回目,3575813.000000,8694424.000000,7789369.000000,7801242.000000
158回目,3549227.000000,8728028.000000,7808935.000000,7756554.000000
159回目,3545195.000000,8694424.000000,7702839.000000,7771414.000000
160回目,3545195.000000,8693790.000000,7705125.000000,7711652.000000
161回目,3521327.000000,8671966.000000,7782275.000000,7738088.000000
162回目,3601691.000000,8697573.000000,7729679.000000,7780496.000000
163回目,3545195.000000,8588783.000000,7796071.000000,7711652.000000
164回目,3534097.000000,8588783.000000,7755503.000000,7801242.000000
165回目,3534097.000000,8671966.000000,7823659.000000,7738088.000000
166回目,3549227.000000,8693790.000000,7746583.000000,7780496.000000
167回目,3551383.000000,8728028.000000,7715265.000000,7723424.000000
168回目,3551383.000000,8699038.000000,7738385.000000,7711652.000000
169回目,3545195.000000,8700041.000000,7725551.000000,7738088.000000
170回目,3535457.000000,8588783.000000,7778977.000000,7756554.000000
171回目,3567321.000000,8707972.000000,7701651.000000,7756554.000000
172回目,3575813.000000,8776086.000000,7769227.000000,7752444.000000
173回目,3521327.000000,8741605.000000,7794737.000000,7771414.000000
174回目,3534097.000000,8746213.000000,7816247.000000,7756554.000000
175回目,3601691.000000,8740277.000000,7808413.000000,7752444.000000
176回目,3545195.000000,8699038.000000,7793287.000000,7768010.000000
177回目,3575813.000000,8741605.000000,7717213.000000,7711652.000000
178回目,3535457.000000,8742453.000000,7726937.000000,7752444.000000
179回目,3601691.000000,8727423.000000,7734101.000000,7801242.000000
180回目,3521327.000000,8671966.000000,7756855.000000,7768010.000000
181回目,3601691.000000,8693790.000000,7788461.000000,7756554.000000
182回目,3591851.000000,8671966.000000,7763033.000000,7723424.000000
183回目,3601691.000000,8708820.000000,7803375.000000,7768010.000000
184回目,3521327.000000,8779846.000000,7739427.000000,7738088.000000
185回目,3549227.000000,8699038.000000,7731919.000000,7723424.000000
186回目,3545935.000000,8712580.000000,7776613.000000,7756554.000000
187回目,3534097.000000,8773910.000000,7757473.000000,7723424.000000
188回目,3534097.000000,8761661.000000,7732475.000000,7752444.000000
189回目,3535457.000000,8588783.000000,7773935.000000,7711652.000000
190回目,3591851.000000,8728057.000000,7822403.000000,7770892.000000
191回目,3567321.000000,8723727.000000,7677535.000000,7756554.000000
192回目,3567321.000000,8775238.000000,7778127.000000,7770892.000000
193回目,3591851.000000,8671966.000000,7760759.000000,7738088.000000
194回目,3545935.000000,8712580.000000,7816753.000000,7738088.000000
195回目,3601691.000000,8739232.000000,7707885.000000,7768010.000000
196回目,3575813.000000,8702447.000000,7800835.000000,7801242.000000
197回目,3575813.000000,8728057.000000,7718809.000000,7711652.000000
198回目,3551383.000000,8697573.000000,7766455.000000,7711652.000000
199回目,3601691.000000,8697573.000000,7934711.000000,7770892.000000
200回目,3549227.000000,8690565.000000,7665415.000000,7738088.000000
201回目,3545935.000000,8795294.000000,7832017.000000,7768010.000000
202回目,3535457.000000,8773910.000000,7752213.000000,7780496.000000
203回目,3575813.000000,8723727.000000,7700839.000000,7756554.000000
204回目,3545195.000000,8706644.000000,7789051.000000,7780496.000000
205回目,3549227.000000,8728028.000000,7782395.000000,7780496.000000
206回目,3551383.000000,8775238.000000,7728815.000000,7756554.000000
207回目,3551383.000000,8680850.000000,7795251.000000,7770892.000000
208回目,3545935.000000,8588783.000000,7763333.000000,7771414.000000
209回目,3534097.000000,8705599.000000,7713769.000000,7801242.000000
210回目,3545935.000000,8746213.000000,7760109.000000,7711652.000000
211回目,3567321.000000,8773910.000000,7774393.000000,7801242.000000
212回目,3549227.000000,8723727.000000,7785803.000000,7801242.000000
213回目,3535457.000000,8727423.000000,7820441.000000,7738088.000000
214回目,3551383.000000,8697573.000000,7796645.000000,7782892.000000
215回目,3551383.000000,8796410.000000,7772685.000000,7752444.000000
216回目,3534097.000000,8761056.000000,7757333.000000,7711652.000000
217回目,3575813.000000,8712580.000000,7798979.000000,7782892.000000
218回目,3521327.000000,8706475.000000,7776415.000000,7752444.000000
219回目,3545935.000000,8706475.000000,7772279.000000,7738088.000000
220回目,3549227.000000,8707972.000000,7722037.000000,7752444.000000
221回目,3575813.000000,8697573.000000,7772843.000000,7771414.000000
222回目,3521327.000000,8705599.000000,7777327.000000,7752444.000000
223回目,3534097.000000,8779846.000000,7789859.000000,7723424.000000
224回目,3601691.000000,8732671.000000,7795251.000000,7756554.000000
225回目,3545935.000000,8717051.000000,7874115.000000,7768010.000000
226回目,3534097.000000,8708820.000000,7773357.000000,7771414.000000
227回目,3545195.000000,8706475.000000,7739107.000000,7752444.000000
228回目,3521327.000000,8690607.000000,7815927.000000,7756554.000000
229回目,3534097.000000,8694424.000000,7795881.000000,7770892.000000
230回目,3575813.000000,8741605.000000,7773663.000000,7752444.000000
231回目,3601691.000000,8708820.000000,7784033.000000,7752444.000000
232回目,3551383.000000,8795323.000000,7810299.000000,7738088.000000
233回目,3567321.000000,8680850.000000,7766299.000000,7756554.000000
234回目,3535457.000000,8714023.000000,7725281.000000,7801242.000000
235回目,3545935.000000,8694424.000000,7748657.000000,7782892.000000
236回目,3535457.000000,8727423.000000,7786635.000000,7738088.000000
237回目,3545195.000000,8712580.000000,7706421.000000,7771414.000000
238回目,3567321.000000,8728028.000000,7786313.000000,7738088.000000
239回目,3575813.000000,8761661.000000,7705631.000000,7801242.000000
240回目,3521327.000000,8740277.000000,7759993.000000,7711652.000000
241回目,3549227.000000,8706475.000000,7771141.000000,7780496.000000
242回目,3545935.000000,8766304.000000,7748361.000000,7756554.000000
243回目,3545935.000000,8700041.000000,7705501.000000,7801242.000000
244回目,3567321.000000,8708820.000000,7744397.000000,7752444.000000
245回目,3575813.000000,8708820.000000,7801361.000000,7780496.000000
246回目,3545195.000000,8697573.000000,7764309.000000,7801242.000000
247回目,3535457.000000,8728028.000000,7746103.000000,7770892.000000
248回目,3575813.000000,8732671.000000,7794817.000000,7711652.000000
249回目,3575813.000000,8740277.000000,7802003.000000,7801242.000000
250回目,3601691.000000,8761661.000000,7746407.000000,7782892.000000
