HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
43回目,1.907170,1.970150,1.965250,1.949810
44回目,1.904760,1.989210,1.969920,1.949810
45回目,1.907170,1.989090,1.973180,1.977190
46回目,1.922760,1.965910,1.969350,1.961090
47回目,1.923080,1.953490,1.973580,1.958490
48回目,1.897870,1.989010,1.969470,1.961830
49回目,1.907170,1.989210,1.972660,1.939620
50回目,1.929460,1.989090,1.969110,1.939620
51回目,1.907170,1.981200,1.958170,1.958490
52回目,1.897870,1.984790,1.969920,1.961390
53回目,1.897870,1.985240,1.970370,1.988850
54回目,1.897870,1.954370,1.973480,1.958490
55回目,1.907170,1.953490,1.970590,1.957200
56回目,1.922760,1.954370,1.973680,1.961390
57回目,1.932490,1.954370,1.977360,1.988850
58回目,1.909470,1.989090,1.962260,1.949420
59回目,1.916670,1.985240,1.965910,1.988850
60回目,1.916670,1.984790,1.976920,1.949420
61回目,1.897870,1.989090,1.952940,1.950760
62回目,1.916670,1.966420,1.961540,1.958490
63回目,1.934430,1.981200,1.965120,1.949420
64回目,1.916670,1.974170,1.957200,1.977190
65回目,1.916670,1.953490,1.968870,1.961390
66回目,1.897870,1.989010,1.984560,1.957200
67回目,1.897870,1.966420,1.956690,1.961090
68回目,1.929460,1.965910,1.969810,1.949810
69回目,1.932490,1.988720,1.961090,1.988850
70回目,1.929460,1.973380,1.970480,1.950760
71回目,1.923080,1.984790,1.968750,1.961830
72回目,1.923080,1.969230,1.943400,1.957200
73回目,1.916670,1.989090,1.948000,1.961830
74回目,1.904760,1.989010,1.953120,1.949810
75回目,1.907170,1.970040,1.950940,1.961090
76回目,1.904760,1.950940,1.972970,1.961090
77回目,1.922760,1.989090,1.954200,1.950760
78回目,1.916670,1.954370,1.950380,1.961390
79回目,1.929460,1.977610,1.973180,1.939620
80回目,1.932490,1.958490,1.965650,1.950760
81回目,1.909470,1.974170,1.953310,1.958490
82回目,1.904760,1.989090,1.954020,1.950760
83回目,1.932490,1.984790,1.958170,1.939620
84回目,1.929460,1.981200,1.957850,1.949420
85回目,1.929460,1.989010,1.977860,1.961390
86回目,1.907170,1.989010,1.965250,1.949420
87回目,1.907170,1.970150,1.961090,1.957200
88回目,1.904760,1.954370,1.942310,1.950760
89回目,1.909470,1.977610,1.969580,1.949810
90回目,1.904760,1.989210,1.970040,1.957200
91回目,1.904760,1.989090,1.945740,1.961390
92回目,1.907170,1.977610,1.961980,1.958490
93回目,1.922760,1.954370,1.974360,1.950760
94回目,1.932490,1.973380,1.941630,1.958490
95回目,1.904760,1.989210,1.965520,1.961390
96回目,1.916670,1.965910,1.973580,1.977190
97回目,1.907170,1.953490,1.958020,1.961090
98回目,1.916670,1.989010,1.973480,1.950760
99回目,1.922760,1.985240,1.958020,1.961390
100回目,1.916670,1.966420,1.969350,1.949420
101回目,1.904760,1.989210,1.969350,1.961830
102回目,1.934430,1.954370,1.945530,1.977190
103回目,1.907170,1.989090,1.969580,1.961830
104回目,1.932490,1.953490,1.957360,1.949420
105回目,1.897870,1.981200,1.969810,1.977190
106回目,1.916670,1.989010,1.945530,1.958490
107回目,1.922760,1.953310,1.954200,1.939620
108回目,1.929460,1.970150,1.955220,1.958490
109回目,1.907170,1.970260,1.984670,1.949810
110回目,1.916670,1.989210,1.961390,1.957200
111回目,1.929460,1.985240,1.954370,1.988850
112回目,1.932490,1.970040,1.966170,1.939620
113回目,1.929460,1.985240,1.977440,1.988850
114回目,1.929460,1.970040,1.950190,1.949420
115回目,1.923080,1.970040,1.969920,1.961830
116回目,1.932490,1.953310,1.960940,1.949420
117回目,1.904760,1.981200,1.988550,1.977190
118回目,1.923080,1.989090,1.961830,1.961390
119回目,1.932490,1.981200,1.957690,1.939620
120回目,1.909470,1.974170,1.960940,1.961390
121回目,1.909470,1.981200,1.957030,1.988850
122回目,1.923080,1.966420,1.973580,1.949810
123回目,1.932490,1.985240,1.951490,1.939620
124回目,1.922760,1.981200,1.961980,1.961390
125回目,1.904760,1.973780,1.965780,1.977190
126回目,1.934430,1.973780,1.942080,1.961090
127回目,1.923080,1.954370,1.941410,1.939620
128回目,1.932490,1.970040,1.961980,1.961390
129回目,1.904760,1.988720,1.965780,1.961390
130回目,1.929460,1.989210,1.965520,1.961090
131回目,1.897870,1.985240,1.957850,1.949810
132回目,1.916670,1.974170,1.972870,1.939620
133回目,1.904760,1.974170,1.944440,1.957200
134回目,1.904760,1.970040,1.978100,1.961090
135回目,1.916670,1.988720,1.952000,1.977190
136回目,1.916670,1.958490,1.965780,1.949420
137回目,1.904760,1.970150,1.961240,1.939620
138回目,1.923080,1.989010,1.969580,1.961090
139回目,1.907170,1.984790,1.962410,1.961830
140回目,1.916670,1.966420,1.941410,1.961830
141回目,1.932490,1.989090,1.965780,1.950760
142回目,1.923080,1.989010,1.977530,1.977190
143回目,1.932490,1.970260,1.969810,1.977190
144回目,1.909470,1.958490,1.961980,1.961390
145回目,1.934430,1.966420,1.934620,1.977190
146回目,1.922760,1.973780,1.957530,1.977190
147回目,1.934430,1.989090,1.965650,1.958490
148回目,1.909470,1.973780,1.949610,1.977190
149回目,1.907170,1.981200,1.973780,1.949810
150回目,1.934430,1.981200,1.961240,1.950760
151回目,1.904760,1.989010,1.969810,1.961390
152回目,1.916670,1.981200,1.973380,1.961830
153回目,1.929460,1.985240,1.945530,1.961090
154回目,1.909470,1.977610,1.984850,1.939620
155回目,1.932490,1.973380,1.954370,1.957200
156回目,1.916670,1.984790,1.965380,1.957200
157回目,1.907170,1.970150,1.961830,1.957200
158回目,1.909470,1.984790,1.957030,1.958490
159回目,1.929460,1.970150,1.973680,1.949420
160回目,1.929460,1.989090,1.958490,1.939620
161回目,1.923080,1.985240,1.954020,1.961830
162回目,1.904760,1.969230,1.950760,1.961090
163回目,1.929460,1.988720,1.958650,1.939620
164回目,1.916670,1.988720,1.977700,1.957200
165回目,1.916670,1.985240,1.965120,1.961830
166回目,1.909470,1.989090,1.977610,1.961090
167回目,1.916670,1.984790,1.964980,1.988850
168回目,1.916670,1.966420,1.977530,1.939620
169回目,1.929460,1.965910,1.988970,1.961830
170回目,1.932490,1.988720,1.957530,1.958490
171回目,1.934430,1.970260,1.948820,1.958490
172回目,1.907170,1.989010,1.977270,1.950760
173回目,1.923080,1.970260,1.969230,1.949420
174回目,1.916670,1.974170,1.957690,1.958490
175回目,1.904760,1.981200,1.927710,1.950760
176回目,1.929460,1.966420,1.945310,1.949810
177回目,1.907170,1.970260,1.957030,1.939620
178回目,1.932490,1.989010,1.951130,1.950760
179回目,1.904760,1.989090,1.977530,1.957200
180回目,1.923080,1.985240,1.977190,1.949810
181回目,1.904760,1.989090,1.961240,1.958490
182回目,1.897870,1.985240,1.973480,1.988850
183回目,1.904760,1.989010,1.949610,1.949810
184回目,1.923080,1.974170,1.966420,1.961830
185回目,1.909470,1.966420,1.966170,1.988850
186回目,1.922760,1.974170,1.969700,1.958490
187回目,1.916670,1.981200,1.958020,1.988850
188回目,1.916670,1.984790,1.970150,1.950760
189回目,1.932490,1.988720,1.961980,1.939620
190回目,1.897870,1.970150,1.955820,1.977190
191回目,1.934430,1.953310,1.988590,1.958490
192回目,1.934430,1.970260,1.949810,1.977190
193回目,1.897870,1.985240,1.996320,1.961830
194回目,1.922760,1.974170,1.946150,1.961830
195回目,1.904760,1.985240,1.953120,1.949810
196回目,1.907170,1.950940,1.957200,1.957200
197回目,1.907170,1.970150,1.958490,1.939620
198回目,1.916670,1.969230,1.969700,1.939620
199回目,1.904760,1.969230,1.960320,1.977190
200回目,1.909470,1.958490,1.980690,1.961830
201回目,1.922760,1.984790,2.120620,1.949810
202回目,1.932490,1.981200,1.969810,1.961090
203回目,1.907170,1.953310,1.989090,1.958490
204回目,1.929460,1.981200,1.956350,1.961090
205回目,1.909470,1.984790,1.984670,1.961090
206回目,1.916670,1.970260,1.973080,1.958490
207回目,1.916670,1.989210,1.941410,1.977190
208回目,1.922760,1.988720,1.981270,1.949420
209回目,1.916670,1.985240,1.958330,1.957200
210回目,1.922760,1.974170,1.984960,1.939620
211回目,1.934430,1.981200,1.961980,1.957200
212回目,1.909470,1.953310,1.977270,1.957200
213回目,1.932490,1.989090,1.948410,1.961830
214回目,1.916670,1.969230,1.953490,1.961390
215回目,1.916670,1.970040,1.957690,1.950760
216回目,1.916670,1.989090,1.966040,1.939620
217回目,1.907170,1.974170,1.961540,1.961390
218回目,1.923080,1.954370,1.965380,1.950760
219回目,1.922760,1.954370,1.977440,1.961830
220回目,1.909470,1.970260,1.958960,1.950760
221回目,1.907170,1.969230,1.950190,1.949420
222回目,1.923080,1.985240,1.961540,1.950760
223回目,1.916670,1.974170,1.957850,1.988850
224回目,1.904760,1.966420,1.941410,1.958490
225回目,1.922760,1.953490,1.944440,1.949810
226回目,1.916670,1.989010,1.961980,1.949420
227回目,1.929460,1.954370,1.962410,1.950760
228回目,1.923080,1.977610,1.976650,1.958490
229回目,1.916670,1.970150,1.988590,1.977190
230回目,1.907170,1.970260,1.957530,1.950760
231回目,1.904760,1.989010,1.958020,1.950760
232回目,1.916670,1.970150,1.945950,1.961830
233回目,1.934430,1.989210,1.973580,1.958490
234回目,1.932490,1.973380,1.944880,1.957200
235回目,1.922760,1.970150,1.984850,1.961390
236回目,1.932490,1.989090,1.949810,1.961830
237回目,1.929460,1.974170,1.973180,1.949420
238回目,1.934430,1.984790,1.937740,1.961830
239回目,1.907170,1.984790,1.969230,1.957200
240回目,1.923080,1.981200,1.954200,1.939620
241回目,1.909470,1.954370,1.953850,1.961090
242回目,1.922760,1.966420,1.970040,1.958490
243回目,1.922760,1.965910,1.968990,1.957200
244回目,1.934430,1.989010,1.962120,1.950760
245回目,1.907170,1.989010,1.954020,1.961090
246回目,1.929460,1.969230,1.958020,1.957200
247回目,1.932490,1.984790,1.976920,1.977190
248回目,1.907170,1.966420,1.961830,1.939620
249回目,1.907170,1.981200,1.937980,1.957200
250回目,1.904760,1.984790,1.981410,1.961390
