Loss,GPSR,NGPSR,NPGPSR,NDGPSR
133回目,19.798700,8.053690,13.422800,12.416100
134回目,19.798700,9.060400,7.718120,11.745000
135回目,16.443000,10.067100,14.765100,11.073800
136回目,16.778500,9.395970,10.738300,12.416100
137回目,19.798700,8.724830,13.087200,8.053690
138回目,14.141400,7.046980,10.067100,11.745000
139回目,17.114100,11.073800,9.060400,10.774400
140回目,16.443000,8.417510,11.784500,10.774400
141回目,18.456400,6.711410,10.067100,9.060400
142回目,14.141400,7.046980,9.731540,11.073800
143回目,18.456400,9.060400,9.395970,11.073800
144回目,15.100700,9.395970,9.731540,12.416100
145回目,16.443000,8.417510,10.067100,11.073800
146回目,14.094000,9.395970,11.447800,11.073800
147回目,16.443000,6.711410,11.409400,10.402700
148回目,15.100700,9.395970,10.402700,11.073800
149回目,17.114100,10.067100,9.731540,11.409400
150回目,16.443000,10.067100,12.416100,9.060400
151回目,19.798700,7.046980,10.738300,12.416100
152回目,16.443000,10.067100,10.738300,10.774400
153回目,16.107400,8.724830,12.080500,11.745000
154回目,15.100700,9.060400,11.073800,8.053690
155回目,18.456400,10.402700,10.738300,12.416100
156回目,16.443000,11.073800,11.409400,12.416100
157回目,17.114100,8.724830,9.731540,12.416100
158回目,15.100700,11.073800,12.457900,10.402700
159回目,16.107400,8.724830,10.067100,12.416100
160回目,16.107400,6.711410,9.060400,8.053690
161回目,14.141400,8.724830,9.731540,10.774400
162回目,19.798700,11.409400,9.731540,11.745000
163回目,16.107400,10.067100,9.060400,8.053690
164回目,16.778500,10.067100,9.060400,12.416100
165回目,16.778500,8.724830,12.080500,10.774400
166回目,15.100700,6.711410,8.724830,11.745000
167回目,16.443000,11.073800,12.080500,9.060400
168回目,16.443000,8.417510,9.060400,8.053690
169回目,16.107400,10.067100,8.053690,10.774400
170回目,18.456400,10.067100,11.745000,10.402700
171回目,16.443000,9.060400,13.087200,10.402700
172回目,17.114100,7.046980,10.437700,9.060400
173回目,14.141400,9.060400,11.745000,12.416100
174回目,16.778500,8.053690,10.738300,10.402700
175回目,19.798700,10.067100,14.429500,9.060400
176回目,16.107400,8.417510,11.745000,11.409400
177回目,17.114100,9.060400,12.416100,8.053690
178回目,18.456400,7.046980,8.389260,9.060400
179回目,19.798700,6.711410,9.731540,12.416100
180回目,14.141400,8.724830,11.073800,11.409400
181回目,19.798700,6.711410,11.745000,10.402700
182回目,17.785200,8.724830,11.409400,9.060400
183回目,19.798700,7.046980,11.073800,11.409400
184回目,14.141400,8.053690,9.395970,10.774400
185回目,15.100700,8.417510,10.402700,9.060400
186回目,14.094000,8.053690,10.067100,10.402700
187回目,16.778500,10.067100,11.073800,9.060400
188回目,16.778500,11.073800,9.395970,9.060400
189回目,18.456400,10.067100,10.738300,8.053690
190回目,17.785200,8.724830,15.151500,11.073800
191回目,16.443000,12.121200,11.745000,10.402700
192回目,16.443000,9.060400,12.751700,11.073800
193回目,17.785200,8.724830,8.724830,10.774400
194回目,14.094000,8.053690,10.067100,10.774400
195回目,19.798700,8.724830,11.409400,11.409400
196回目,17.114100,9.731540,12.751700,12.416100
197回目,17.114100,8.724830,9.731540,8.053690
198回目,16.443000,11.409400,9.395970,8.053690
199回目,19.798700,11.409400,13.804700,11.073800
200回目,15.100700,9.395970,12.416100,10.774400
201回目,14.094000,11.073800,12.121200,11.409400
202回目,18.456400,10.067100,9.060400,11.745000
203回目,17.114100,12.121200,7.718120,10.402700
204回目,16.107400,10.067100,13.422800,11.745000
205回目,15.100700,11.073800,10.738300,11.745000
206回目,16.443000,9.060400,12.416100,10.402700
207回目,16.443000,6.711410,11.784500,11.073800
208回目,14.094000,10.067100,9.395970,12.416100
209回目,16.778500,8.724830,11.409400,12.416100
210回目,14.094000,8.053690,10.437700,8.053690
211回目,16.443000,10.067100,9.731540,12.416100
212回目,15.100700,12.121200,10.738300,12.416100
213回目,18.456400,6.711410,13.758400,10.774400
214回目,16.443000,11.409400,11.745000,12.416100
215回目,16.443000,9.060400,10.402700,9.060400
216回目,16.778500,6.711410,9.731540,8.053690
217回目,17.114100,8.053690,11.409400,12.416100
218回目,14.141400,9.731540,12.121200,9.060400
219回目,14.094000,9.731540,10.067100,10.774400
220回目,15.100700,9.060400,9.060400,9.060400
221回目,17.114100,11.409400,10.738300,12.416100
222回目,14.141400,8.724830,11.784500,9.060400
223回目,16.778500,8.053690,10.402700,9.060400
224回目,19.798700,8.417510,11.784500,10.402700
225回目,14.094000,12.416100,13.758400,11.409400
226回目,16.778500,7.046980,9.060400,12.416100
227回目,16.107400,9.731540,9.395970,9.060400
228回目,14.141400,9.060400,13.087200,10.402700
229回目,16.778500,8.724830,10.738300,11.073800
230回目,17.114100,9.060400,12.416100,9.060400
231回目,19.798700,7.046980,10.067100,9.060400
232回目,16.443000,8.724830,10.402700,10.774400
233回目,16.443000,6.711410,9.731540,10.402700
234回目,18.456400,10.402700,13.422800,12.416100
235回目,14.094000,8.724830,10.738300,12.416100
236回目,18.456400,6.711410,10.738300,10.774400
237回目,16.107400,8.053690,11.073800,12.416100
238回目,16.443000,11.073800,12.080500,10.774400
239回目,17.114100,11.073800,11.409400,12.416100
240回目,14.141400,10.067100,10.738300,8.053690
241回目,15.100700,9.731540,11.111100,11.745000
242回目,14.094000,8.417510,9.731540,10.402700
243回目,14.094000,10.067100,11.073800,12.416100
244回目,16.443000,7.046980,10.067100,9.060400
245回目,17.114100,7.046980,10.738300,11.745000
246回目,16.107400,11.409400,10.738300,12.416100
247回目,18.456400,11.073800,12.416100,11.073800
248回目,17.114100,8.417510,10.402700,8.053690
249回目,17.114100,10.067100,11.745000,12.416100
250回目,19.798700,11.073800,9.427610,12.416100
