Loss,GPSR,NGPSR,NPGPSR,NDGPSR
133回目,28.571400,21.428600,25.773200,23.469400
134回目,29.591800,24.489800,25.510200,27.551000
135回目,28.571400,23.469400,17.346900,29.591800
136回目,35.714300,27.551000,28.571400,27.551000
137回目,28.571400,27.835100,25.773200,27.551000
138回目,35.714300,21.428600,26.530600,23.469400
139回目,25.510200,22.449000,25.510200,27.551000
140回目,28.571400,22.449000,24.489800,25.510200
141回目,34.693900,22.449000,21.428600,25.510200
142回目,33.673500,24.489800,24.489800,29.591800
143回目,28.571400,24.489800,24.489800,27.551000
144回目,28.571400,22.449000,31.632700,25.510200
145回目,30.612200,22.449000,17.346900,25.510200
146回目,34.693900,26.804100,28.571400,29.591800
147回目,28.571400,27.551000,17.346900,29.591800
148回目,29.591800,22.449000,28.571400,27.551000
149回目,25.510200,22.449000,29.591800,29.591800
150回目,30.612200,23.469400,21.428600,27.551000
151回目,29.591800,22.449000,17.346900,25.510200
152回目,28.571400,28.571400,25.510200,21.649500
153回目,35.714300,23.469400,25.510200,27.551000
154回目,25.510200,22.449000,29.591800,27.551000
155回目,28.571400,28.571400,25.510200,27.551000
156回目,33.673500,27.835100,25.510200,25.510200
157回目,30.612200,28.571400,31.632700,29.591800
158回目,34.693900,27.551000,31.632700,27.551000
159回目,30.612200,22.449000,23.469400,23.469400
160回目,30.612200,26.804100,24.489800,25.510200
161回目,33.673500,28.571400,25.510200,25.510200
162回目,33.673500,22.449000,21.428600,23.469400
163回目,33.673500,27.551000,31.632700,27.551000
164回目,34.693900,21.428600,29.591800,25.510200
165回目,30.612200,22.449000,25.510200,27.551000
166回目,30.612200,25.510200,25.510200,29.591800
167回目,36.082500,22.449000,25.773200,27.551000
168回目,28.571400,22.449000,26.530600,27.551000
169回目,28.571400,22.449000,19.387800,29.591800
170回目,35.714300,25.510200,19.387800,21.649500
171回目,36.082500,23.469400,29.591800,27.551000
172回目,34.693900,22.449000,17.346900,27.551000
173回目,33.673500,27.551000,23.469400,29.591800
174回目,33.673500,24.489800,29.591800,23.469400
175回目,36.082500,27.551000,25.773200,21.649500
176回目,28.571400,21.428600,31.632700,23.469400
177回目,30.612200,22.449000,25.773200,25.510200
178回目,28.571400,24.489800,22.449000,25.510200
179回目,29.591800,16.326500,17.346900,25.510200
180回目,28.571400,27.551000,23.469400,25.510200
181回目,29.591800,26.804100,31.632700,27.551000
182回目,28.571400,25.510200,25.510200,23.469400
183回目,28.571400,25.510200,25.510200,27.551000
184回目,34.693900,24.489800,24.489800,25.510200
185回目,25.510200,28.571400,26.530600,25.510200
186回目,25.510200,24.489800,25.510200,23.469400
187回目,25.510200,16.326500,27.551000,21.649500
188回目,30.612200,28.571400,17.346900,25.510200
189回目,28.571400,22.449000,20.408200,27.551000
190回目,29.591800,27.551000,25.510200,25.510200
191回目,30.612200,23.469400,27.551000,27.551000
192回目,30.612200,21.428600,29.591800,25.510200
193回目,35.714300,28.571400,22.449000,25.510200
194回目,35.714300,27.551000,28.571400,29.591800
195回目,28.571400,21.428600,29.591800,27.551000
196回目,28.571400,16.326500,27.551000,23.469400
197回目,30.612200,27.551000,27.551000,25.510200
198回目,33.673500,27.551000,29.591800,23.469400
199回目,28.571400,24.489800,29.591800,25.510200
200回目,28.571400,22.449000,26.530600,27.551000
201回目,36.082500,24.489800,29.591800,27.551000
202回目,28.571400,22.449000,17.346900,25.510200
203回目,30.612200,27.551000,33.673500,25.510200
204回目,28.571400,26.804100,25.510200,25.510200
205回目,36.082500,26.804100,30.612200,23.469400
206回目,29.591800,25.510200,25.510200,23.469400
207回目,30.612200,22.449000,25.510200,27.551000
208回目,29.591800,23.469400,30.612200,25.510200
209回目,34.693900,25.510200,31.632700,27.551000
210回目,33.673500,22.449000,26.530600,25.510200
211回目,28.571400,23.469400,29.591800,27.551000
212回目,34.693900,23.469400,23.469400,23.469400
213回目,30.612200,27.551000,25.773200,21.649500
214回目,30.612200,23.469400,24.489800,21.649500
215回目,29.591800,23.469400,25.773200,27.551000
216回目,30.612200,22.449000,24.489800,25.510200
217回目,25.510200,22.449000,25.510200,25.510200
218回目,33.673500,20.408200,22.449000,27.551000
219回目,28.571400,24.489800,24.489800,27.551000
220回目,30.612200,28.571400,21.428600,23.469400
221回目,30.612200,28.571400,29.591800,23.469400
222回目,35.714300,22.449000,27.551000,29.591800
223回目,28.571400,21.428600,31.632700,27.551000
224回目,28.571400,28.571400,26.530600,25.510200
225回目,28.571400,26.804100,26.530600,21.649500
226回目,35.714300,27.551000,25.510200,25.510200
227回目,30.612200,22.449000,25.510200,25.510200
228回目,30.612200,22.449000,23.469400,25.510200
229回目,28.571400,26.804100,25.510200,25.510200
230回目,28.571400,22.449000,26.530600,25.510200
231回目,36.082500,16.326500,16.326500,25.510200
232回目,36.082500,24.489800,24.489800,25.510200
233回目,36.082500,27.551000,25.510200,25.510200
234回目,33.673500,25.510200,25.773200,29.591800
235回目,25.510200,26.804100,27.551000,29.591800
236回目,29.591800,24.489800,26.530600,27.551000
237回目,30.612200,28.571400,31.632700,25.510200
238回目,28.571400,27.835100,25.510200,25.510200
239回目,25.510200,27.551000,23.469400,27.551000
240回目,36.082500,22.449000,29.591800,25.510200
241回目,30.612200,22.449000,21.428600,25.510200
242回目,35.714300,23.469400,25.510200,25.510200
243回目,29.591800,26.804100,25.510200,25.510200
244回目,29.591800,22.449000,25.510200,23.469400
245回目,30.612200,28.571400,29.591800,29.591800
246回目,33.673500,23.469400,28.571400,29.591800
247回目,25.510200,23.469400,29.591800,23.469400
248回目,25.510200,22.449000,24.489800,27.551000
249回目,29.591800,24.489800,28.571400,25.510200
250回目,29.591800,28.571400,26.530600,21.649500
