Delay,GPSR,NGPSR,NPGPSR,NDGPSR
101回目,1.616960,2.054360,2.860050,30.678300
102回目,17.129200,2.349990,44.214900,15.961800
103回目,1.616960,2.572860,2.212800,16.524500
104回目,32.869200,2.054360,16.481800,2.387400
105回目,1.861580,2.601380,16.265700,1.953080
106回目,1.955960,16.124200,15.913000,2.198830
107回目,32.869200,2.351960,2.212800,2.471280
108回目,19.297400,2.333480,1.830520,15.876500
109回目,1.955960,29.934000,2.048590,16.524500
110回目,1.955960,2.349990,1.834140,2.471280
111回目,1.616960,2.648090,16.357100,2.198830
112回目,19.297400,2.351960,2.087840,1.953080
113回目,1.616960,2.206100,2.212800,30.678300
114回目,1.955960,2.351960,2.269900,2.198830
115回目,17.801100,2.045820,16.570400,15.876500
116回目,17.129200,2.206100,2.121910,1.953080
117回目,1.889930,2.206100,2.190960,30.678300
118回目,16.461500,2.572860,2.151170,29.079100
119回目,1.955960,16.124200,2.394470,2.471280
120回目,17.801100,2.045150,16.119400,15.961800
121回目,1.955960,16.124200,16.481800,30.678300
122回目,17.801100,2.206100,2.132030,2.471280
123回目,17.129200,2.349990,16.841200,2.387400
124回目,16.975900,16.124200,1.712030,15.961800
125回目,1.861580,2.206100,16.113900,15.961800
126回目,17.801100,16.124200,2.404820,30.678300
127回目,1.889930,2.346090,2.172300,15.876500
128回目,19.297400,16.177100,2.633190,15.876500
129回目,16.461500,2.351960,2.207770,1.893540
130回目,1.894170,1.926670,2.269900,15.876500
131回目,17.801100,2.045150,2.048590,16.524500
132回目,16.975900,2.572860,28.671200,15.876500
133回目,17.129200,2.206100,2.078940,2.198830
134回目,1.894170,2.349990,30.831000,1.953080
135回目,16.975900,2.346090,2.212800,2.387400
136回目,1.894170,2.333480,16.570400,2.429710
137回目,1.894170,1.901190,15.739100,2.429710
138回目,16.975900,2.206100,2.190960,2.387400
139回目,1.889930,16.124200,2.162280,2.429710
140回目,1.616960,29.934000,16.345600,16.524500
141回目,17.129200,29.934000,16.304700,2.387400
142回目,1.861580,2.349990,2.269900,29.079100
143回目,17.129200,2.349990,2.010780,15.876500
144回目,16.975900,2.206100,2.037670,16.524500
145回目,1.955960,2.206100,2.341130,15.961800
146回目,16.461500,2.351960,2.190960,15.876500
147回目,1.894170,2.349990,16.037300,2.471280
148回目,16.461500,2.054360,2.223800,30.678300
149回目,16.975900,2.921750,2.360540,1.893540
150回目,1.889930,16.124200,2.482170,2.429710
151回目,17.129200,1.816540,2.208620,15.876500
152回目,16.461500,1.926670,15.913000,2.198830
153回目,1.861580,16.177100,2.212800,2.471280
154回目,1.955960,2.045150,2.048590,2.471280
155回目,16.461500,2.346090,15.913000,29.079100
156回目,1.861580,2.045150,2.372050,29.079100
157回目,17.129200,2.921750,15.700400,16.524500
158回目,19.297400,2.351960,15.913000,1.893540
159回目,1.955960,2.572860,28.671200,2.198830
160回目,1.889930,2.648090,2.190960,30.678300
161回目,1.955960,2.601380,29.062200,1.893540
162回目,1.894170,16.173600,16.337800,29.079100
163回目,1.616960,16.124200,2.132030,2.429710
164回目,32.869200,2.349990,16.690800,2.471280
165回目,16.975900,16.177100,16.236600,15.961800
166回目,16.975900,2.572860,15.913000,2.198830
167回目,1.861580,2.346090,15.913000,2.429710
168回目,19.297400,2.349990,2.212800,29.079100
169回目,1.894170,2.054360,17.078400,2.198830
170回目,19.297400,2.054360,1.943780,30.678300
171回目,1.889930,16.124200,15.700400,16.524500
172回目,19.297400,2.206100,2.208790,2.429710
173回目,17.801100,2.045820,2.378710,2.387400
174回目,16.975900,41.147800,2.143570,30.678300
175回目,17.129200,16.124200,2.360540,15.961800
176回目,17.801100,2.346090,2.294110,29.079100
177回目,1.955960,1.926670,2.353260,15.876500
178回目,16.461500,1.926670,31.867000,2.387400
179回目,16.975900,2.601380,2.212800,2.198830
180回目,32.869200,2.351960,2.360540,2.471280
181回目,19.297400,2.206100,2.494300,1.893540
182回目,17.801100,16.177100,2.727260,15.876500
183回目,1.894170,1.816540,2.360540,15.961800
184回目,17.129200,16.173600,2.212800,1.953080
185回目,32.869200,2.346090,16.481800,2.387400
186回目,1.894170,16.124200,15.872800,16.524500
187回目,16.975900,2.045820,2.048590,29.079100
188回目,1.861580,29.934000,16.481800,2.471280
189回目,17.801100,2.116300,16.481800,16.524500
190回目,16.975900,2.349990,2.538200,15.961800
191回目,1.861580,1.926670,28.725400,2.471280
192回目,16.461500,16.177100,16.282900,29.079100
193回目,32.869200,29.934000,16.037300,2.471280
194回目,19.297400,29.934000,2.596380,2.429710
195回目,1.889930,2.054360,2.048350,1.893540
196回目,1.889930,2.045820,2.013220,1.893540
197回目,1.616960,1.926670,16.295000,2.387400
198回目,1.861580,29.934000,2.212800,2.429710
199回目,1.894170,2.045820,2.034800,30.678300
200回目,16.975900,2.601380,15.913000,2.387400
201回目,1.889930,16.124200,16.481800,15.876500
202回目,1.955960,16.124200,2.188140,2.471280
203回目,1.955960,2.921750,2.006540,16.524500
204回目,1.616960,2.346090,16.282900,15.876500
205回目,19.297400,2.346090,16.481800,29.079100
206回目,1.616960,2.351960,2.190960,15.876500
207回目,16.461500,2.351960,2.262410,30.678300
208回目,19.297400,29.934000,2.360540,2.429710
209回目,1.894170,2.054360,2.190960,1.953080
210回目,1.894170,2.206100,16.481800,2.471280
211回目,32.869200,2.045820,2.126610,29.079100
212回目,16.461500,2.601380,2.048590,2.471280
213回目,16.975900,2.333480,16.481800,2.198830
214回目,17.801100,2.349990,16.570400,1.893540
215回目,19.297400,16.124200,2.135420,30.678300
216回目,17.801100,2.921750,16.507700,2.387400
217回目,17.801100,2.351960,2.624630,1.953080
218回目,17.129200,16.124200,1.608850,2.429710
219回目,17.129200,2.045820,28.675900,15.961800
220回目,1.894170,2.349990,2.360540,1.893540
221回目,16.975900,2.601380,28.671200,2.387400
222回目,1.861580,16.124200,2.567190,2.387400
223回目,1.955960,2.921750,2.207780,15.876500
224回目,1.861580,2.116300,1.958330,29.079100
225回目,1.861580,29.934000,15.913000,29.079100
226回目,1.894170,2.351960,16.134300,29.079100
227回目,1.616960,29.934000,2.215230,15.876500
228回目,16.461500,2.349990,2.449070,1.893540
229回目,1.861580,2.045820,2.086760,2.429710
230回目,1.889930,2.351960,16.295000,16.524500
231回目,19.297400,2.601380,2.212800,29.079100
232回目,17.129200,2.206100,1.927510,30.678300
233回目,1.861580,41.147800,2.666180,1.893540
234回目,1.955960,16.177100,16.481800,2.471280
235回目,32.869200,2.054360,16.020900,2.471280
236回目,1.889930,16.124200,28.671200,2.198830
237回目,1.616960,2.116300,16.180200,1.953080
238回目,16.461500,2.206100,16.570400,15.876500
239回目,19.297400,16.173600,16.481800,15.876500
240回目,1.955960,1.926670,2.048590,30.678300
241回目,17.801100,2.116300,2.190960,30.678300
242回目,1.894170,29.934000,2.048590,2.429710
243回目,1.889930,41.147800,16.926100,16.524500
244回目,32.869200,2.648090,29.053700,15.961800
245回目,16.975900,2.206100,16.991800,2.471280
246回目,1.616960,2.351960,16.180200,1.953080
247回目,1.955960,16.177100,2.034800,2.387400
248回目,17.129200,1.926670,2.448720,16.524500
249回目,16.461500,2.045820,1.897610,2.429710
250回目,19.297400,2.648090,1.541720,15.876500
