PDR,GPSR,NGPSR,NPGPSR,NDGPSR
99回目,64.285700,83.673500,84.693900,81.632700
100回目,64.285700,84.693900,79.671200,84.693900
101回目,72.449000,86.734700,79.591800,79.381400
102回目,63.265300,84.693900,79.591800,84.693900
103回目,63.265300,82.653100,84.693900,83.673500
104回目,63.265300,85.714300,81.632700,85.757000
105回目,68.041200,85.714300,79.671200,81.673300
106回目,72.449000,88.775500,80.652400,87.755100
107回目,72.449000,82.653100,75.510200,82.653100
108回目,72.449000,86.734700,81.673300,87.755100
109回目,65.306100,82.653100,82.653100,81.632700
110回目,67.346900,78.571400,83.673500,85.757000
111回目,71.428600,83.673500,83.673500,82.653100
112回目,67.346900,88.775500,80.612200,85.757000
113回目,64.285700,85.714300,80.612200,81.632700
114回目,64.285700,80.652400,80.412400,81.673300
115回目,59.183700,78.571400,81.673300,78.610600
116回目,60.204100,83.673500,87.755100,79.381400
117回目,71.428600,84.693900,77.551000,81.673300
118回目,60.204100,85.610100,91.836700,83.673500
119回目,59.183700,83.673500,80.612200,83.673500
120回目,72.449000,84.693900,78.350500,85.757000
121回目,64.285700,85.714300,81.673300,81.673300
122回目,63.265300,84.693900,80.412400,80.652400
123回目,60.204100,80.652400,81.632700,81.673300
124回目,63.265300,85.714300,82.653100,83.673500
125回目,65.306100,82.653100,72.485100,79.381400
126回目,60.204100,80.652400,81.632700,84.693900
127回目,60.204100,78.571400,77.319600,85.757000
128回目,63.265300,86.734700,83.673500,79.381400
129回目,63.265300,83.673500,80.612200,83.673500
130回目,68.041200,82.653100,81.673300,81.632700
131回目,59.183700,86.734700,78.610600,82.653100
132回目,65.306100,80.612200,80.412400,81.632700
133回目,72.449000,80.612200,81.673300,85.757000
134回目,59.183700,83.673500,89.795900,81.673300
135回目,72.449000,86.734700,82.653100,84.693900
136回目,65.306100,85.714300,80.612200,81.673300
137回目,68.041200,86.734700,81.632700,85.757000
138回目,72.449000,82.653100,78.649800,83.673500
139回目,64.285700,83.673500,81.673300,80.652400
140回目,59.183700,80.652400,78.571400,85.757000
141回目,60.204100,82.653100,84.693900,87.755100
142回目,67.346900,86.777900,79.631500,80.652400
143回目,59.183700,83.673500,79.631500,82.653100
144回目,59.183700,86.734700,82.694300,81.632700
145回目,63.265300,84.693900,84.621300,78.610600
146回目,60.204100,85.610100,81.673300,79.381400
147回目,59.183700,82.653100,81.632700,85.757000
148回目,72.449000,82.653100,79.631500,82.653100
149回目,72.449000,78.571400,77.551000,83.673500
150回目,65.306100,85.714300,76.606900,79.381400
151回目,71.428600,86.734700,76.568800,85.757000
152回目,65.306100,85.714300,81.632700,87.755100
153回目,60.204100,85.714300,79.381400,80.652400
154回目,72.449000,78.571400,80.612200,81.673300
155回目,72.449000,83.673500,80.652400,85.757000
156回目,63.265300,80.652400,82.653100,84.693900
157回目,72.449000,85.714300,82.653100,81.632700
158回目,68.041200,85.714300,81.673300,78.610600
159回目,68.041200,85.714300,78.610600,81.673300
160回目,68.041200,78.571400,81.632700,82.653100
161回目,63.265300,78.571400,78.649800,84.693900
162回目,64.285700,88.775500,87.755100,81.673300
163回目,68.041200,83.673500,80.612200,87.755100
164回目,72.449000,88.775500,82.653100,81.673300
165回目,63.265300,78.571400,80.612200,87.755100
166回目,64.285700,82.653100,86.821200,84.693900
167回目,59.183700,82.474200,80.612200,84.693900
168回目,71.428600,78.571400,80.612200,84.693900
169回目,72.449000,82.653100,81.673300,78.610600
170回目,72.449000,84.693900,81.632700,83.673500
171回目,67.346900,86.777900,81.673300,81.673300
172回目,60.204100,86.777900,87.755100,82.653100
173回目,60.204100,82.653100,81.673300,82.653100
174回目,60.204100,82.653100,81.673300,81.632700
175回目,65.306100,88.775500,81.673300,84.693900
176回目,63.265300,80.652400,80.612200,83.673500
177回目,64.285700,88.775500,85.714300,81.632700
178回目,71.428600,83.673500,77.551000,80.652400
179回目,71.428600,85.714300,81.632700,83.673500
180回目,72.449000,82.653100,80.612200,81.673300
181回目,60.204100,78.571400,85.757000,87.755100
182回目,59.183700,83.673500,78.571400,84.693900
183回目,72.449000,83.673500,78.610600,87.755100
184回目,63.265300,80.612200,77.551000,85.757000
185回目,72.449000,88.775500,87.755100,84.693900
186回目,59.183700,82.653100,80.612200,82.653100
187回目,67.346900,80.652400,82.653100,85.757000
188回目,64.285700,83.673500,76.568800,81.632700
189回目,64.285700,80.652400,80.612200,85.757000
190回目,59.183700,86.777900,79.671200,87.755100
191回目,71.428600,85.714300,86.734700,79.381400
192回目,59.183700,86.734700,78.571400,81.632700
193回目,60.204100,85.610100,78.350500,78.610600
194回目,72.449000,85.714300,82.653100,81.673300
195回目,59.183700,84.693900,89.795900,79.381400
196回目,59.183700,82.474200,78.610600,84.693900
197回目,60.204100,85.714300,79.591800,78.610600
198回目,72.449000,83.673500,79.381400,87.755100
199回目,68.041200,86.777900,81.632700,83.673500
200回目,71.428600,78.571400,87.755100,83.673500
201回目,64.285700,82.653100,81.673300,82.653100
202回目,60.204100,84.693900,85.714300,84.693900
203回目,72.449000,85.714300,82.653100,83.673500
204回目,65.306100,86.777900,78.610600,78.610600
205回目,60.204100,88.775500,79.591800,79.381400
206回目,71.428600,82.653100,81.673300,80.652400
207回目,65.306100,82.653100,79.381400,84.693900
208回目,59.183700,82.653100,81.632700,84.693900
209回目,72.449000,83.673500,82.653100,87.755100
210回目,68.041200,83.673500,79.381400,81.632700
211回目,68.041200,83.673500,78.571400,79.381400
212回目,72.449000,82.653100,87.755100,81.673300
213回目,72.449000,86.777900,87.755100,81.673300
214回目,65.306100,82.653100,82.653100,87.755100
215回目,59.183700,83.673500,80.612200,78.610600
216回目,64.285700,86.734700,87.755100,78.610600
217回目,64.285700,85.610100,77.628400,83.673500
218回目,59.183700,80.612200,78.610600,81.673300
219回目,65.306100,85.714300,78.610600,82.653100
220回目,67.346900,86.734700,81.673300,85.757000
221回目,59.183700,85.714300,80.612200,81.673300
222回目,72.449000,85.610100,80.612200,81.632700
223回目,63.265300,82.474200,81.632700,85.757000
224回目,59.183700,88.775500,78.350500,81.673300
225回目,59.183700,85.714300,80.612200,78.610600
226回目,71.428600,83.673500,85.714300,81.673300
227回目,59.183700,82.653100,81.632700,84.693900
228回目,59.183700,83.673500,81.632700,81.632700
229回目,72.449000,86.734700,87.755100,85.757000
230回目,68.041200,86.734700,78.610600,82.653100
231回目,63.265300,82.653100,81.632700,87.755100
232回目,59.183700,86.734700,86.734700,78.610600
233回目,65.306100,85.714300,81.632700,81.673300
234回目,60.204100,85.610100,79.671200,81.632700
235回目,60.204100,84.693900,78.571400,80.652400
236回目,59.183700,83.673500,78.610600,79.381400
237回目,63.265300,84.693900,79.591800,78.610600
238回目,64.285700,84.693900,80.612200,79.381400
239回目,71.428600,85.610100,77.589700,81.632700
240回目,71.428600,78.571400,87.755100,84.693900
241回目,60.204100,85.714300,78.350500,84.693900
242回目,68.041200,82.653100,84.778400,81.632700
243回目,64.285700,85.714300,82.694300,81.673300
244回目,63.265300,83.673500,78.649800,85.757000
245回目,71.428600,88.775500,86.734700,80.652400
246回目,68.041200,78.571400,85.714300,81.673300
247回目,72.449000,83.673500,79.671200,85.757000
248回目,68.041200,86.777900,77.551000,84.693900
249回目,60.204100,80.612200,87.755100,84.693900
250回目,72.449000,86.734700,80.612200,81.673300
