Loss,GPSR,NGPSR,NPGPSR,NDGPSR
42回目,22.147700,10.738300,12.751700,12.080500
43回目,23.154400,8.724830,13.087200,12.416100
44回目,22.483200,11.409400,12.457900,12.080500
45回目,19.798700,10.402700,12.080500,13.804700
46回目,20.538700,11.073800,12.080500,12.416100
47回目,19.798700,9.731540,11.745000,8.389260
48回目,22.147700,9.731540,13.422800,12.416100
49回目,26.510100,11.111100,9.060400,9.731540
50回目,19.798700,8.724830,10.402700,10.738300
51回目,19.798700,11.073800,12.751700,12.080500
52回目,19.798700,11.111100,15.436200,12.080500
53回目,26.510100,11.073800,12.080500,12.751700
54回目,22.147700,11.409400,19.127500,12.080500
55回目,26.510100,10.402700,10.402700,12.416100
56回目,19.798700,9.731540,12.080500,12.080500
57回目,17.449700,9.060400,10.738300,12.080500
58回目,21.140900,9.731540,13.422800,13.804700
59回目,23.489900,9.060400,12.751700,12.751700
60回目,23.489900,10.402700,12.080500,12.416100
61回目,22.483200,10.402700,9.060400,12.751700
62回目,22.147700,11.409400,12.080500,12.080500
63回目,20.538700,8.724830,12.457900,11.073800
64回目,22.483200,10.402700,9.731540,12.751700
65回目,21.140900,9.731540,12.751700,12.080500
66回目,22.147700,11.409400,14.429500,12.080500
67回目,26.510100,11.409400,13.804700,10.738300
68回目,26.510100,8.724830,9.731540,8.389260
69回目,17.449700,11.073800,12.080500,12.416100
70回目,18.791900,10.402700,10.402700,12.416100
71回目,17.449700,11.111100,14.429500,12.416100
72回目,17.449700,12.080500,11.745000,9.731540
73回目,22.483200,12.080500,13.422800,12.751700
74回目,26.510100,8.724830,11.745000,8.389260
75回目,22.147700,11.409400,12.080500,10.738300
76回目,19.798700,11.745000,12.751700,10.738300
77回目,18.791900,12.416100,11.073800,8.389260
78回目,21.140900,11.073800,13.758400,13.804700
79回目,20.538700,12.416100,18.120800,9.731540
80回目,17.449700,11.111100,9.731540,9.731540
81回目,19.798700,10.402700,9.731540,12.416100
82回目,17.449700,11.073800,13.422800,12.416100
83回目,22.483200,11.111100,15.151500,12.080500
84回目,22.483200,10.402700,13.758400,12.751700
85回目,23.489900,11.409400,9.731540,12.080500
86回目,18.791900,11.409400,12.416100,12.416100
87回目,23.154400,10.738300,12.080500,12.080500
88回目,22.483200,10.402700,13.468000,12.416100
89回目,19.798700,10.402700,13.422800,12.416100
90回目,23.154400,9.060400,12.751700,13.804700
91回目,18.791900,11.111100,12.751700,11.073800
92回目,22.147700,11.111100,13.758400,12.080500
93回目,18.791900,10.402700,11.745000,12.080500
94回目,20.538700,9.731540,9.731540,12.416100
95回目,19.798700,11.409400,13.758400,12.416100
96回目,26.510100,10.402700,11.073800,13.804700
97回目,21.140900,9.731540,10.067100,12.080500
98回目,20.538700,9.731540,13.131300,12.416100
99回目,22.483200,8.724830,8.389260,13.804700
100回目,23.154400,11.409400,11.409400,13.804700
101回目,17.449700,11.111100,13.087200,9.731540
102回目,22.147700,12.416100,12.080500,12.080500
103回目,17.449700,11.111100,11.745000,8.389260
104回目,23.489900,11.409400,10.738300,10.738300
105回目,23.154400,9.731540,12.080500,13.804700
106回目,22.147700,8.724830,14.429500,12.080500
107回目,18.791900,11.073800,11.745000,9.731540
108回目,23.489900,12.080500,13.087200,12.751700
109回目,22.147700,8.724830,10.402700,12.416100
110回目,23.154400,10.402700,12.416100,12.751700
111回目,21.140900,11.073800,14.429500,12.751700
112回目,22.483200,13.087200,10.738300,10.738300
113回目,19.798700,11.409400,13.468000,12.416100
114回目,18.791900,11.409400,10.101000,13.804700
115回目,22.147700,12.416100,13.422800,9.731540
116回目,22.147700,8.724830,13.087200,9.731540
117回目,20.538700,11.409400,14.094000,13.804700
118回目,20.538700,9.060400,11.409400,12.751700
119回目,22.147700,9.731540,12.751700,12.080500
120回目,18.791900,9.731540,11.073800,11.073800
121回目,18.791900,11.073800,12.751700,9.731540
122回目,22.147700,9.060400,13.131300,12.416100
123回目,22.483200,10.067100,13.087200,12.080500
124回目,20.538700,12.080500,13.087200,12.416100
125回目,18.791900,11.745000,10.738300,12.751700
126回目,19.798700,10.738300,13.804700,13.804700
127回目,19.798700,11.409400,12.416100,11.073800
128回目,22.483200,11.111100,19.798700,8.389260
129回目,21.140900,8.053690,10.067100,8.389260
130回目,19.798700,11.409400,10.738300,12.080500
131回目,18.791900,11.409400,11.409400,12.080500
132回目,26.510100,12.080500,12.751700,13.804700
133回目,22.483200,11.073800,10.738300,12.080500
134回目,18.791900,10.738300,12.751700,9.731540
135回目,19.798700,11.073800,14.429500,12.751700
136回目,19.798700,9.731540,13.087200,12.416100
137回目,20.538700,11.073800,12.080500,13.804700
138回目,23.154400,11.073800,12.416100,12.080500
139回目,18.791900,11.073800,11.409400,12.080500
140回目,22.483200,10.402700,12.751700,12.416100
141回目,23.154400,8.053690,11.745000,10.738300
142回目,21.140900,11.409400,13.087200,13.804700
143回目,19.798700,11.409400,10.738300,9.731540
144回目,21.140900,10.402700,12.751700,12.416100
145回目,17.449700,9.060400,11.745000,12.416100
146回目,17.449700,12.080500,10.738300,12.080500
147回目,21.140900,11.409400,12.080500,12.080500
148回目,23.154400,11.073800,11.409400,12.080500
149回目,22.147700,11.409400,14.141400,11.073800
150回目,17.449700,11.745000,10.738300,12.080500
151回目,18.791900,9.060400,13.758400,10.738300
152回目,26.510100,11.409400,11.073800,12.751700
153回目,20.538700,10.402700,12.457900,12.080500
154回目,19.798700,11.409400,10.738300,12.416100
155回目,22.147700,9.060400,11.409400,13.804700
156回目,22.483200,10.402700,14.765100,8.389260
157回目,19.798700,11.409400,11.745000,12.416100
158回目,17.449700,11.409400,11.073800,13.804700
159回目,19.798700,11.409400,11.745000,13.804700
160回目,21.140900,11.409400,11.745000,12.416100
161回目,18.791900,11.409400,11.745000,9.731540
162回目,22.147700,11.111100,13.087200,12.751700
163回目,20.538700,11.073800,9.060400,12.416100
164回目,22.147700,12.080500,12.080500,13.804700
165回目,22.483200,11.745000,11.745000,10.738300
166回目,22.483200,9.060400,10.738300,10.738300
167回目,22.147700,9.731540,14.429500,12.416100
168回目,26.510100,11.409400,12.751700,12.416100
169回目,19.798700,13.087200,14.429500,11.073800
170回目,17.449700,10.402700,13.087200,10.738300
171回目,23.154400,12.080500,15.100700,12.080500
172回目,22.147700,11.745000,10.738300,12.416100
173回目,21.140900,8.724830,10.738300,8.389260
174回目,20.538700,10.067100,10.738300,12.080500
175回目,17.449700,11.409400,12.751700,12.751700
176回目,23.154400,11.073800,19.127500,12.416100
177回目,17.449700,12.080500,11.745000,13.804700
178回目,20.538700,11.073800,11.409400,9.731540
179回目,21.140900,11.073800,12.794600,12.416100
180回目,18.791900,12.080500,12.080500,12.416100
181回目,22.483200,10.738300,12.080500,12.080500
182回目,20.538700,9.060400,10.101000,13.804700
183回目,19.798700,10.738300,11.409400,12.416100
184回目,26.510100,11.409400,13.422800,12.080500
185回目,19.798700,11.073800,9.731540,12.080500
186回目,22.483200,12.416100,11.409400,11.073800
187回目,22.147700,11.073800,10.067100,12.080500
188回目,19.798700,12.080500,13.758400,12.751700
189回目,23.489900,11.409400,10.402700,12.416100
190回目,17.449700,13.087200,12.416100,11.073800
191回目,23.154400,11.073800,12.751700,13.804700
192回目,19.798700,13.087200,12.121200,12.416100
193回目,19.798700,9.731540,12.794600,12.751700
194回目,26.510100,11.409400,11.745000,12.080500
195回目,23.489900,13.087200,17.449700,12.751700
196回目,17.449700,11.111100,11.073800,9.731540
197回目,22.147700,11.111100,13.804700,8.389260
198回目,22.147700,11.111100,12.751700,8.389260
199回目,21.140900,10.067100,11.409400,12.080500
200回目,19.798700,11.073800,13.758400,12.080500
201回目,22.147700,9.060400,11.745000,12.416100
202回目,22.147700,11.409400,13.422800,9.731540
203回目,22.147700,11.745000,11.073800,12.751700
204回目,19.798700,11.073800,11.409400,11.073800
205回目,19.798700,9.060400,16.443000,12.751700
206回目,22.483200,11.409400,11.745000,11.073800
207回目,19.798700,8.724830,11.784500,11.073800
208回目,19.798700,9.060400,12.416100,12.080500
209回目,22.483200,11.409400,13.087200,12.416100
210回目,22.147700,8.724830,12.416100,13.804700
211回目,17.449700,10.402700,13.468000,9.731540
212回目,23.154400,10.738300,12.416100,11.073800
213回目,22.147700,10.738300,12.080500,10.738300
214回目,23.154400,11.409400,13.422800,12.751700
215回目,26.510100,9.060400,12.080500,12.416100
216回目,18.791900,9.060400,11.745000,10.738300
217回目,17.449700,11.073800,14.765100,10.738300
218回目,23.489900,11.409400,13.422800,8.389260
219回目,20.538700,11.409400,13.131300,11.073800
220回目,19.798700,11.073800,11.745000,12.080500
221回目,22.147700,9.060400,11.409400,12.080500
222回目,21.140900,10.738300,10.738300,13.804700
223回目,23.489900,11.073800,9.731540,11.073800
224回目,26.510100,9.731540,12.416100,10.738300
225回目,23.489900,11.111100,11.409400,12.751700
226回目,22.147700,13.087200,12.751700,12.080500
227回目,18.791900,10.067100,13.087200,10.738300
228回目,20.538700,11.409400,12.416100,13.804700
229回目,22.147700,12.080500,11.073800,8.389260
230回目,23.154400,11.111100,14.765100,11.073800
231回目,23.489900,8.053690,12.416100,12.416100
232回目,22.147700,9.731540,12.416100,10.738300
233回目,17.449700,11.073800,11.745000,12.416100
234回目,23.154400,11.073800,12.416100,12.080500
235回目,20.538700,10.402700,13.804700,10.738300
236回目,23.489900,9.060400,10.402700,12.416100
237回目,18.791900,11.745000,11.409400,12.416100
238回目,20.538700,11.073800,13.758400,12.416100
239回目,18.791900,11.073800,10.067100,10.738300
240回目,20.538700,12.080500,14.429500,8.389260
241回目,23.154400,9.731540,12.751700,10.738300
242回目,19.798700,11.409400,12.457900,12.416100
243回目,23.154400,10.402700,12.080500,13.804700
244回目,22.483200,10.067100,12.416100,8.389260
245回目,17.449700,11.073800,12.416100,12.080500
246回目,21.140900,8.053690,9.427610,9.731540
247回目,22.147700,12.080500,13.422800,13.804700
248回目,22.147700,12.080500,12.080500,8.389260
249回目,18.791900,11.409400,10.738300,9.731540
250回目,22.147700,11.073800,13.468000,9.731540
