Delay,GPSR,NGPSR,NPGPSR,NDGPSR
143回目,2.249500,9.914190,9.815120,6.047940
144回目,10.806000,2.299150,6.169310,2.302750
145回目,2.299220,6.086370,6.241960,2.302750
146回目,2.299220,6.131430,5.932680,2.434910
147回目,10.806000,9.914190,2.211200,2.434910
148回目,6.737130,2.414700,2.368410,4.450190
149回目,6.399460,9.914190,2.393420,2.597420
150回目,2.299220,9.935170,9.875780,2.434910
151回目,6.581430,6.086370,10.032100,6.144500
152回目,34.720700,17.479600,10.051100,6.308030
153回目,2.392260,2.299150,6.275720,4.450190
154回目,2.249500,17.479600,6.050240,2.302750
155回目,15.316700,6.086370,9.987410,6.256130
156回目,11.119200,2.299150,2.368420,6.047820
157回目,2.249500,17.479600,13.710400,6.275600
158回目,2.299220,17.479600,6.021710,6.256130
159回目,2.249500,2.367770,10.059300,6.256130
160回目,10.806000,2.367770,10.322800,10.189500
161回目,6.581430,9.914190,2.401600,6.047940
162回目,6.399460,2.318880,6.112150,6.308030
163回目,2.392260,6.059270,6.145930,2.302750
164回目,15.316700,6.131430,6.161240,6.256130
165回目,11.119200,9.935170,13.687600,6.144500
166回目,11.119200,6.086370,2.491360,6.144500
167回目,6.399460,6.237380,6.332400,10.189500
168回目,34.720700,17.479600,6.161260,2.302750
169回目,2.249500,2.224790,6.187890,2.597420
170回目,2.299220,2.299150,10.009200,6.144500
171回目,6.737130,6.131430,6.334360,4.450190
172回目,6.399460,9.935170,9.727030,10.189500
173回目,10.806000,2.345610,6.025960,6.047820
174回目,2.392260,2.373170,5.980050,4.450190
175回目,2.299220,2.367770,2.214110,6.308030
176回目,6.737130,2.414700,6.377390,2.302750
177回目,2.299220,6.131430,6.272920,6.256130
178回目,2.392260,2.414700,6.184850,6.047940
179回目,10.806000,2.414700,2.319800,6.275600
180回目,6.581430,6.131430,6.079840,10.189500
181回目,11.119200,2.380940,6.307840,4.450190
182回目,2.392260,6.086370,6.100430,6.256130
183回目,2.249500,2.380940,6.281680,10.189500
184回目,34.720700,2.367770,2.351580,2.434910
185回目,2.249500,2.414700,9.804670,2.434910
186回目,11.119200,9.964980,6.049980,2.597420
187回目,15.316700,2.414700,2.342490,2.434910
188回目,2.249500,6.131430,14.099600,6.308030
189回目,28.593000,2.367770,2.282040,2.302750
190回目,2.299220,2.224790,6.240050,2.597420
191回目,6.737130,2.414700,2.458150,6.256130
192回目,2.249500,2.224790,6.137800,6.275600
193回目,2.249500,6.237380,14.287900,6.308030
194回目,34.720700,2.367770,2.389970,4.450190
195回目,28.593000,2.224790,6.405680,6.308030
196回目,2.299220,2.412570,6.085750,6.047940
197回目,15.316700,2.318880,2.490200,6.047820
198回目,15.316700,2.412570,17.886400,6.047820
199回目,10.806000,2.373170,6.335580,2.434910
200回目,2.249500,2.414700,2.379870,4.450190
201回目,6.399460,6.086370,9.945170,2.302750
202回目,6.399460,17.479600,2.219760,6.047940
203回目,6.399460,9.935170,2.344840,6.308030
204回目,2.249500,2.414700,2.372420,2.597420
205回目,2.249500,6.086370,2.275190,6.308030
206回目,11.119200,2.367770,6.086270,2.597420
207回目,2.249500,2.345610,10.062700,2.597420
208回目,2.249500,6.086370,6.205320,4.450190
209回目,11.119200,17.479600,6.263920,2.302750
210回目,15.316700,2.345610,2.253170,6.256130
211回目,2.299220,2.299150,2.304510,6.047940
212回目,6.737130,2.380940,6.083690,2.597420
213回目,6.399460,2.380940,2.450900,6.144500
214回目,6.737130,17.479600,6.249800,6.308030
215回目,34.720700,6.086370,2.299430,10.189500
216回目,6.581430,6.086370,2.351150,6.144500
217回目,2.299220,2.414700,6.120860,6.144500
218回目,28.593000,17.479600,2.326140,6.047820
219回目,2.392260,2.367770,2.400850,2.597420
220回目,2.249500,2.414700,9.990470,2.434910
221回目,15.316700,6.086370,10.190700,4.450190
222回目,10.806000,2.380940,9.901900,6.256130
223回目,28.593000,2.414700,5.940100,2.597420
224回目,34.720700,13.753800,6.210210,6.144500
225回目,28.593000,2.412570,2.486660,6.308030
226回目,6.399460,2.224790,2.428290,2.434910
227回目,6.581430,2.373170,2.325450,6.144500
228回目,2.392260,9.914190,6.133490,6.256130
229回目,6.399460,6.131430,6.275960,6.047820
230回目,6.737130,2.412570,14.397300,2.597420
231回目,28.593000,9.836120,13.841400,10.189500
232回目,6.399460,6.237380,2.211060,6.144500
233回目,2.299220,2.414700,6.175690,6.275600
234回目,6.737130,2.414700,6.311620,2.434910
235回目,2.392260,2.299150,2.418660,6.144500
236回目,28.593000,6.086370,10.113200,6.275600
237回目,6.581430,9.935170,2.208970,6.275600
238回目,2.392260,2.414700,2.311920,2.302750
239回目,6.581430,6.059270,6.172600,6.144500
240回目,2.392260,6.131430,10.215500,6.047820
241回目,6.737130,13.753800,10.002300,6.144500
242回目,2.249500,9.914190,2.263940,2.302750
243回目,6.737130,2.299150,6.117010,6.256130
244回目,11.119200,2.373170,6.211320,6.047820
245回目,2.299220,2.414700,2.330650,4.450190
246回目,10.806000,9.836120,6.174170,6.047940
247回目,6.399460,6.131430,6.155420,6.256130
248回目,6.399460,6.131430,2.362770,6.047820
249回目,6.581430,17.479600,6.255240,6.047940
250回目,6.399460,6.059270,2.451190,6.047940
