Delay,GPSR,NGPSR,NPGPSR,NDGPSR
139回目,23.958700,10.965900,1.993020,95.335700
140回目,9.241220,2.309890,2.092100,95.335700
141回目,22.038500,2.089060,8.264760,95.335700
142回目,2.188920,4.111410,6.461990,95.335700
143回目,9.241220,2.310230,6.424570,95.335700
144回目,10.231400,2.160190,2.022030,95.335700
145回目,2.188920,10.434900,6.709750,95.335700
146回目,2.801090,2.328930,6.244300,95.335700
147回目,2.465010,2.160290,6.357090,95.335700
148回目,2.465010,2.105720,8.399770,95.335700
149回目,23.958700,2.242720,2.163750,95.335700
150回目,2.465010,2.122900,6.276650,95.335700
151回目,2.268300,2.208600,2.011900,95.335700
152回目,22.038500,2.328930,14.760500,95.335700
153回目,2.801090,2.122900,2.059260,95.335700
154回目,2.465010,2.056300,6.149260,95.335700
155回目,2.502260,2.310230,8.515100,95.335700
156回目,2.188920,2.208600,2.213040,95.335700
157回目,2.801090,2.309890,6.346560,95.335700
158回目,2.268300,6.302570,8.389150,95.335700
159回目,23.958700,2.160190,2.207110,95.335700
160回目,23.958700,10.965900,15.187700,95.335700
161回目,2.012080,2.056260,2.051300,95.335700
162回目,29.781800,2.310230,10.535300,95.335700
163回目,10.231400,2.310230,22.848400,95.335700
164回目,9.241220,6.403900,2.033580,95.335700
165回目,22.038500,2.159350,2.037730,95.335700
166回目,2.801090,2.056300,10.541300,95.335700
167回目,2.188920,2.056300,6.168310,95.335700
168回目,2.801090,2.171230,12.512300,95.335700
169回目,23.958700,4.111410,2.096190,95.335700
170回目,29.781800,2.310230,10.525900,95.335700
171回目,2.502260,2.056300,1.908720,95.335700
172回目,22.038500,2.089060,2.191750,95.335700
173回目,10.231400,6.403860,2.088040,95.335700
174回目,23.958700,2.309890,10.456600,95.335700
175回目,2.012080,6.427070,10.449700,95.335700
176回目,2.502260,6.302570,2.198140,95.335700
177回目,2.502260,4.111410,2.014380,95.335700
178回目,23.958700,2.106200,1.961360,95.335700
179回目,2.188920,2.160290,2.096560,95.335700
180回目,23.958700,4.143300,10.709000,95.335700
181回目,9.241220,2.089090,2.254170,95.335700
182回目,23.958700,2.122900,8.432790,95.335700
183回目,2.268300,2.208570,2.086290,95.335700
184回目,29.781800,2.309890,2.085830,95.335700
185回目,2.188920,2.309890,6.291570,95.335700
186回目,2.268300,2.309890,6.458050,95.335700
187回目,2.801090,2.309890,6.438490,95.335700
188回目,9.241220,2.309890,2.017720,95.335700
189回目,29.781800,10.434900,2.344130,95.335700
190回目,2.502260,2.309890,19.140100,95.335700
191回目,10.231400,2.208570,8.962150,95.335700
192回目,23.958700,2.328930,6.256540,95.335700
193回目,2.188920,2.242720,1.954300,95.335700
194回目,23.958700,2.310230,2.127560,95.335700
195回目,23.958700,2.310230,6.247360,95.335700
196回目,2.465010,10.434800,6.474940,95.335700
197回目,29.781800,10.434900,6.288690,95.335700
198回目,9.241220,2.089090,2.040410,95.335700
199回目,29.781800,6.403900,6.384140,95.335700
200回目,10.231400,4.143680,8.400720,95.335700
201回目,2.801090,2.089060,1.949840,95.335700
202回目,29.781800,2.208600,6.569480,95.335700
203回目,23.958700,2.309890,2.300450,95.335700
204回目,2.012080,6.302570,2.208850,95.335700
205回目,2.801090,10.434800,10.339300,95.335700
206回目,29.781800,2.106200,8.686020,95.335700
207回目,2.502260,2.310230,10.419900,95.335700
208回目,10.231400,10.965900,2.133240,95.335700
209回目,2.188920,4.143300,2.020880,95.335700
210回目,2.465010,2.128760,4.158210,95.335700
211回目,2.502260,2.106200,2.208980,95.335700
212回目,22.038500,6.302570,2.263380,95.335700
213回目,2.502260,2.050180,6.275300,95.335700
214回目,2.268300,2.309890,6.276270,95.335700
215回目,2.012080,2.242760,6.362270,95.335700
216回目,10.231400,2.310230,6.265740,95.335700
217回目,2.268300,4.111410,2.149190,95.335700
218回目,9.241220,10.434900,8.269710,95.335700
219回目,2.012080,2.208570,2.079870,95.335700
220回目,2.188920,4.111410,2.053390,95.335700
221回目,2.012080,6.403860,2.262980,95.335700
222回目,10.231400,2.309890,2.189510,95.335700
223回目,2.268300,2.173830,10.681200,95.335700
224回目,2.012080,4.111410,6.258370,95.335700
225回目,29.781800,2.089060,6.429930,95.335700
226回目,2.012080,2.089090,1.934010,95.335700
227回目,2.502260,2.160190,6.516930,95.335700
228回目,2.012080,10.434900,6.354730,95.335700
229回目,10.231400,10.434800,11.134500,95.335700
230回目,9.241220,2.172510,2.187330,95.335700
231回目,9.241220,2.122900,4.033110,95.335700
232回目,2.012080,4.111410,10.539800,95.335700
233回目,2.502260,2.089090,8.387810,95.335700
234回目,23.958700,10.434800,1.987410,95.335700
235回目,2.012080,2.310230,1.990790,95.335700
236回目,2.268300,2.309890,1.986940,95.335700
237回目,2.502260,2.328930,1.991740,95.335700
238回目,23.958700,6.427100,2.249170,95.335700
239回目,2.012080,2.056300,8.486800,95.335700
240回目,2.801090,2.160190,2.068010,95.335700
241回目,2.012080,2.242720,2.080400,95.335700
242回目,23.958700,10.434900,1.998470,95.335700
243回目,2.188920,2.310230,2.138000,95.335700
244回目,2.268300,2.056300,6.526670,95.335700
245回目,29.781800,2.105010,8.500290,95.335700
246回目,2.502260,2.109050,2.131430,95.335700
247回目,2.012080,2.089090,8.692120,95.335700
248回目,2.502260,6.403900,1.976770,95.335700
249回目,2.188920,2.242760,6.326470,95.335700
250回目,9.241220,2.309890,6.430720,95.335700
