SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
56回目,50.421800,275.543000,211.697000,95.335700
57回目,49.576500,279.595000,211.954000,95.335700
58回目,49.620200,282.589000,213.390000,95.335700
59回目,49.119200,278.230000,212.546000,95.335700
60回目,49.804000,279.021000,211.561000,95.335700
61回目,49.928300,277.676000,212.107000,95.335700
62回目,49.790400,278.961000,211.204000,95.335700
63回目,49.635700,277.262000,212.749000,95.335700
64回目,50.177500,277.398000,212.292000,95.335700
65回目,48.952200,274.529000,212.201000,95.335700
66回目,49.181700,274.175000,212.411000,95.335700
67回目,48.929500,276.148000,211.827000,95.335700
68回目,49.520500,278.669000,212.183000,95.335700
69回目,49.793100,276.580000,213.672000,95.335700
70回目,49.848300,279.281000,211.867000,95.335700
71回目,49.347000,276.691000,211.608000,95.335700
72回目,50.519100,277.466000,212.741000,95.335700
73回目,49.690500,275.483000,212.602000,95.335700
74回目,49.676100,277.357000,211.692000,95.335700
75回目,48.802000,277.110000,212.255000,95.335700
76回目,49.030400,276.547000,210.883000,95.335700
77回目,49.459200,278.239000,211.162000,95.335700
78回目,49.876300,275.584000,212.265000,95.335700
79回目,49.207200,278.870000,212.241000,95.335700
80回目,48.613300,276.452000,212.731000,95.335700
81回目,50.273800,274.667000,211.799000,95.335700
82回目,49.660800,278.083000,214.154000,95.335700
83回目,49.799400,277.140000,213.271000,95.335700
84回目,49.840100,283.801000,212.196000,95.335700
85回目,49.704800,274.405000,212.397000,95.335700
86回目,49.618400,279.764000,213.236000,95.335700
87回目,49.001100,273.951000,211.002000,95.335700
88回目,49.945000,272.557000,213.214000,95.335700
89回目,49.439300,275.050000,210.863000,95.335700
90回目,49.586800,278.963000,213.038000,95.335700
91回目,49.607200,284.699000,211.859000,95.335700
92回目,49.784200,276.989000,213.387000,95.335700
93回目,50.147100,279.108000,210.310000,95.335700
94回目,49.651000,277.119000,210.916000,95.335700
95回目,49.111800,278.523000,211.482000,95.335700
96回目,49.173100,280.289000,212.558000,95.335700
97回目,49.494900,274.753000,213.444000,95.335700
98回目,49.245400,287.751000,213.340000,95.335700
99回目,48.510800,276.133000,211.754000,95.335700
100回目,49.717800,277.600000,213.840000,95.335700
101回目,49.490400,274.456000,212.332000,95.335700
102回目,50.067200,275.831000,213.014000,95.335700
103回目,49.592000,276.692000,211.345000,95.335700
104回目,49.131400,277.912000,212.542000,95.335700
105回目,50.078700,276.264000,212.152000,95.335700
106回目,50.382700,277.418000,213.020000,95.335700
107回目,50.102700,276.323000,214.717000,95.335700
108回目,49.344800,278.999000,213.088000,95.335700
109回目,48.884700,273.625000,212.577000,95.335700
110回目,49.067400,278.155000,209.978000,95.335700
111回目,49.626100,279.824000,210.800000,95.335700
112回目,49.600700,278.314000,210.399000,95.335700
113回目,49.282800,278.045000,210.681000,95.335700
114回目,49.086700,274.014000,211.689000,95.335700
115回目,49.483400,274.970000,212.410000,95.335700
116回目,49.799800,278.653000,214.367000,95.335700
117回目,49.204100,282.267000,212.737000,95.335700
118回目,49.511900,277.114000,212.526000,95.335700
119回目,49.733000,273.831000,212.129000,95.335700
120回目,49.879200,278.970000,214.099000,95.335700
121回目,49.228200,277.735000,211.655000,95.335700
122回目,49.501400,275.851000,211.412000,95.335700
123回目,48.464700,278.826000,211.278000,95.335700
124回目,49.352400,279.350000,211.776000,95.335700
125回目,48.931900,274.998000,213.322000,95.335700
126回目,49.577000,278.070000,211.985000,95.335700
127回目,49.924000,277.296000,210.832000,95.335700
128回目,49.090900,276.676000,211.679000,95.335700
129回目,49.693200,277.739000,212.980000,95.335700
130回目,49.967900,274.127000,212.289000,95.335700
131回目,49.525000,278.423000,211.854000,95.335700
132回目,50.114300,279.091000,213.158000,95.335700
133回目,48.961400,276.974000,214.384000,95.335700
134回目,49.111700,273.253000,211.431000,95.335700
135回目,49.657000,275.302000,213.610000,95.335700
136回目,51.029700,281.616000,212.330000,95.335700
137回目,50.940200,273.294000,212.138000,95.335700
138回目,49.213200,278.370000,213.509000,95.335700
139回目,50.075300,273.522000,213.751000,95.335700
140回目,49.632000,273.649000,212.378000,95.335700
141回目,49.372100,277.191000,213.098000,95.335700
142回目,49.093000,278.493000,213.482000,95.335700
143回目,48.969300,277.471000,212.058000,95.335700
144回目,49.019300,277.932000,212.046000,95.335700
145回目,49.680800,274.258000,212.303000,95.335700
146回目,50.070100,278.665000,212.040000,95.335700
147回目,49.160400,278.262000,212.738000,95.335700
148回目,49.432400,275.456000,212.863000,95.335700
149回目,50.000100,279.393000,210.744000,95.335700
150回目,49.313600,277.294000,212.189000,95.335700
151回目,49.371800,279.742000,214.170000,95.335700
152回目,49.274500,277.082000,212.255000,95.335700
153回目,49.487600,269.530000,212.644000,95.335700
154回目,49.141400,277.969000,213.932000,95.335700
155回目,49.657200,277.935000,210.527000,95.335700
156回目,49.129900,278.263000,209.814000,95.335700
157回目,49.862400,275.076000,210.813000,95.335700
158回目,49.359000,275.974000,212.678000,95.335700
159回目,48.514200,275.997000,212.509000,95.335700
160回目,49.304500,277.456000,213.861000,95.335700
161回目,50.314400,274.686000,214.179000,95.335700
162回目,49.643000,274.408000,211.746000,95.335700
163回目,49.173000,283.088000,210.170000,95.335700
164回目,49.604400,278.281000,212.045000,95.335700
165回目,49.443900,275.517000,211.196000,95.335700
166回目,49.793000,278.332000,212.569000,95.335700
167回目,49.011800,280.335000,213.154000,95.335700
168回目,48.964400,278.174000,212.941000,95.335700
169回目,49.562100,277.826000,211.783000,95.335700
170回目,49.695800,273.489000,212.441000,95.335700
171回目,49.600000,276.194000,212.531000,95.335700
172回目,49.638000,277.071000,210.062000,95.335700
173回目,48.458300,280.824000,211.353000,95.335700
174回目,49.552200,274.421000,212.749000,95.335700
175回目,49.390900,276.378000,213.458000,95.335700
176回目,49.250400,278.353000,212.957000,95.335700
177回目,49.226400,279.493000,213.304000,95.335700
178回目,49.294100,291.616000,213.756000,95.335700
179回目,49.718700,276.050000,211.027000,95.335700
180回目,49.418000,273.890000,212.231000,95.335700
181回目,49.390000,276.513000,212.539000,95.335700
182回目,49.571900,276.358000,212.614000,95.335700
183回目,49.655500,276.696000,212.983000,95.335700
184回目,49.639400,274.250000,211.522000,95.335700
185回目,50.442000,277.755000,212.002000,95.335700
186回目,49.390200,277.845000,212.541000,95.335700
187回目,50.049400,278.762000,213.694000,95.335700
188回目,49.067700,277.033000,210.479000,95.335700
189回目,50.377100,274.631000,213.529000,95.335700
190回目,49.636300,273.373000,212.790000,95.335700
191回目,49.134900,274.479000,210.149000,95.335700
192回目,49.145200,278.266000,212.684000,95.335700
193回目,49.020700,279.979000,213.296000,95.335700
194回目,49.811000,277.052000,212.889000,95.335700
195回目,48.989600,275.990000,211.960000,95.335700
196回目,49.904500,274.811000,212.613000,95.335700
197回目,49.336400,276.211000,213.307000,95.335700
198回目,49.701700,274.906000,213.443000,95.335700
199回目,49.318800,276.222000,212.210000,95.335700
200回目,48.849500,276.719000,211.891000,95.335700
201回目,49.006200,276.238000,213.134000,95.335700
202回目,49.779000,277.959000,213.035000,95.335700
203回目,49.694300,276.443000,214.847000,95.335700
204回目,49.207400,275.497000,213.545000,95.335700
205回目,50.301800,275.531000,213.969000,95.335700
206回目,49.421500,279.475000,211.984000,95.335700
207回目,50.109000,277.941000,211.484000,95.335700
208回目,49.809600,277.230000,212.126000,95.335700
209回目,49.618900,277.267000,212.250000,95.335700
210回目,49.517300,274.704000,211.578000,95.335700
211回目,51.010400,277.629000,214.343000,95.335700
212回目,49.491600,273.142000,212.866000,95.335700
213回目,49.875200,277.905000,212.721000,95.335700
214回目,49.243600,273.277000,213.327000,95.335700
215回目,49.709000,275.295000,213.875000,95.335700
216回目,49.428400,277.080000,213.073000,95.335700
217回目,49.226900,284.877000,212.700000,95.335700
218回目,50.108700,276.869000,211.163000,95.335700
219回目,49.652700,272.858000,212.025000,95.335700
220回目,50.125200,277.905000,212.457000,95.335700
221回目,49.855000,275.454000,216.958000,95.335700
222回目,49.493400,275.770000,209.902000,95.335700
223回目,49.792800,276.464000,209.823000,95.335700
224回目,49.639800,276.844000,211.189000,95.335700
225回目,48.898400,276.529000,212.716000,95.335700
226回目,49.251600,276.431000,213.134000,95.335700
227回目,49.417800,277.381000,213.462000,95.335700
228回目,49.407900,277.543000,214.746000,95.335700
229回目,49.905600,276.241000,211.226000,95.335700
230回目,50.016300,275.058000,212.901000,95.335700
231回目,49.726500,274.911000,212.574000,95.335700
232回目,49.620500,276.662000,212.466000,95.335700
233回目,49.445500,277.383000,211.436000,95.335700
234回目,48.707200,275.540000,212.546000,95.335700
235回目,49.479700,276.868000,212.457000,95.335700
236回目,48.604600,277.092000,212.300000,95.335700
237回目,49.124500,281.254000,211.510000,95.335700
238回目,49.793300,280.018000,212.881000,95.335700
239回目,49.256500,277.438000,211.181000,95.335700
240回目,49.590300,279.993000,213.954000,95.335700
241回目,49.144800,278.242000,212.639000,95.335700
242回目,48.822300,277.930000,212.736000,95.335700
243回目,49.134600,274.709000,211.755000,95.335700
244回目,48.529000,275.104000,210.913000,95.335700
245回目,49.861600,278.892000,213.681000,95.335700
246回目,49.515300,277.995000,213.671000,95.335700
247回目,49.700100,274.882000,211.918000,95.335700
248回目,50.363300,275.272000,211.808000,95.335700
249回目,49.879800,277.201000,212.480000,95.335700
250回目,49.110200,273.954000,209.919000,95.335700
