Loss,GPSR,NGPSR,NPGPSR,NDGPSR
68回目,52.684600,20.134200,21.140900,95.335700
69回目,51.342300,18.120800,21.140900,95.335700
70回目,50.000000,18.120800,46.979900,95.335700
71回目,52.684600,18.120800,23.154400,95.335700
72回目,51.342300,20.805400,18.791900,95.335700
73回目,52.684600,19.798700,23.154400,95.335700
74回目,51.006700,21.548800,20.134200,95.335700
75回目,50.335600,19.798700,22.818800,95.335700
76回目,51.677900,19.463100,18.518500,95.335700
77回目,50.000000,19.463100,23.154400,95.335700
78回目,52.684600,20.134200,21.812100,95.335700
79回目,56.040300,18.120800,20.469800,95.335700
80回目,47.315400,18.791900,20.134200,95.335700
81回目,50.335600,18.120800,20.805400,95.335700
82回目,51.342300,18.120800,20.134200,95.335700
83回目,51.342300,20.134200,18.120800,95.335700
84回目,52.684600,24.496600,20.469800,95.335700
85回目,51.342300,19.463100,20.805400,95.335700
86回目,51.006700,19.798700,20.202000,95.335700
87回目,51.006700,20.134200,20.469800,95.335700
88回目,51.677900,18.120800,24.496600,95.335700
89回目,50.000000,21.140900,19.798700,95.335700
90回目,48.993300,21.140900,19.127500,95.335700
91回目,47.315400,20.134200,19.798700,95.335700
92回目,52.684600,18.120800,19.528600,95.335700
93回目,51.342300,23.825500,20.469800,95.335700
94回目,50.000000,21.140900,19.463100,95.335700
95回目,47.315400,23.825500,19.127500,95.335700
96回目,51.006700,18.791900,22.818800,95.335700
97回目,51.342300,19.463100,19.798700,95.335700
98回目,51.342300,20.134200,20.469800,95.335700
99回目,56.040300,21.140900,47.986600,95.335700
100回目,50.000000,21.140900,20.469800,95.335700
101回目,50.335600,21.140900,21.476500,95.335700
102回目,51.342300,19.463100,19.463100,95.335700
103回目,50.000000,25.167800,18.791900,95.335700
104回目,56.040300,20.134200,20.469800,95.335700
105回目,48.484800,19.463100,17.449700,95.335700
106回目,47.315400,20.202000,22.483200,95.335700
107回目,50.000000,20.202000,20.469800,95.335700
108回目,47.315400,19.798700,20.875400,95.335700
109回目,51.677900,18.791900,20.134200,95.335700
110回目,51.006700,19.463100,25.167800,95.335700
111回目,52.684600,21.476500,18.791900,95.335700
112回目,52.684600,19.463100,21.476500,95.335700
113回目,56.040300,19.463100,47.315400,95.335700
114回目,50.000000,18.791900,19.127500,95.335700
115回目,52.684600,18.120800,22.483200,95.335700
116回目,50.000000,21.476500,18.791900,95.335700
117回目,51.677900,19.463100,19.798700,95.335700
118回目,50.335600,18.120800,20.805400,95.335700
119回目,51.342300,20.805400,21.476500,95.335700
120回目,52.684600,25.167800,21.140900,95.335700
121回目,51.006700,20.805400,23.154400,95.335700
122回目,50.335600,19.463100,22.483200,95.335700
123回目,56.040300,19.127500,21.476500,95.335700
124回目,51.677900,20.134200,20.134200,95.335700
125回目,56.040300,20.805400,18.456400,95.335700
126回目,50.000000,18.791900,20.805400,95.335700
127回目,51.677900,21.548800,18.181800,95.335700
128回目,51.342300,21.140900,18.791900,95.335700
129回目,48.993300,21.548800,21.476500,95.335700
130回目,47.315400,18.120800,19.191900,95.335700
131回目,47.315400,18.120800,18.456400,95.335700
132回目,50.000000,19.463100,20.134200,95.335700
133回目,51.342300,20.134200,22.483200,95.335700
134回目,47.315400,20.134200,21.140900,95.335700
135回目,51.342300,18.120800,20.469800,95.335700
136回目,50.335600,25.167800,19.127500,95.335700
137回目,51.342300,19.463100,20.805400,95.335700
138回目,48.484800,20.805400,19.191900,95.335700
139回目,51.677900,24.496600,20.134200,95.335700
140回目,51.342300,19.463100,20.805400,95.335700
141回目,47.315400,19.798700,19.127500,95.335700
142回目,48.993300,19.463100,21.812100,95.335700
143回目,51.342300,18.120800,23.825500,95.335700
144回目,56.040300,21.548800,20.134200,95.335700
145回目,48.993300,20.805400,21.812100,95.335700
146回目,52.684600,18.791900,18.518500,95.335700
147回目,50.335600,17.785200,20.134200,95.335700
148回目,50.335600,20.469800,20.469800,95.335700
149回目,51.677900,25.167800,19.463100,95.335700
150回目,50.335600,18.791900,19.191900,95.335700
151回目,48.484800,19.127500,20.469800,95.335700
152回目,47.315400,18.791900,19.463100,95.335700
153回目,52.684600,18.791900,19.463100,95.335700
154回目,50.335600,21.140900,18.456400,95.335700
155回目,51.342300,18.120800,21.140900,95.335700
156回目,48.993300,19.127500,20.875400,95.335700
157回目,52.684600,19.463100,21.812100,95.335700
158回目,48.484800,20.134200,20.134200,95.335700
159回目,51.677900,21.548800,19.798700,95.335700
160回目,51.677900,24.496600,23.489900,95.335700
161回目,51.006700,21.140900,24.832200,95.335700
162回目,50.000000,18.120800,20.469800,95.335700
163回目,56.040300,18.120800,19.127500,95.335700
164回目,51.342300,19.463100,20.805400,95.335700
165回目,47.315400,21.548800,19.798700,95.335700
166回目,52.684600,21.140900,20.134200,95.335700
167回目,48.993300,21.140900,19.798700,95.335700
168回目,52.684600,20.134200,18.791900,95.335700
169回目,51.677900,19.463100,21.812100,95.335700
170回目,50.000000,18.120800,19.127500,95.335700
171回目,51.342300,21.140900,22.147700,95.335700
172回目,47.315400,19.798700,50.671100,95.335700
173回目,56.040300,19.463100,19.798700,95.335700
174回目,51.677900,19.463100,19.127500,95.335700
175回目,51.006700,20.202000,19.127500,95.335700
176回目,51.342300,20.134200,21.476500,95.335700
177回目,51.342300,19.463100,19.865300,95.335700
178回目,51.677900,19.798700,20.134200,95.335700
179回目,48.993300,17.785200,17.114100,95.335700
180回目,51.677900,19.463100,19.798700,95.335700
181回目,51.342300,19.798700,20.134200,95.335700
182回目,51.677900,18.791900,21.140900,95.335700
183回目,48.484800,19.127500,19.798700,95.335700
184回目,50.000000,19.463100,25.167800,95.335700
185回目,48.993300,19.463100,19.798700,95.335700
186回目,48.484800,19.463100,24.832200,95.335700
187回目,52.684600,19.463100,20.805400,95.335700
188回目,51.342300,19.463100,22.483200,95.335700
189回目,50.000000,20.805400,20.805400,95.335700
190回目,51.342300,19.463100,20.805400,95.335700
191回目,56.040300,19.127500,45.973200,95.335700
192回目,51.677900,18.791900,20.805400,95.335700
193回目,48.993300,25.167800,19.463100,95.335700
194回目,51.677900,18.120800,21.812100,95.335700
195回目,51.677900,18.120800,19.463100,95.335700
196回目,50.335600,20.805400,23.489900,95.335700
197回目,50.000000,20.805400,20.202000,95.335700
198回目,51.342300,19.798700,20.469800,95.335700
199回目,50.000000,19.463100,18.518500,95.335700
200回目,56.040300,19.463100,19.798700,95.335700
201回目,52.684600,19.798700,21.140900,95.335700
202回目,50.000000,19.127500,19.127500,95.335700
203回目,51.677900,19.463100,18.791900,95.335700
204回目,51.006700,20.134200,21.140900,95.335700
205回目,52.684600,20.805400,19.798700,95.335700
206回目,50.000000,19.798700,20.469800,95.335700
207回目,51.342300,18.120800,19.463100,95.335700
208回目,56.040300,24.496600,21.140900,95.335700
209回目,48.993300,19.463100,19.463100,95.335700
210回目,50.335600,18.120800,19.463100,95.335700
211回目,51.342300,19.798700,16.778500,95.335700
212回目,47.315400,20.134200,19.798700,95.335700
213回目,51.342300,20.805400,19.127500,95.335700
214回目,48.484800,19.463100,19.127500,95.335700
215回目,51.006700,25.167800,19.127500,95.335700
216回目,56.040300,18.120800,20.134200,95.335700
217回目,48.484800,19.463100,19.127500,95.335700
218回目,51.342300,20.805400,19.463100,95.335700
219回目,51.006700,19.127500,20.805400,95.335700
220回目,48.993300,19.463100,25.838900,95.335700
221回目,51.006700,19.463100,20.805400,95.335700
222回目,56.040300,19.463100,20.469800,95.335700
223回目,48.484800,20.134200,20.469800,95.335700
224回目,51.006700,19.463100,18.855200,95.335700
225回目,50.000000,19.798700,20.469800,95.335700
226回目,51.006700,19.798700,22.895600,95.335700
227回目,51.342300,21.548800,21.476500,95.335700
228回目,51.006700,20.805400,21.140900,95.335700
229回目,56.040300,20.805400,24.242400,95.335700
230回目,51.342300,20.134200,19.463100,95.335700
231回目,51.342300,18.791900,21.140900,95.335700
232回目,51.006700,19.463100,19.463100,95.335700
233回目,51.342300,19.798700,18.456400,95.335700
234回目,51.677900,20.805400,21.476500,95.335700
235回目,51.006700,18.120800,23.489900,95.335700
236回目,48.484800,19.463100,20.469800,95.335700
237回目,51.342300,18.791900,22.483200,95.335700
238回目,51.677900,20.202000,20.469800,95.335700
239回目,51.006700,21.140900,21.812100,95.335700
240回目,52.684600,21.548800,18.791900,95.335700
241回目,51.006700,25.167800,18.791900,95.335700
242回目,51.677900,20.805400,20.805400,95.335700
243回目,48.993300,18.120800,19.463100,95.335700
244回目,48.484800,21.140900,21.812100,95.335700
245回目,50.000000,23.825500,21.812100,95.335700
246回目,51.342300,21.476500,19.798700,95.335700
247回目,51.006700,19.798700,23.154400,95.335700
248回目,51.342300,19.463100,19.528600,95.335700
249回目,48.993300,25.167800,19.798700,95.335700
250回目,51.342300,19.463100,22.483200,95.335700
