Memory,GPSR,NGPSR,NPGPSR,NDGPSR
204回目,74392.000000,75468.000000,159612.000000,95.335700
205回目,73948.000000,74344.000000,160048.000000,95.335700
206回目,74428.000000,74804.000000,160404.000000,95.335700
207回目,74020.000000,74740.000000,160220.000000,95.335700
208回目,73904.000000,74716.000000,160376.000000,95.335700
209回目,74052.000000,75080.000000,160084.000000,95.335700
210回目,74012.000000,75008.000000,160380.000000,95.335700
211回目,74288.000000,75488.000000,160084.000000,95.335700
212回目,74088.000000,75496.000000,160348.000000,95.335700
213回目,74032.000000,74912.000000,160276.000000,95.335700
214回目,74392.000000,75096.000000,160128.000000,95.335700
215回目,74032.000000,74240.000000,160084.000000,95.335700
216回目,74016.000000,75228.000000,160336.000000,95.335700
217回目,74036.000000,75168.000000,160508.000000,95.335700
218回目,73976.000000,74848.000000,160616.000000,95.335700
219回目,73740.000000,75084.000000,160000.000000,95.335700
220回目,73968.000000,74776.000000,160520.000000,95.335700
221回目,74288.000000,74564.000000,160184.000000,95.335700
222回目,74204.000000,75112.000000,160128.000000,95.335700
223回目,74412.000000,74840.000000,160480.000000,95.335700
224回目,74164.000000,75032.000000,159952.000000,95.335700
225回目,74516.000000,74948.000000,160156.000000,95.335700
226回目,74120.000000,74844.000000,160620.000000,95.335700
227回目,74288.000000,74808.000000,160188.000000,95.335700
228回目,74292.000000,75076.000000,160324.000000,95.335700
229回目,74204.000000,74448.000000,160536.000000,95.335700
230回目,73620.000000,75272.000000,160680.000000,95.335700
231回目,74024.000000,75276.000000,159744.000000,95.335700
232回目,74276.000000,75044.000000,160668.000000,95.335700
233回目,74224.000000,75080.000000,160240.000000,95.335700
234回目,73752.000000,74736.000000,160116.000000,95.335700
235回目,74296.000000,75472.000000,159560.000000,95.335700
236回目,74116.000000,75320.000000,160032.000000,95.335700
237回目,73944.000000,75268.000000,160192.000000,95.335700
238回目,74284.000000,75076.000000,160040.000000,95.335700
239回目,74312.000000,74728.000000,160004.000000,95.335700
240回目,73756.000000,75260.000000,159812.000000,95.335700
241回目,74448.000000,74860.000000,160068.000000,95.335700
242回目,74104.000000,74900.000000,160076.000000,95.335700
243回目,73616.000000,74984.000000,160276.000000,95.335700
244回目,74208.000000,75168.000000,160432.000000,95.335700
245回目,74284.000000,75084.000000,160152.000000,95.335700
246回目,74040.000000,74940.000000,160224.000000,95.335700
247回目,74256.000000,74860.000000,160236.000000,95.335700
248回目,74224.000000,74904.000000,160168.000000,95.335700
249回目,74016.000000,75276.000000,160188.000000,95.335700
250回目,74040.000000,75280.000000,159872.000000,95.335700
