HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
71回目,1.822920,1.795920,1.893200,1.868690
72回目,1.808990,1.871290,1.801980,1.820000
73回目,1.824740,1.855770,1.880000,1.896230
74回目,1.797870,1.884620,1.876190,1.850000
75回目,1.671430,1.894230,1.848480,1.820000
76回目,1.797870,1.871290,1.819150,1.864080
77回目,1.808990,1.903850,1.858590,1.896230
78回目,1.782610,1.865980,1.821050,1.871290
79回目,1.777780,1.872550,1.828570,1.850000
80回目,1.797870,1.800000,1.817310,1.864080
81回目,1.797870,1.867920,1.798080,1.871290
82回目,1.822920,1.843750,1.806120,1.871290
83回目,1.808990,1.884620,1.793810,1.864080
84回目,1.808990,1.884620,1.784950,1.851490
85回目,1.822920,1.795920,1.872550,1.864080
86回目,1.797870,1.824740,1.892160,1.864080
87回目,1.791210,1.903850,1.798080,1.868690
88回目,1.808990,1.894230,1.861390,1.850000
89回目,1.782610,1.902910,1.871290,1.868690
90回目,1.782610,1.795920,1.838380,1.873790
91回目,1.797870,1.843750,1.800000,1.820000
92回目,1.797870,1.868690,1.893200,1.850000
93回目,1.777780,1.871290,1.786410,1.820000
94回目,1.808990,1.881190,1.798080,1.850000
95回目,1.797870,1.864080,1.795700,1.873790
96回目,1.791210,1.828280,1.890000,1.870000
97回目,1.824740,1.843750,1.810530,1.877550
98回目,1.797870,1.902910,1.781250,1.850000
99回目,1.824740,1.884620,1.795920,1.851490
100回目,1.797870,1.894230,1.813730,1.871290
101回目,1.797870,1.865980,1.765960,1.871290
102回目,1.777780,1.833330,1.857140,1.864080
103回目,1.782610,1.867920,1.863160,1.896230
104回目,1.851060,1.881190,1.807690,1.850000
105回目,1.851060,1.864080,1.904760,1.864080
106回目,1.797870,1.872550,1.872550,1.851490
107回目,1.808990,1.868690,1.803920,1.896230
108回目,1.822920,1.824740,1.828280,1.868690
109回目,1.777780,1.871290,1.792080,1.870000
110回目,1.777780,1.864080,1.902910,1.850000
111回目,1.791210,1.800000,1.833330,1.850000
112回目,1.797870,1.871290,1.781250,1.871290
113回目,1.797870,1.871290,1.818180,1.871290
114回目,1.808990,1.881190,1.842110,1.850000
115回目,1.822920,1.828280,1.867350,1.868690
116回目,1.822920,1.884620,1.793810,1.896230
117回目,1.797870,1.902910,1.752580,1.820000
118回目,1.671430,1.894230,1.893200,1.820000
119回目,1.782610,1.884620,1.796120,1.870000
120回目,1.808990,1.795920,1.840000,1.873790
121回目,1.824740,1.894230,1.783510,1.820000
122回目,1.797870,1.867920,1.882350,1.873790
123回目,1.797870,1.864080,1.872550,1.820000
124回目,1.671430,1.865980,1.903850,1.868690
125回目,1.782610,1.855770,1.813730,1.850000
126回目,1.789470,1.896230,1.868690,1.850000
127回目,1.822920,1.824740,1.881190,1.820000
128回目,1.791210,1.894230,1.800000,1.820000
129回目,1.782610,1.833330,1.841580,1.820000
130回目,1.782610,1.865980,1.855670,1.868690
131回目,1.824740,1.868690,1.818180,1.871290
132回目,1.789470,1.867920,1.848480,1.873790
133回目,1.808990,1.868690,1.793810,1.850000
134回目,1.777780,1.902910,1.870000,1.851490
135回目,1.671430,1.868690,1.914290,1.820000
136回目,1.797870,1.902910,1.817310,1.850000
137回目,1.824740,1.872550,1.862750,1.850000
138回目,1.822920,1.828280,1.794120,1.877550
139回目,1.797870,1.852940,1.841580,1.820000
140回目,1.789470,1.864080,1.785710,1.870000
141回目,1.777780,1.855770,1.843140,1.820000
142回目,1.797870,1.884620,1.800000,1.851490
143回目,1.808990,1.852940,1.838380,1.873790
144回目,1.808990,1.865980,1.800000,1.820000
145回目,1.782610,1.871290,1.914290,1.877550
146回目,1.851060,1.864080,1.871290,1.870000
147回目,1.791210,1.852940,1.845360,1.873790
148回目,1.671430,1.868690,1.791670,1.851490
149回目,1.797870,1.828280,1.824740,1.850000
150回目,1.791210,1.852940,1.826920,1.896230
151回目,1.791210,1.881190,1.883500,1.877550
152回目,1.824740,1.871290,1.807690,1.850000
153回目,1.789470,1.871290,1.902910,1.870000
154回目,1.791210,1.828280,1.893200,1.850000
155回目,1.671430,1.881190,1.877550,1.820000
156回目,1.797870,1.881190,1.790000,1.871290
157回目,1.808990,1.881190,1.857140,1.873790
158回目,1.851060,1.903850,1.870000,1.850000
159回目,1.808990,1.864080,1.860000,1.820000
160回目,1.797870,1.871290,1.823530,1.871290
161回目,1.789470,1.843750,1.828570,1.820000
162回目,1.777780,1.881190,1.865380,1.871290
163回目,1.808990,1.865980,1.770000,1.870000
164回目,1.789470,1.902910,1.893200,1.896230
165回目,1.791210,1.894230,1.830000,1.896230
166回目,1.782610,1.800000,1.803920,1.896230
167回目,1.824740,1.855770,1.864080,1.896230
168回目,1.797870,1.881190,1.863160,1.864080
169回目,1.782610,1.865980,1.817310,1.896230
170回目,1.808990,1.871290,1.864580,1.868690
171回目,1.789470,1.902910,1.892160,1.896230
172回目,1.808990,1.855770,1.881190,1.896230
173回目,1.797870,1.902910,1.770830,1.873790
174回目,1.789470,1.833330,1.793810,1.873790
175回目,1.808990,1.855770,1.882350,1.868690
176回目,1.791210,1.852940,1.836730,1.871290
177回目,1.797870,1.868690,1.882350,1.873790
178回目,1.777780,1.855770,1.851490,1.868690
179回目,1.777780,1.818180,1.770830,1.868690
180回目,1.824740,1.881190,1.768420,1.850000
181回目,1.671430,1.881190,1.843750,1.850000
182回目,1.777780,1.884620,1.787880,1.820000
183回目,1.797870,1.884620,1.872550,1.850000
184回目,1.791210,1.818180,1.885710,1.871290
185回目,1.791210,1.902910,1.818180,1.864080
186回目,1.782610,1.894230,1.893200,1.896230
187回目,1.782610,1.881190,1.915890,1.896230
188回目,1.782610,1.843750,1.871290,1.870000
189回目,1.791210,1.881190,1.826530,1.871290
190回目,1.808990,1.903850,1.891090,1.850000
191回目,1.797870,1.884620,1.858590,1.896230
192回目,1.824740,1.865980,1.846940,1.877550
193回目,1.782610,1.871290,1.817310,1.873790
194回目,1.824740,1.884620,1.902910,1.820000
195回目,1.789470,1.894230,1.925230,1.868690
196回目,1.851060,1.902910,1.911760,1.851490
197回目,1.797870,1.881190,1.793810,1.851490
198回目,1.808990,1.855770,1.840000,1.850000
199回目,1.824740,1.864080,1.781250,1.896230
200回目,1.797870,1.881190,1.824740,1.850000
201回目,1.782610,1.894230,1.910000,1.873790
202回目,1.777780,1.884620,1.872550,1.870000
203回目,1.822920,1.852940,1.806450,1.870000
204回目,1.822920,1.824740,1.914290,1.877550
205回目,1.797870,1.865980,1.846940,1.850000
206回目,1.777780,1.902910,1.850000,1.877550
207回目,1.782610,1.881190,1.836730,1.820000
208回目,1.671430,1.865980,1.895240,1.820000
209回目,1.797870,1.881190,1.798080,1.850000
210回目,1.782610,1.871290,1.850000,1.864080
211回目,1.797870,1.828280,1.800000,1.864080
212回目,1.782610,1.902910,1.892160,1.850000
213回目,1.671430,1.903850,1.845360,1.871290
214回目,1.791210,1.871290,1.868690,1.871290
215回目,1.824740,1.864080,1.787880,1.868690
216回目,1.797870,1.867920,1.871290,1.864080
217回目,1.671430,1.881190,1.870000,1.896230
218回目,1.777780,1.903850,1.895240,1.868690
219回目,1.824740,1.864080,1.890000,1.851490
220回目,1.671430,1.818180,1.891090,1.877550
221回目,1.808990,1.881190,1.858590,1.870000
222回目,1.797870,1.881190,1.891090,1.850000
223回目,1.777780,1.881190,1.881190,1.850000
224回目,1.808990,1.864080,1.797980,1.870000
225回目,1.782610,1.881190,1.867350,1.871290
226回目,1.791210,1.871290,1.786520,1.850000
227回目,1.797870,1.884620,1.793810,1.864080
228回目,1.797870,1.852940,1.854170,1.870000
229回目,1.777780,1.855770,1.800000,1.873790
230回目,1.822920,1.884620,1.872550,1.896230
231回目,1.791210,1.881190,1.812500,1.850000
232回目,1.824740,1.884620,1.892160,1.820000
233回目,1.791210,1.824740,1.887850,1.820000
234回目,1.824740,1.865980,1.881190,1.871290
235回目,1.822920,1.903850,1.848480,1.851490
236回目,1.791210,1.843750,1.934580,1.850000
237回目,1.782610,1.833330,1.841580,1.864080
238回目,1.797870,1.902910,1.840000,1.820000
239回目,1.808990,1.881190,1.882350,1.850000
240回目,1.797870,1.902910,1.872550,1.896230
241回目,1.777780,1.843750,1.760420,1.851490
242回目,1.777780,1.855770,1.871290,1.868690
243回目,1.777780,1.902910,1.820000,1.873790
244回目,1.789470,1.871290,1.880000,1.873790
245回目,1.824740,1.865980,1.835050,1.864080
246回目,1.822920,1.894230,1.781250,1.877550
247回目,1.808990,1.881190,1.850000,1.871290
248回目,1.777780,1.884620,1.848480,1.850000
249回目,1.797870,1.855770,1.818180,1.850000
250回目,1.789470,1.852940,1.840000,1.877550
