Delay,GPSR,NGPSR,NPGPSR,NDGPSR
51回目,2.050000,12.236300,2.413470,2.644290
52回目,2.050000,2.310960,12.362000,12.744500
53回目,13.359700,2.325110,2.188680,2.314190
54回目,2.196380,12.146700,12.349400,11.912600
55回目,12.450300,12.236300,12.565600,11.877100
56回目,12.450300,2.340840,2.259560,11.912600
57回目,13.359700,2.550580,12.536800,11.912600
58回目,2.196380,31.098000,2.117280,12.345700
59回目,2.012070,2.340840,2.414630,11.912600
60回目,12.521900,12.195200,2.676120,22.429700
61回目,13.359700,12.089200,2.562860,11.912600
62回目,12.521900,2.110340,11.985900,2.644290
63回目,13.303600,2.709180,2.273390,2.644290
64回目,23.746400,2.166100,2.169390,11.877100
65回目,13.303600,12.236300,2.258040,21.679800
66回目,2.050000,2.709180,2.077300,2.624640
67回目,23.746400,12.236300,12.362000,22.429700
68回目,13.359700,2.550580,12.303500,11.877100
69回目,23.746400,2.166100,2.150620,2.624640
70回目,16.779900,2.477630,2.309890,12.744500
71回目,2.012070,2.077650,2.537510,12.345700
72回目,13.359700,2.340840,11.990400,12.744500
73回目,12.521900,2.572360,12.522600,2.624640
74回目,2.021740,2.310960,2.408530,2.323850
75回目,16.779900,12.089200,1.974890,12.744500
76回目,12.450300,2.340840,2.484140,21.679800
77回目,13.359700,12.146700,12.384500,2.624640
78回目,2.196380,2.110340,12.897800,2.314190
79回目,2.050000,2.998880,12.253500,11.877100
80回目,12.450300,2.550580,12.196900,21.679800
81回目,12.450300,31.098000,11.808100,2.314190
82回目,2.012070,1.894320,12.554400,2.314190
83回目,13.359700,2.310960,13.019100,21.679800
84回目,13.359700,2.310960,2.526650,2.644290
85回目,2.012070,2.077650,12.362000,21.679800
86回目,2.021740,2.709180,2.293740,21.679800
87回目,13.303600,12.146700,11.794500,12.345700
88回目,13.359700,12.089200,2.361810,2.323850
89回目,2.196380,12.236300,12.451300,12.345700
90回目,2.196380,2.077650,12.473200,11.912600
91回目,2.021740,1.894320,2.176600,12.744500
92回目,12.450300,12.195200,21.669900,2.323850
93回目,2.050000,2.340840,2.723990,12.744500
94回目,13.359700,2.166100,11.794500,11.877100
95回目,2.021740,2.307750,1.913440,11.912600
96回目,13.303600,2.347280,2.146230,22.429700
97回目,12.521900,1.894320,12.573300,2.464990
98回目,2.021740,12.236300,12.815300,11.877100
99回目,12.521900,2.310960,2.040020,2.644290
100回目,12.450300,12.089200,2.845550,2.314190
101回目,2.021740,2.110340,13.064400,2.314190
102回目,2.050000,2.477630,12.662500,21.679800
103回目,2.196380,31.098000,2.367410,2.624640
104回目,23.746400,2.166100,2.798240,11.877100
105回目,23.746400,2.307750,2.595080,21.679800
106回目,12.450300,2.998880,12.520200,2.644290
107回目,13.359700,12.195200,11.909400,2.624640
108回目,2.012070,2.709180,12.832600,12.345700
109回目,2.050000,2.340840,12.037500,22.429700
110回目,2.050000,2.307750,2.364100,2.323850
111回目,13.303600,2.550580,2.195000,11.877100
112回目,2.021740,2.340840,12.566100,2.314190
113回目,2.021740,2.340840,2.258580,2.314190
114回目,13.359700,2.166100,2.801410,2.323850
115回目,2.012070,2.347280,2.360190,12.345700
116回目,2.012070,2.310960,13.019100,2.624640
117回目,2.021740,12.236300,12.500400,12.744500
118回目,16.779900,12.089200,21.964200,12.744500
119回目,2.196380,2.310960,11.691000,22.429700
120回目,13.359700,2.077650,1.962390,11.912600
121回目,12.521900,12.089200,12.729400,12.744500
122回目,2.021740,31.098000,2.190430,11.912600
123回目,2.021740,2.307750,12.362000,12.744500
124回目,16.779900,2.110340,2.452580,12.345700
125回目,2.196380,2.572360,12.253400,11.877100
126回目,1.891920,2.325110,12.850200,11.877100
127回目,2.012070,2.709180,12.296300,12.744500
128回目,13.303600,12.089200,12.643600,12.744500
129回目,2.196380,2.477630,12.164500,12.744500
130回目,2.196380,2.110340,12.453600,12.345700
131回目,12.521900,12.195200,2.123420,2.314190
132回目,1.891920,31.098000,1.974890,11.912600
133回目,13.359700,12.195200,22.906900,11.877100
134回目,2.050000,12.236300,12.565600,2.644290
135回目,16.779900,12.195200,21.459900,12.744500
136回目,2.021740,12.236300,12.196900,11.877100
137回目,12.521900,2.998880,12.248900,2.323850
138回目,2.012070,2.347280,12.023700,2.464990
139回目,2.021740,31.729300,12.419800,12.744500
140回目,1.891920,2.307750,12.609800,22.429700
141回目,2.050000,2.572360,2.490070,12.744500
142回目,12.450300,2.310960,2.169390,2.644290
143回目,13.359700,31.729300,2.279900,11.912600
144回目,13.359700,2.110340,2.169390,12.744500
145回目,2.196380,2.340840,21.459900,2.464990
146回目,23.746400,2.307750,12.453400,22.429700
147回目,13.303600,31.729300,2.052400,11.912600
148回目,16.779900,12.195200,2.413470,2.644290
149回目,12.450300,2.347280,2.229990,11.877100
150回目,13.303600,31.729300,2.601740,2.624640
151回目,13.303600,2.166100,2.439640,2.464990
152回目,12.521900,2.340840,2.464940,2.323850
153回目,1.891920,2.340840,2.504250,22.429700
154回目,13.303600,2.347280,2.485000,2.323850
155回目,16.779900,2.166100,2.470660,12.744500
156回目,2.021740,2.166100,2.302100,2.314190
157回目,13.359700,2.166100,2.288590,11.912600
158回目,23.746400,12.146700,2.164040,2.323850
159回目,13.359700,2.307750,2.365440,12.744500
160回目,12.450300,2.340840,12.140700,2.314190
161回目,1.891920,1.894320,2.616450,12.744500
162回目,2.050000,2.147300,2.664010,2.314190
163回目,13.359700,2.110340,2.295370,22.429700
164回目,1.891920,12.236300,12.331100,2.624640
165回目,13.303600,12.089200,12.570500,2.624640
166回目,2.196380,2.550580,2.550320,2.624640
167回目,12.521900,2.572360,2.158310,2.624640
168回目,2.021740,2.166100,12.597300,21.679800
169回目,2.196380,2.110340,11.950400,2.624640
170回目,13.359700,2.340840,2.201120,12.345700
171回目,1.891920,12.236300,12.164700,2.624640
172回目,13.359700,2.572360,2.408520,2.624640
173回目,2.021740,12.236300,12.604200,11.912600
174回目,1.891920,2.477630,13.019100,11.912600
175回目,13.359700,2.572360,2.449630,12.345700
176回目,13.303600,31.729300,12.243200,2.314190
177回目,12.450300,12.195200,2.329390,11.912600
178回目,2.050000,2.572360,2.358280,12.345700
179回目,2.050000,12.221200,12.812100,12.345700
180回目,12.521900,2.166100,23.283000,11.877100
181回目,16.779900,2.166100,2.281670,2.323850
182回目,2.050000,2.310960,12.030900,12.744500
183回目,12.450300,2.310960,12.487800,11.877100
184回目,13.303600,12.221200,2.567800,2.314190
185回目,13.303600,12.236300,2.080480,21.679800
186回目,2.196380,12.089200,11.833200,2.624640
187回目,2.196380,2.166100,30.641300,2.624640
188回目,2.196380,1.894320,2.414180,22.429700
189回目,13.303600,2.166100,2.140130,2.314190
190回目,13.359700,12.146700,12.664800,11.877100
191回目,12.450300,2.310960,2.244360,2.624640
192回目,12.521900,2.110340,2.193920,2.464990
193回目,2.196380,2.340840,12.196900,11.912600
194回目,12.521900,2.310960,31.525000,12.744500
195回目,1.891920,12.089200,2.308410,12.345700
196回目,23.746400,12.236300,21.958500,2.644290
197回目,12.450300,2.166100,12.816100,2.644290
198回目,13.359700,2.572360,2.073140,2.323850
199回目,12.521900,2.307750,12.866500,2.624640
200回目,2.021740,2.147300,2.227940,2.323850
201回目,2.196380,12.089200,2.403090,11.912600
202回目,2.050000,2.310960,21.902900,22.429700
203回目,2.012070,31.729300,2.432330,22.429700
204回目,2.012070,2.709180,21.459900,2.464990
205回目,2.021740,2.110340,2.153960,11.877100
206回目,2.050000,12.236300,12.317900,2.464990
207回目,2.196380,2.166100,1.985070,12.744500
208回目,16.779900,2.110340,21.326400,12.744500
209回目,2.021740,2.166100,11.794500,2.323850
210回目,2.196380,2.340840,2.476400,21.679800
211回目,12.450300,2.347280,2.169390,21.679800
212回目,2.196380,12.236300,12.508300,2.323850
213回目,16.779900,12.146700,13.090300,2.314190
214回目,13.303600,2.340840,2.261560,2.314190
215回目,12.521900,2.307750,12.146600,12.345700
216回目,12.450300,31.098000,12.473500,21.679800
217回目,16.779900,2.166100,22.301700,2.624640
218回目,2.050000,12.146700,21.461200,12.345700
219回目,12.521900,2.307750,2.421130,2.644290
220回目,16.779900,12.221200,2.677080,2.464990
221回目,13.359700,2.166100,2.419760,22.429700
222回目,12.450300,2.147300,12.468700,11.877100
223回目,2.050000,2.166100,12.217600,11.877100
224回目,13.359700,2.307750,11.986700,22.429700
225回目,2.196380,2.166100,2.379070,2.314190
226回目,13.303600,2.340840,2.411810,11.877100
227回目,2.021740,2.310960,12.887000,21.679800
228回目,12.450300,31.729300,2.144200,22.429700
229回目,2.050000,2.572360,2.169390,11.912600
230回目,2.012070,2.310960,12.362000,2.624640
231回目,13.303600,2.147300,2.179420,11.877100
232回目,12.521900,2.310960,12.784300,12.744500
233回目,13.303600,2.709180,11.792200,12.744500
234回目,12.521900,2.110340,2.408520,2.314190
235回目,2.012070,12.146700,1.974890,2.644290
236回目,13.303600,1.894320,2.490370,11.877100
237回目,2.196380,2.477630,2.294700,21.679800
238回目,12.450300,12.236300,12.199000,12.744500
239回目,13.359700,2.166100,2.417040,2.323850
240回目,2.021740,12.236300,2.315060,2.624640
241回目,2.050000,1.894320,12.610500,2.644290
242回目,2.050000,2.572360,12.289400,12.345700
243回目,2.050000,12.236300,2.545670,11.912600
244回目,1.891920,2.340840,22.376000,11.912600
245回目,12.521900,2.110340,2.250350,21.679800
246回目,2.012070,12.089200,23.280400,2.464990
247回目,13.359700,2.166100,2.192670,2.314190
248回目,2.050000,2.310960,1.980830,11.877100
249回目,2.021740,2.572360,2.024240,2.323850
250回目,1.891920,31.729300,2.073140,2.464990
