HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
68回目,1.528570,1.609760,1.651690,1.602560
69回目,1.569440,1.597400,1.621950,1.641980
70回目,1.514710,1.602560,1.564100,1.629210
71回目,1.514710,1.621950,1.617280,1.629210
72回目,1.527780,1.640450,1.617280,1.650600
73回目,1.522390,1.614460,1.581080,1.611760
74回目,1.544120,1.632910,1.642860,1.576920
75回目,1.527780,1.635290,1.612500,1.611760
76回目,1.561640,1.619050,1.642860,1.576920
77回目,1.546880,1.614460,1.614460,1.611760
78回目,1.550720,1.619050,1.604940,1.629210
79回目,1.550720,1.621950,1.592110,1.571430
80回目,1.600000,1.630950,1.607590,1.611760
81回目,1.561640,1.614460,1.617280,1.576920
82回目,1.527780,1.635290,1.651690,1.594940
83回目,1.550720,1.600000,1.617280,1.641980
84回目,1.546880,1.630950,1.594940,1.611760
85回目,1.546880,1.630950,1.617280,1.609760
86回目,1.527780,1.626510,1.642860,1.597400
87回目,1.514710,1.630950,1.617280,1.564100
88回目,1.522390,1.632910,1.602560,1.650600
89回目,1.522390,1.614460,1.625000,1.609760
90回目,1.527780,1.619050,1.614460,1.611760
91回目,1.527780,1.621950,1.617280,1.629210
92回目,1.528570,1.614460,1.617280,1.650600
93回目,1.550720,1.635290,1.626510,1.611760
94回目,1.544120,1.630950,1.592110,1.594940
95回目,1.492060,1.619050,1.643680,1.576920
96回目,1.514710,1.630950,1.612500,1.597400
97回目,1.569440,1.626510,1.573330,1.594940
98回目,1.544120,1.621950,1.630950,1.602560
99回目,1.561640,1.609760,1.617280,1.629210
100回目,1.528570,1.635290,1.592110,1.641980
101回目,1.527780,1.630950,1.625000,1.611760
102回目,1.569440,1.600000,1.614460,1.594940
103回目,1.492060,1.619050,1.630950,1.641980
104回目,1.492060,1.635290,1.642860,1.602560
105回目,1.544120,1.614460,1.589740,1.597400
106回目,1.561640,1.635290,1.602560,1.611760
107回目,1.546880,1.640450,1.592110,1.641980
108回目,1.544120,1.626510,1.638550,1.571430
109回目,1.561640,1.627910,1.614460,1.597400
110回目,1.527780,1.630950,1.632910,1.597400
111回目,1.544120,1.630950,1.584420,1.641980
112回目,1.514710,1.627910,1.642860,1.594940
113回目,1.514710,1.632910,1.594940,1.629210
114回目,1.544120,1.614460,1.630950,1.594940
115回目,1.561640,1.632910,1.592110,1.650600
116回目,1.561640,1.635290,1.594590,1.650600
117回目,1.546880,1.609760,1.589740,1.564100
118回目,1.561640,1.640450,1.597400,1.597400
119回目,1.514710,1.635290,1.602560,1.611760
120回目,1.528570,1.602560,1.612500,1.594940
121回目,1.546880,1.632910,1.594940,1.594940
122回目,1.600000,1.597400,1.584420,1.641980
123回目,1.544120,1.640450,1.612500,1.609760
124回目,1.527780,1.621950,1.617280,1.641980
125回目,1.546880,1.602560,1.586670,1.594940
126回目,1.550720,1.619050,1.605260,1.564100
127回目,1.492060,1.635290,1.602560,1.594940
128回目,1.550720,1.637500,1.627910,1.650600
129回目,1.514710,1.635290,1.617280,1.609760
130回目,1.522390,1.619050,1.617280,1.594940
131回目,1.550720,1.635290,1.620250,1.594940
132回目,1.492060,1.632910,1.630950,1.609760
133回目,1.546880,1.632910,1.594940,1.629210
134回目,1.544120,1.630950,1.612500,1.594940
135回目,1.528570,1.635290,1.651690,1.650600
136回目,1.492060,1.614460,1.629630,1.611760
137回目,1.546880,1.635290,1.635290,1.571430
138回目,1.522390,1.614460,1.617280,1.650600
139回目,1.522390,1.626510,1.592110,1.564100
140回目,1.544120,1.614460,1.600000,1.611760
141回目,1.600000,1.635290,1.602560,1.609760
142回目,1.514710,1.635290,1.564100,1.594940
143回目,1.528570,1.614460,1.619050,1.609760
144回目,1.550720,1.609760,1.630950,1.594940
145回目,1.528570,1.635290,1.634150,1.650600
146回目,1.546880,1.640450,1.604940,1.602560
147回目,1.522390,1.619050,1.625000,1.571430
148回目,1.528570,1.637500,1.617280,1.650600
149回目,1.522390,1.614460,1.621950,1.602560
150回目,1.522390,1.637500,1.614460,1.576920
151回目,1.528570,1.635290,1.610390,1.609760
152回目,1.569440,1.621950,1.594940,1.611760
153回目,1.544120,1.635290,1.623380,1.650600
154回目,1.546880,1.637500,1.589740,1.564100
155回目,1.569440,1.635290,1.614460,1.571430
156回目,1.600000,1.602560,1.617280,1.641980
157回目,1.544120,1.637500,1.607590,1.602560
158回目,1.492060,1.621950,1.607590,1.611760
159回目,1.527780,1.614460,1.634150,1.564100
160回目,1.550720,1.635290,1.597400,1.571430
161回目,1.544120,1.614460,1.617280,1.602560
162回目,1.527780,1.609760,1.651690,1.602560
163回目,1.546880,1.627910,1.594590,1.571430
164回目,1.550720,1.609760,1.651690,1.571430
165回目,1.492060,1.640450,1.617280,1.641980
166回目,1.527780,1.609760,1.635290,1.629210
167回目,1.600000,1.632910,1.586670,1.594940
168回目,1.544120,1.609760,1.642860,1.650600
169回目,1.544120,1.602560,1.651690,1.650600
170回目,1.492060,1.630950,1.635290,1.629210
171回目,1.492060,1.609760,1.623530,1.597400
172回目,1.600000,1.630950,1.589740,1.564100
173回目,1.522390,1.614460,1.629630,1.609760
174回目,1.514710,1.609760,1.630950,1.571430
175回目,1.528570,1.619050,1.602560,1.597400
176回目,1.528570,1.635290,1.602560,1.564100
177回目,1.492060,1.635290,1.651690,1.564100
178回目,1.550720,1.609760,1.592110,1.611760
179回目,1.528570,1.635290,1.642860,1.594940
180回目,1.550720,1.635290,1.626510,1.571430
181回目,1.522390,1.626510,1.602560,1.650600
182回目,1.550720,1.621950,1.560000,1.629210
183回目,1.514710,1.627910,1.612500,1.641980
184回目,1.544120,1.635290,1.617280,1.602560
185回目,1.514710,1.630950,1.584420,1.594940
186回目,1.492060,1.609760,1.651160,1.650600
187回目,1.544120,1.621950,1.621950,1.571430
188回目,1.528570,1.621950,1.617280,1.641980
189回目,1.527780,1.630950,1.607590,1.594940
190回目,1.569440,1.632910,1.630950,1.650600
191回目,1.550720,1.614460,1.617280,1.564100
192回目,1.546880,1.626510,1.630950,1.611760
193回目,1.544120,1.630950,1.620250,1.597400
194回目,1.492060,1.637500,1.617280,1.611760
195回目,1.527780,1.626510,1.594940,1.609760
196回目,1.492060,1.619050,1.592110,1.611760
197回目,1.569440,1.621950,1.604940,1.564100
198回目,1.561640,1.609760,1.602560,1.602560
199回目,1.561640,1.640450,1.642860,1.611760
200回目,1.528570,1.635290,1.604940,1.571430
201回目,1.569440,1.626510,1.634150,1.597400
202回目,1.527780,1.632910,1.607590,1.571430
203回目,1.561640,1.630950,1.630950,1.609760
204回目,1.492060,1.637500,1.612500,1.641980
205回目,1.569440,1.640450,1.642860,1.611760
206回目,1.522390,1.609760,1.602560,1.641980
207回目,1.528570,1.630950,1.602560,1.594940
208回目,1.546880,1.640450,1.612500,1.576920
209回目,1.544120,1.630950,1.626510,1.594940
210回目,1.527780,1.626510,1.651690,1.611760
211回目,1.550720,1.635290,1.643680,1.602560
212回目,1.522390,1.609760,1.642860,1.576920
213回目,1.544120,1.614460,1.592110,1.611760
214回目,1.561640,1.640450,1.612500,1.611760
215回目,1.546880,1.609760,1.617280,1.641980
216回目,1.522390,1.640450,1.617280,1.611760
217回目,1.514710,1.600000,1.651690,1.602560
218回目,1.569440,1.632910,1.641980,1.564100
219回目,1.522390,1.635290,1.617280,1.609760
220回目,1.514710,1.635290,1.597400,1.609760
221回目,1.527780,1.635290,1.594940,1.611760
222回目,1.550720,1.635290,1.621950,1.564100
223回目,1.514710,1.614460,1.612500,1.650600
224回目,1.544120,1.640450,1.642860,1.602560
225回目,1.522390,1.614460,2.358970,1.611760
226回目,1.569440,1.614460,1.594940,1.609760
227回目,1.546880,1.630950,1.602560,1.611760
228回目,1.600000,1.621950,1.604940,1.611760
229回目,1.544120,1.602560,1.604940,1.629210
230回目,1.527780,1.621950,1.592110,1.611760
231回目,1.492060,1.632910,1.602560,1.611760
232回目,1.546880,1.640450,1.602560,1.609760
233回目,1.544120,1.614460,1.594940,1.597400
234回目,1.546880,1.621950,1.617280,1.650600
235回目,1.569440,1.635290,1.604940,1.602560
236回目,1.527780,1.635290,1.651690,1.650600
237回目,1.600000,1.614460,1.614460,1.597400
238回目,1.561640,1.597400,1.638550,1.611760
239回目,1.544120,1.602560,1.594940,1.597400
240回目,1.528570,1.640450,1.626510,1.576920
241回目,1.522390,1.614460,1.589740,1.611760
242回目,1.522390,1.609760,1.612500,1.576920
243回目,1.550720,1.614460,1.594940,1.594940
244回目,1.527780,1.621950,1.621950,1.629210
245回目,1.544120,1.614460,1.589040,1.576920
246回目,1.527780,1.635290,1.609760,1.629210
247回目,1.527780,1.635290,1.607590,1.609760
248回目,1.528570,1.630950,1.642860,1.597400
249回目,1.600000,1.619050,1.643680,1.609760
250回目,1.492060,1.609760,1.621950,1.641980
