Loss,GPSR,NGPSR,NPGPSR,NDGPSR
96回目,24.489800,14.285700,17.346900,18.367300
97回目,24.489800,13.265300,21.428600,16.326500
98回目,25.510200,14.285700,13.265300,17.346900
99回目,22.449000,12.244900,14.285700,7.142860
100回目,23.469400,12.244900,19.387800,17.346900
101回目,23.711300,12.244900,16.326500,13.265300
102回目,24.489800,14.285700,12.244900,16.326500
103回目,29.591800,13.402100,11.224500,17.346900
104回目,29.591800,11.224500,13.265300,17.346900
105回目,25.510200,13.265300,17.525800,18.367300
106回目,22.449000,11.224500,17.346900,13.265300
107回目,28.571400,8.163270,19.387800,17.346900
108回目,25.510200,13.265300,15.306100,18.367300
109回目,22.449000,12.244900,12.244900,18.367300
110回目,23.711300,12.244900,19.387800,18.367300
111回目,25.510200,12.244900,18.367300,17.346900
112回目,24.489800,12.244900,13.265300,16.326500
113回目,24.489800,19.387800,14.433000,7.142860
114回目,25.510200,13.265300,13.265300,16.326500
115回目,22.449000,19.387800,19.387800,15.306100
116回目,22.449000,12.244900,22.449000,15.306100
117回目,28.571400,14.285700,18.367300,16.494800
118回目,22.449000,8.163270,17.346900,18.367300
119回目,24.489800,12.244900,17.346900,13.265300
120回目,23.469400,16.326500,16.326500,16.326500
121回目,28.571400,19.387800,14.433000,16.326500
122回目,19.387800,17.346900,18.556700,17.346900
123回目,25.510200,8.163270,16.326500,13.265300
124回目,23.711300,14.285700,16.326500,17.346900
125回目,28.571400,17.525800,20.408200,16.326500
126回目,22.449000,13.402100,20.408200,16.494800
127回目,29.591800,12.244900,17.346900,16.326500
128回目,22.449000,16.326500,10.204100,15.306100
129回目,24.489800,12.244900,16.326500,13.265300
130回目,26.530600,13.402100,16.326500,16.326500
131回目,22.449000,12.244900,17.346900,16.326500
132回目,29.591800,19.387800,13.265300,13.265300
133回目,28.571400,19.387800,14.433000,7.142860
134回目,25.510200,12.244900,16.326500,16.326500
135回目,23.469400,12.244900,9.183670,15.306100
136回目,29.591800,13.265300,14.285700,13.265300
137回目,28.571400,12.244900,13.265300,18.367300
138回目,26.530600,13.265300,16.326500,15.306100
139回目,26.530600,12.244900,19.387800,16.494800
140回目,25.510200,13.265300,16.326500,13.265300
141回目,19.387800,12.244900,17.346900,13.265300
142回目,24.489800,12.244900,17.346900,16.326500
143回目,23.469400,13.265300,11.224500,13.265300
144回目,22.449000,14.285700,13.265300,16.326500
145回目,23.469400,11.224500,13.265300,15.306100
146回目,28.571400,8.163270,16.326500,17.346900
147回目,26.530600,13.402100,18.367300,18.367300
148回目,23.469400,16.326500,16.326500,15.306100
149回目,26.530600,13.265300,13.265300,17.346900
150回目,26.530600,16.326500,13.265300,17.346900
151回目,23.469400,12.244900,18.367300,13.265300
152回目,24.489800,14.285700,14.433000,13.265300
153回目,25.510200,12.244900,19.387800,15.306100
154回目,28.571400,16.326500,17.346900,16.494800
155回目,24.489800,12.244900,12.244900,18.367300
156回目,19.387800,16.326500,16.326500,17.346900
157回目,25.510200,16.326500,17.346900,17.346900
158回目,29.591800,14.285700,17.346900,13.265300
159回目,23.711300,13.265300,15.306100,16.494800
160回目,22.449000,12.244900,18.367300,18.367300
161回目,25.510200,13.265300,16.326500,17.346900
162回目,23.711300,14.285700,9.183670,17.346900
163回目,28.571400,12.244900,23.469400,18.367300
164回目,22.449000,14.285700,9.183670,18.367300
165回目,29.591800,8.163270,16.326500,17.346900
166回目,23.711300,14.285700,11.224500,7.142860
167回目,19.387800,19.387800,19.587600,16.326500
168回目,25.510200,14.285700,13.265300,15.306100
169回目,25.510200,17.525800,9.183670,15.306100
170回目,29.591800,12.244900,12.244900,7.142860
171回目,29.591800,14.285700,11.224500,18.367300
172回目,19.387800,14.285700,18.367300,16.494800
173回目,26.530600,13.265300,16.326500,13.265300
174回目,24.489800,14.285700,13.265300,18.367300
175回目,23.469400,13.402100,17.346900,18.367300
176回目,23.469400,12.244900,17.346900,16.494800
177回目,29.591800,12.244900,9.183670,16.494800
178回目,22.449000,12.244900,19.387800,13.265300
179回目,23.469400,11.224500,13.265300,16.326500
180回目,22.449000,12.244900,14.285700,18.367300
181回目,26.530600,12.244900,17.346900,15.306100
182回目,22.449000,14.285700,19.587600,7.142860
183回目,24.489800,12.244900,17.346900,17.346900
184回目,25.510200,12.244900,15.306100,17.346900
185回目,24.489800,12.244900,19.387800,16.326500
186回目,29.591800,14.285700,12.244900,15.306100
187回目,25.510200,14.285700,15.306100,18.367300
188回目,23.469400,14.285700,15.306100,17.346900
189回目,23.711300,12.244900,16.326500,16.326500
190回目,24.489800,19.387800,13.265300,15.306100
191回目,22.449000,13.265300,14.285700,16.494800
192回目,28.571400,12.244900,13.265300,13.265300
193回目,25.510200,14.285700,18.367300,18.367300
194回目,29.591800,16.326500,15.306100,13.265300
195回目,23.711300,13.265300,14.433000,13.265300
196回目,29.591800,13.402100,19.387800,13.265300
197回目,24.489800,14.285700,16.326500,16.494800
198回目,22.449000,14.285700,17.346900,17.346900
199回目,22.449000,8.163270,13.265300,13.265300
200回目,23.469400,12.244900,16.326500,18.367300
201回目,24.489800,12.244900,13.265300,18.367300
202回目,23.711300,19.387800,18.367300,18.367300
203回目,22.449000,14.285700,13.265300,13.265300
204回目,29.591800,16.326500,16.326500,17.346900
205回目,24.489800,8.163270,13.265300,13.265300
206回目,26.530600,14.285700,17.346900,17.346900
207回目,23.469400,12.244900,17.346900,16.326500
208回目,28.571400,8.163270,16.326500,17.346900
209回目,25.510200,12.244900,15.306100,16.326500
210回目,23.711300,12.244900,9.183670,13.265300
211回目,22.449000,12.244900,11.224500,17.346900
212回目,26.530600,12.244900,13.265300,17.346900
213回目,25.510200,13.265300,19.387800,13.265300
214回目,22.449000,8.163270,16.326500,13.265300
215回目,28.571400,14.285700,15.306100,17.346900
216回目,26.530600,8.163270,16.326500,13.265300
217回目,24.489800,14.285700,9.183670,17.346900
218回目,24.489800,19.387800,15.306100,16.494800
219回目,26.530600,11.224500,15.306100,13.265300
220回目,24.489800,12.244900,19.387800,13.265300
221回目,23.711300,11.224500,16.494800,13.265300
222回目,22.449000,12.244900,15.306100,16.494800
223回目,24.489800,13.265300,15.306100,15.306100
224回目,25.510200,8.163270,13.265300,17.346900
225回目,26.530600,13.265300,18.367300,13.265300
226回目,24.489800,13.265300,14.433000,13.265300
227回目,28.571400,12.244900,17.346900,13.265300
228回目,19.387800,14.285700,16.326500,13.265300
229回目,25.510200,17.525800,16.326500,7.142860
230回目,23.711300,14.285700,19.387800,13.265300
231回目,29.591800,19.387800,17.346900,13.265300
232回目,28.571400,8.163270,17.346900,13.265300
233回目,25.510200,13.265300,15.306100,18.367300
234回目,28.571400,14.285700,15.306100,15.306100
235回目,24.489800,11.224500,16.326500,17.346900
236回目,23.711300,11.224500,9.183670,15.306100
237回目,19.387800,13.265300,12.244900,18.367300
238回目,22.449000,17.346900,12.244900,13.265300
239回目,25.510200,16.326500,14.433000,18.367300
240回目,23.469400,8.163270,14.285700,17.346900
241回目,26.530600,13.265300,18.367300,13.265300
242回目,26.530600,12.244900,16.326500,17.346900
243回目,22.449000,13.265300,14.433000,16.326500
244回目,23.711300,14.285700,14.285700,7.142860
245回目,25.510200,13.265300,22.449000,17.346900
246回目,23.711300,11.224500,13.402100,7.142860
247回目,23.711300,12.244900,17.346900,13.265300
248回目,23.469400,12.244900,13.265300,18.367300
249回目,19.387800,13.402100,9.183670,13.265300
250回目,29.591800,14.285700,13.265300,17.346900
