PDR,GPSR,NGPSR,NPGPSR,NDGPSR
114回目,49.193500,85.954800,86.375300,0.000000
115回目,46.774200,80.724600,88.393500,0.000000
116回目,48.178100,91.622400,81.128200,0.000000
117回目,47.983900,90.429400,83.986700,0.000000
118回目,47.177400,89.639700,81.112300,0.000000
119回目,46.774200,90.411600,84.760900,0.000000
120回目,47.177400,87.586200,87.586200,0.000000
121回目,47.177400,80.724600,89.183100,0.000000
122回目,47.983900,85.954800,87.989800,0.000000
123回目,51.209700,85.954800,90.411600,0.000000
124回目,51.209700,88.007200,88.393500,0.000000
125回目,47.983900,80.241200,87.182600,0.000000
126回目,49.193500,80.724600,89.200700,0.000000
127回目,46.774200,90.815200,87.182600,0.000000
128回目,51.209700,87.217000,88.393500,0.000000
129回目,46.774200,90.429400,87.989800,0.000000
130回目,47.983900,87.165400,87.182600,0.000000
131回目,46.774200,90.008000,87.148200,0.000000
132回目,47.983900,88.410900,89.562200,0.000000
133回目,47.983900,87.165400,88.814600,0.000000
134回目,47.983900,89.604300,88.797100,0.000000
135回目,47.983900,87.165400,87.182600,0.000000
136回目,47.983900,90.429400,86.779000,0.000000
137回目,47.983900,90.429400,87.182600,0.000000
138回目,47.983900,88.797100,88.393500,0.000000
139回目,49.596800,89.218300,88.007200,0.000000
140回目,46.774200,88.779600,86.725400,0.000000
141回目,47.983900,90.429400,88.393500,0.000000
142回目,48.178100,89.218300,88.751700,0.000000
143回目,49.193500,90.429400,86.375300,0.000000
144回目,47.177400,91.622400,89.586700,0.000000
145回目,49.596800,88.797100,86.761900,0.000000
146回目,46.774200,89.604300,88.393500,0.000000
147回目,51.209700,87.165400,85.181300,0.000000
148回目,47.983900,89.639700,85.971700,0.000000
149回目,49.596800,88.779600,85.971700,0.000000
150回目,47.177400,88.410900,87.989800,0.000000
151回目,49.193500,88.797100,85.568100,0.000000
152回目,47.983900,90.429400,86.005600,0.000000
153回目,49.596800,89.639700,77.092000,0.000000
154回目,46.371000,80.241200,87.972500,0.000000
155回目,46.774200,86.375300,87.586200,0.000000
156回目,49.193500,90.008000,86.779000,0.000000
157回目,47.983900,85.954800,86.375300,0.000000
158回目,47.983900,90.815200,89.183100,0.000000
159回目,49.193500,90.815200,87.551700,0.000000
160回目,49.193500,80.241200,86.779000,0.000000
161回目,49.193500,88.779600,90.372700,0.000000
162回目,47.983900,88.797100,85.914900,0.000000
163回目,51.209700,88.779600,86.796100,0.000000
164回目,47.983900,90.429400,86.779000,0.000000
165回目,47.983900,87.182600,88.376000,0.000000
166回目,46.371000,90.815200,89.586700,0.000000
167回目,47.983900,90.815200,90.008000,0.000000
168回目,47.177400,81.457000,87.569000,0.000000
169回目,48.178100,88.779600,88.358600,0.000000
170回目,51.209700,89.639700,88.393500,0.000000
171回目,46.371000,87.217000,87.989800,0.000000
172回目,46.774200,90.008000,79.933100,0.000000
173回目,47.983900,87.165400,85.164500,0.000000
174回目,47.983900,88.779600,86.375300,0.000000
175回目,46.371000,87.165400,88.797100,0.000000
176回目,47.177400,90.429400,86.375300,0.000000
177回目,51.209700,90.815200,89.183100,0.000000
178回目,47.983900,87.165400,86.796100,0.000000
179回目,49.193500,89.604300,86.779000,0.000000
180回目,46.774200,89.604300,84.390500,0.000000
181回目,46.774200,80.724600,86.761900,0.000000
182回目,47.177400,87.217000,86.375300,0.000000
183回目,46.774200,90.008000,89.604300,0.000000
184回目,47.177400,87.165400,77.480400,0.000000
185回目,47.177400,90.008000,87.217000,0.000000
186回目,47.983900,90.429400,88.779600,0.000000
187回目,49.596800,80.241200,88.376000,0.000000
188回目,47.983900,91.622400,87.182600,0.000000
189回目,46.774200,80.241200,89.967500,0.000000
190回目,47.983900,89.218300,85.130900,0.000000
191回目,46.774200,87.586200,88.393500,0.000000
192回目,47.177400,88.007200,77.092000,0.000000
193回目,47.983900,87.586200,86.761900,0.000000
194回目,46.774200,90.815200,88.779600,0.000000
195回目,51.209700,88.797100,79.917400,0.000000
196回目,47.983900,86.375300,84.760900,0.000000
197回目,48.178100,91.622400,87.535900,0.000000
198回目,49.193500,87.165400,88.358600,0.000000
199回目,47.983900,80.724600,86.796100,0.000000
200回目,49.596800,89.639700,78.706500,0.000000
201回目,47.983900,87.586200,87.989800,0.000000
202回目,47.983900,87.165400,88.007200,0.000000
203回目,47.983900,90.008000,87.165400,0.000000
204回目,46.371000,87.165400,85.568100,0.000000
205回目,51.209700,89.639700,78.675500,0.000000
206回目,49.193500,87.182600,87.182600,0.000000
207回目,47.983900,87.586200,85.568100,0.000000
208回目,48.178100,90.429400,76.299800,0.000000
209回目,48.178100,88.779600,87.182600,0.000000
210回目,47.983900,80.724600,88.393500,0.000000
211回目,49.596800,87.165400,89.218300,0.000000
212回目,46.371000,88.779600,85.988700,0.000000
213回目,46.774200,87.586200,85.937900,0.000000
214回目,48.178100,88.779600,87.182600,0.000000
215回目,47.983900,89.218300,87.182600,0.000000
216回目,49.193500,90.429400,88.358600,0.000000
217回目,48.178100,89.218300,86.375300,0.000000
218回目,49.193500,91.622400,79.110100,0.000000
219回目,48.178100,86.375300,87.569000,0.000000
220回目,47.983900,87.586200,85.931900,0.000000
221回目,47.983900,87.165400,88.779600,0.000000
222回目,47.177400,90.008000,86.779000,0.000000
223回目,49.596800,87.165400,87.551700,0.000000
224回目,47.983900,89.218300,85.971700,0.000000
225回目,47.983900,85.954800,80.708700,0.000000
226回目,46.774200,88.797100,86.358300,0.000000
227回目,47.983900,90.429400,86.358300,0.000000
228回目,46.774200,88.797100,88.779600,0.000000
229回目,48.178100,89.604300,88.376000,0.000000
230回目,51.209700,86.375300,85.568100,0.000000
231回目,47.983900,88.797100,87.199800,0.000000
232回目,46.371000,90.429400,88.393500,0.000000
233回目,48.178100,87.182600,77.899300,0.000000
234回目,46.371000,86.375300,87.199800,0.000000
235回目,46.371000,88.797100,89.200700,0.000000
236回目,47.983900,87.165400,90.372700,0.000000
237回目,48.178100,88.779600,86.779000,0.000000
238回目,47.983900,88.779600,87.586200,0.000000
239回目,49.596800,85.954800,87.586200,0.000000
240回目,49.596800,88.797100,89.183100,0.000000
241回目,48.178100,85.954800,88.797100,0.000000
242回目,46.774200,80.724600,87.182600,0.000000
243回目,49.596800,89.639700,89.569000,0.000000
244回目,47.983900,89.218300,86.779000,0.000000
245回目,47.983900,87.217000,87.182600,0.000000
246回目,46.774200,90.815200,88.358600,0.000000
247回目,46.371000,87.586200,89.200700,0.000000
248回目,47.983900,88.779600,87.165400,0.000000
249回目,49.193500,89.218300,77.495600,0.000000
250回目,48.178100,89.604300,85.954800,0.000000
