HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
131回目,1.931030,2.300450,2.300930,0.000000
132回目,1.966390,2.310500,2.294120,0.000000
133回目,1.957980,2.319440,2.300000,0.000000
134回目,1.957980,2.301800,2.313640,0.000000
135回目,1.966390,2.319440,2.453700,0.000000
136回目,1.966390,2.303570,2.306980,0.000000
137回目,1.957980,2.303570,2.291670,0.000000
138回目,1.957980,2.290910,2.283110,0.000000
139回目,1.967480,2.312220,2.284400,0.000000
140回目,1.931030,2.318180,2.289720,0.000000
141回目,1.957980,2.303570,2.296800,0.000000
142回目,1.932770,2.312220,2.278540,0.000000
143回目,1.950820,2.303570,2.266360,0.000000
144回目,1.931620,2.299560,2.315320,0.000000
145回目,1.967480,2.290910,2.316280,0.000000
146回目,1.931030,2.301800,2.264840,0.000000
147回目,1.960630,2.319440,2.260660,0.000000
148回目,1.957980,2.310810,2.295770,0.000000
149回目,1.967480,2.318180,2.305160,0.000000
150回目,1.931620,2.310500,2.316510,0.000000
151回目,1.950820,2.290910,2.268870,0.000000
152回目,1.957980,2.303570,2.281690,0.000000
153回目,1.967480,2.310810,2.225130,0.000000
154回目,1.939130,2.212120,2.302750,0.000000
155回目,1.931030,2.275700,2.317970,0.000000
156回目,1.950820,2.300450,2.297670,0.000000
157回目,1.957980,2.291080,2.285050,0.000000
158回目,1.957980,2.320000,2.289590,0.000000
159回目,1.950820,2.320000,2.327190,0.000000
160回目,1.950820,2.212120,2.288370,0.000000
161回目,1.950820,2.318180,2.295960,0.000000
162回目,1.957980,2.290910,2.301890,0.000000
163回目,1.960630,2.318180,2.283720,0.000000
164回目,1.957980,2.281250,2.288370,0.000000
165回目,1.966390,2.291670,2.301370,0.000000
166回目,1.939130,2.320000,2.315320,0.000000
167回目,1.957980,2.320000,2.282510,0.000000
168回目,1.931620,2.208960,2.308760,0.000000
169回目,1.932770,2.318180,2.305940,0.000000
170回目,1.960630,2.310810,2.296800,0.000000
171回目,1.939130,2.296300,2.302750,0.000000
172回目,1.931030,2.300450,2.202020,0.000000
173回目,1.966390,2.319440,2.303320,0.000000
174回目,1.957980,2.318180,2.331780,0.000000
175回目,1.939130,2.319440,2.304550,0.000000
176回目,1.931620,2.303570,2.308410,0.000000
177回目,1.960630,2.320000,2.312220,0.000000
178回目,1.966390,2.319440,2.274420,0.000000
179回目,1.950820,2.301800,2.297670,0.000000
180回目,1.931030,2.301800,2.277510,0.000000
181回目,1.931030,2.210000,2.358140,0.000000
182回目,1.931620,2.296300,2.285050,0.000000
183回目,1.931030,2.300450,2.301800,0.000000
184回目,1.931620,2.319440,2.187500,0.000000
185回目,1.931620,2.300450,2.282410,0.000000
186回目,1.966390,2.303570,2.313640,0.000000
187回目,1.967480,2.212120,2.319630,0.000000
188回目,1.966390,2.299560,2.259260,0.000000
189回目,1.931030,2.212120,2.288290,0.000000
190回目,1.957980,2.312220,2.274880,0.000000
191回目,1.931030,2.299540,2.310500,0.000000
192回目,1.931620,2.293580,2.214660,0.000000
193回目,1.957980,2.299540,2.306980,0.000000
194回目,1.931030,2.320000,2.309090,0.000000
195回目,1.960630,2.290910,2.222220,0.000000
196回目,1.957980,2.275700,2.266670,0.000000
197回目,1.932770,2.299560,2.268520,0.000000
198回目,1.950820,2.319440,2.287670,0.000000
199回目,1.957980,2.210000,2.269770,0.000000
200回目,1.967480,2.310810,2.266670,0.000000
201回目,1.957980,2.299540,2.316510,0.000000
202回目,1.957980,2.319440,2.298170,0.000000
203回目,1.957980,2.300450,2.300930,0.000000
204回目,1.939130,2.319440,2.316040,0.000000
205回目,1.960630,2.310810,2.225640,0.000000
206回目,1.950820,2.291670,2.291670,0.000000
207回目,1.957980,2.299540,2.306600,0.000000
208回目,1.932770,2.281250,2.201060,0.000000
209回目,1.932770,2.318180,2.291670,0.000000
210回目,1.957980,2.210000,2.296800,0.000000
211回目,1.967480,2.319440,2.289590,0.000000
212回目,1.939130,2.318180,2.277000,0.000000
213回目,1.931030,2.299540,2.309860,0.000000
214回目,1.932770,2.318180,2.291670,0.000000
215回目,1.957980,2.312220,2.453700,0.000000
216回目,1.950820,2.281250,2.305940,0.000000
217回目,1.932770,2.312220,2.303740,0.000000
218回目,1.950820,2.299560,2.219390,0.000000
219回目,1.932770,2.275700,2.317970,0.000000
220回目,1.957980,2.299540,2.316040,0.000000
221回目,1.957980,2.319440,2.318180,0.000000
222回目,1.931620,2.300450,2.306980,0.000000
223回目,1.967480,2.319440,2.304150,0.000000
224回目,1.957980,2.312220,2.267610,0.000000
225回目,1.966390,2.291080,2.245000,0.000000
226回目,1.931030,2.290910,2.308410,0.000000
227回目,1.957980,2.303570,2.294390,0.000000
228回目,1.931030,2.290910,2.331820,0.000000
229回目,1.932770,2.301800,2.301370,0.000000
230回目,1.960630,2.275700,2.283020,0.000000
231回目,1.957980,2.290910,2.296300,0.000000
232回目,1.939130,2.303570,2.296800,0.000000
233回目,1.932770,2.291670,2.238340,0.000000
234回目,1.939130,2.275700,2.291670,0.000000
235回目,1.939130,2.290910,2.312220,0.000000
236回目,1.966390,2.319440,2.304930,0.000000
237回目,1.932770,2.318180,2.283720,0.000000
238回目,1.957980,2.318180,2.294930,0.000000
239回目,1.967480,2.291080,2.322580,0.000000
240回目,1.967480,2.290910,2.285070,0.000000
241回目,1.932770,2.291080,2.304550,0.000000
242回目,1.931030,2.210000,2.291670,0.000000
243回目,1.967480,2.310810,2.306310,0.000000
244回目,1.957980,2.312220,2.293020,0.000000
245回目,1.957980,2.296300,2.314810,0.000000
246回目,1.931030,2.320000,2.296800,0.000000
247回目,1.939130,2.299540,2.289590,0.000000
248回目,1.957980,2.318180,2.296300,0.000000
249回目,1.950820,2.312220,2.213540,0.000000
250回目,1.932770,2.301800,2.291080,0.000000
