SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
160回目,41.556200,237.831000,175.830000,0.000000
161回目,40.674700,227.681000,173.885000,0.000000
162回目,41.187000,226.960000,174.146000,0.000000
163回目,42.002200,230.069000,175.529000,0.000000
164回目,40.750900,234.354000,176.246000,0.000000
165回目,41.974700,228.298000,177.680000,0.000000
166回目,40.999300,228.767000,176.365000,0.000000
167回目,41.660200,226.833000,176.778000,0.000000
168回目,41.152300,229.500000,176.182000,0.000000
169回目,40.379600,229.113000,178.090000,0.000000
170回目,41.743400,228.433000,176.069000,0.000000
171回目,41.377700,230.835000,177.776000,0.000000
172回目,41.535400,229.768000,174.186000,0.000000
173回目,41.613600,229.942000,176.390000,0.000000
174回目,41.572800,230.022000,176.128000,0.000000
175回目,41.056900,231.279000,175.598000,0.000000
176回目,41.253500,226.558000,175.757000,0.000000
177回目,41.724700,228.815000,174.756000,0.000000
178回目,41.278900,232.063000,175.913000,0.000000
179回目,41.295100,228.928000,175.497000,0.000000
180回目,41.042200,229.220000,175.974000,0.000000
181回目,41.450200,225.858000,174.705000,0.000000
182回目,40.316400,230.491000,175.440000,0.000000
183回目,42.230400,229.724000,174.327000,0.000000
184回目,41.309500,229.176000,176.262000,0.000000
185回目,40.752900,231.043000,177.141000,0.000000
186回目,41.207000,227.927000,175.455000,0.000000
187回目,41.610800,230.644000,176.219000,0.000000
188回目,41.355700,230.671000,175.899000,0.000000
189回目,40.796300,230.242000,175.172000,0.000000
190回目,41.819100,230.711000,175.349000,0.000000
191回目,40.944700,229.901000,175.797000,0.000000
192回目,41.152600,230.275000,174.738000,0.000000
193回目,41.576200,228.886000,175.381000,0.000000
194回目,41.576300,229.331000,176.528000,0.000000
195回目,41.127900,227.405000,175.332000,0.000000
196回目,40.967000,229.353000,175.715000,0.000000
197回目,41.082800,229.504000,176.710000,0.000000
198回目,41.008300,228.983000,175.811000,0.000000
199回目,42.189300,229.078000,175.154000,0.000000
200回目,41.142500,228.882000,177.269000,0.000000
201回目,40.889500,229.572000,176.658000,0.000000
202回目,41.037800,229.487000,174.748000,0.000000
203回目,41.532100,226.152000,176.793000,0.000000
204回目,41.347500,228.681000,176.695000,0.000000
205回目,40.917600,229.914000,174.059000,0.000000
206回目,41.468100,232.929000,174.848000,0.000000
207回目,41.862400,229.132000,174.066000,0.000000
208回目,40.801900,230.401000,174.224000,0.000000
209回目,42.055100,231.339000,175.168000,0.000000
210回目,40.963700,230.634000,177.748000,0.000000
211回目,41.745900,228.914000,173.338000,0.000000
212回目,41.275200,229.742000,178.150000,0.000000
213回目,41.134900,227.621000,175.136000,0.000000
214回目,41.118400,229.943000,176.876000,0.000000
215回目,42.087300,229.461000,175.344000,0.000000
216回目,41.553600,232.056000,176.427000,0.000000
217回目,41.245700,229.604000,175.387000,0.000000
218回目,41.035000,232.277000,175.557000,0.000000
219回目,41.252200,230.857000,176.242000,0.000000
220回目,40.596600,231.401000,175.016000,0.000000
221回目,41.146900,231.488000,176.103000,0.000000
222回目,40.682400,228.676000,175.219000,0.000000
223回目,41.039400,233.338000,175.696000,0.000000
224回目,41.475000,229.102000,174.406000,0.000000
225回目,40.899500,232.184000,175.187000,0.000000
226回目,41.624400,231.481000,175.959000,0.000000
227回目,41.319800,231.403000,175.434000,0.000000
228回目,40.969800,231.473000,178.049000,0.000000
229回目,40.550100,232.041000,176.028000,0.000000
230回目,41.545000,238.611000,175.857000,0.000000
231回目,40.816700,227.473000,176.187000,0.000000
232回目,40.900400,229.315000,175.911000,0.000000
233回目,42.138800,229.070000,173.905000,0.000000
234回目,41.253300,229.495000,175.481000,0.000000
235回目,41.791800,231.079000,174.217000,0.000000
236回目,41.709800,229.934000,175.869000,0.000000
237回目,41.518900,229.448000,174.872000,0.000000
238回目,41.631800,228.337000,176.699000,0.000000
239回目,40.963200,232.821000,177.252000,0.000000
240回目,41.107500,231.457000,173.907000,0.000000
241回目,42.024300,231.424000,176.300000,0.000000
242回目,40.694600,228.578000,174.819000,0.000000
243回目,40.821700,230.314000,176.695000,0.000000
244回目,41.350000,229.262000,174.026000,0.000000
245回目,41.497300,228.938000,175.925000,0.000000
246回目,40.790400,230.908000,177.970000,0.000000
247回目,41.070000,230.324000,175.028000,0.000000
248回目,41.785500,230.509000,177.243000,0.000000
249回目,41.351100,228.652000,175.380000,0.000000
250回目,41.136600,229.061000,174.104000,0.000000
