SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
221回目,51.189800,269.542000,197.694000,88.746500
222回目,50.357100,268.139000,194.254000,89.157600
223回目,50.663000,264.675000,195.586000,90.087000
224回目,51.032900,266.011000,194.855000,88.404900
225回目,50.358100,268.249000,196.202000,88.723100
226回目,51.036800,267.351000,195.239000,89.177300
227回目,50.247000,268.338000,193.835000,89.268200
228回目,49.534100,263.592000,194.335000,88.200800
229回目,50.098700,265.339000,194.842000,89.177800
230回目,50.854500,267.218000,194.732000,89.795100
231回目,50.890400,271.757000,195.652000,89.140200
232回目,50.096300,268.074000,193.850000,87.561200
233回目,50.920100,264.472000,192.929000,89.654000
234回目,50.336100,267.986000,194.593000,89.179600
235回目,49.933200,266.417000,194.352000,89.552800
236回目,49.757600,265.097000,194.570000,88.884900
237回目,49.939900,264.971000,193.696000,89.344300
238回目,50.727200,266.131000,196.149000,89.666100
239回目,51.078200,266.387000,195.044000,89.618700
240回目,50.723800,264.316000,192.573000,89.647800
241回目,50.035700,267.993000,195.388000,89.017300
242回目,50.152800,276.938000,196.847000,89.715400
243回目,50.535100,265.571000,195.935000,88.055100
244回目,50.739400,269.336000,195.021000,89.627800
245回目,50.055300,269.875000,196.624000,89.635900
246回目,51.149600,270.313000,193.613000,89.616400
247回目,50.427200,264.723000,193.846000,89.647200
248回目,50.421200,264.691000,196.474000,90.233700
249回目,50.132900,264.121000,195.878000,89.279500
250回目,49.526800,267.036000,193.813000,90.011300
