HopNum,GPSR,NGPSR,NPGPSR,NDGPSR
56回目,2.000000,2.099210,2.088800,2.084680
57回目,1.995390,2.092660,2.101630,2.051380
58回目,2.029050,2.071710,2.083000,2.071430
59回目,2.000000,2.113280,2.102360,2.072000
60回目,2.047410,2.086610,2.111540,2.088350
61回目,2.000000,2.071710,2.083330,2.084940
62回目,2.029050,2.086610,2.077550,2.084680
63回目,2.013450,2.100390,2.064260,2.088350
64回目,2.013450,2.101170,2.071430,2.051380
65回目,1.995390,2.097660,2.089840,2.079050
66回目,2.047410,2.086610,2.080460,2.089430
67回目,2.034780,2.100390,2.074510,2.071430
68回目,1.986490,2.071710,2.074800,2.089430
69回目,2.017940,2.075400,2.080320,2.072000
70回目,2.047410,2.075400,2.097170,2.084940
71回目,2.029050,2.083000,2.087650,2.070250
72回目,2.000000,2.100390,2.087300,2.077870
73回目,2.034780,2.086610,2.071150,2.090910
74回目,2.048460,2.096390,2.100810,2.079050
75回目,1.995390,2.086610,2.104840,2.077870
76回目,1.995390,2.113280,2.067730,2.084680
77回目,2.000000,2.086610,2.086960,2.070250
78回目,2.034780,2.100390,2.080970,2.088350
79回目,2.017940,2.113280,2.086420,2.089430
80回目,2.000000,2.098040,2.079370,2.090910
81回目,2.034780,2.103050,2.096900,2.088350
82回目,2.017940,2.113280,2.098040,2.079050
83回目,1.995390,2.092660,2.082400,2.072000
84回目,1.986490,2.112400,2.082300,2.071430
85回目,1.986490,2.100750,2.091630,2.079050
86回目,2.048460,2.100750,2.089150,2.051380
87回目,2.000000,2.071710,2.077870,2.084940
88回目,2.000000,2.099210,2.080000,2.071430
89回目,2.000000,2.092660,2.096300,2.084940
90回目,2.000000,2.086610,2.102360,2.090910
91回目,2.029050,2.101170,2.087300,2.084940
92回目,2.017940,2.075400,2.096900,2.077870
93回目,2.048460,2.098040,2.090550,2.072000
94回目,2.000000,2.092660,2.078740,2.088350
95回目,2.017940,2.092660,2.113730,2.090910
96回目,2.000000,2.112400,2.085940,2.070250
97回目,2.034780,2.096390,2.069960,2.084680
98回目,2.017940,2.100390,2.079850,2.077870
99回目,2.034780,2.086610,2.078740,2.072000
100回目,1.986490,2.113280,2.085940,2.077870
101回目,2.048460,2.075400,2.066670,2.071430
102回目,2.013450,2.083000,2.105060,2.072000
103回目,1.986490,2.103050,2.088120,2.084940
104回目,2.048460,2.075400,2.082640,2.090910
105回目,2.000000,2.087790,2.099170,2.071430
106回目,2.000000,2.087790,2.079050,2.072000
107回目,2.000000,2.112400,2.099600,2.051380
108回目,2.013450,2.100390,2.086610,2.051380
109回目,2.034780,2.086610,2.086960,2.088350
110回目,2.034780,2.075400,2.075100,2.089430
111回目,2.000000,2.092310,2.098540,2.084680
112回目,2.029050,2.071710,2.089220,2.084680
113回目,2.029050,2.071710,2.090230,2.089430
114回目,2.047410,2.071710,2.085940,2.071430
115回目,1.986490,2.100750,2.087790,2.079050
116回目,1.995390,2.113280,2.110690,2.077870
117回目,2.000000,2.085270,2.072000,2.071430
118回目,2.034780,2.075400,2.085940,2.084680
119回目,1.986490,2.071710,2.091950,2.072000
120回目,1.986490,2.112400,2.068970,2.084680
121回目,2.029050,2.101170,2.108110,2.084680
122回目,2.013450,2.083000,2.092000,2.088350
123回目,2.000000,2.097280,2.091600,2.071430
124回目,2.000000,2.097280,2.096390,2.077870
125回目,2.000000,2.075400,2.092000,2.084680
126回目,1.995390,2.103050,2.074800,2.090910
127回目,2.013450,2.100390,2.093390,2.071430
128回目,2.048460,2.075400,2.096900,2.089430
129回目,2.017940,2.071710,2.075470,2.079050
130回目,2.000000,2.071710,2.084940,2.079050
131回目,2.013450,2.071710,2.075700,2.089430
132回目,2.000000,2.100750,2.080770,2.070250
133回目,1.986490,2.112400,2.067190,2.090910
134回目,2.029050,2.087790,2.088460,2.079050
135回目,2.017940,2.099210,2.075700,2.084680
136回目,2.000000,2.092660,2.069390,2.072000
137回目,2.029050,2.092310,2.081300,2.079050
138回目,2.000000,2.113280,2.086780,2.084940
139回目,2.034780,2.096390,2.107570,2.084940
140回目,2.000000,2.092660,2.082300,2.077870
141回目,2.029050,2.087790,2.065840,2.088350
142回目,2.048460,2.092310,2.086960,2.070250
143回目,2.017940,2.103050,2.088800,2.070250
144回目,2.048460,2.092310,2.060000,2.088350
145回目,2.048460,2.103050,2.080970,2.088350
146回目,2.029050,2.100750,2.096150,2.051380
147回目,2.000000,2.092310,2.091250,2.051380
148回目,2.048460,2.094490,2.074800,2.084680
149回目,2.000000,2.092660,2.076610,2.084940
150回目,2.017940,2.113280,2.071150,2.089430
151回目,1.986490,2.112400,2.092740,2.079050
152回目,2.000000,2.101170,2.082680,2.084940
153回目,2.000000,2.112400,2.074690,2.071430
154回目,2.047410,2.071710,2.089840,2.084940
155回目,2.017940,2.092310,2.100810,2.084680
156回目,2.047410,2.092660,2.089070,2.071430
157回目,2.000000,2.113280,2.094860,2.071430
158回目,2.013450,2.097280,2.084340,2.071430
159回目,2.017940,2.087790,2.071430,2.051380
160回目,2.034780,2.113280,2.077520,2.070250
161回目,2.000000,2.097660,2.090160,2.084680
162回目,2.013450,2.094490,2.081400,2.089430
163回目,2.000000,2.075400,2.082680,2.089430
164回目,2.017940,2.113280,2.096900,2.072000
165回目,2.048460,2.096390,2.106060,2.071430
166回目,2.000000,2.083000,2.074220,2.051380
167回目,2.034780,2.086610,2.070590,2.070250
168回目,2.017940,2.075400,2.077240,2.079050
169回目,1.995390,2.075400,2.084000,2.051380
170回目,1.995390,2.112400,2.093120,2.071430
171回目,2.000000,2.071710,2.107140,2.072000
172回目,2.013450,2.083000,2.080460,2.070250
173回目,1.995390,2.092660,2.088800,2.077870
174回目,2.013450,2.100750,2.074510,2.071430
175回目,2.047410,2.100750,2.077820,2.084680
176回目,2.000000,2.097280,2.077220,2.077870
177回目,2.029050,2.071710,2.089430,2.090910
178回目,2.034780,2.087790,2.097560,2.072000
179回目,2.034780,2.112400,2.080970,2.072000
180回目,1.995390,2.092660,2.086960,2.084680
181回目,1.995390,2.097280,2.104000,2.084680
182回目,2.047410,2.101170,2.098430,2.079050
183回目,2.017940,2.099210,2.098770,2.088350
184回目,2.000000,2.071710,2.060480,2.051380
185回目,1.995390,2.087790,2.086420,2.084680
186回目,2.017940,2.087790,2.090910,2.084680
187回目,2.000000,2.103050,2.073930,2.072000
188回目,2.000000,2.112400,2.103850,2.071430
189回目,1.995390,2.101170,2.070870,2.072000
190回目,2.017940,2.071710,2.076000,2.071430
191回目,2.029050,2.113280,2.058820,2.051380
192回目,2.034780,2.113280,2.083970,2.070250
193回目,2.000000,2.083000,2.084290,2.090910
194回目,2.017940,2.092310,2.077550,2.088350
195回目,2.047410,2.103050,2.101170,2.077870
196回目,2.000000,2.075400,2.088800,2.071430
197回目,1.995390,2.097660,2.078070,2.071430
198回目,2.047410,2.075400,2.095790,2.051380
199回目,2.000000,2.100390,2.090200,2.051380
200回目,2.029050,2.100390,2.071710,2.070250
201回目,2.048460,2.098040,2.107140,2.079050
202回目,2.000000,2.092660,2.094120,2.072000
203回目,2.034780,2.071710,2.098810,2.090910
204回目,2.000000,2.101170,2.075470,2.084680
205回目,2.029050,2.087790,2.063490,2.084680
206回目,1.995390,2.101170,2.105470,2.089430
207回目,2.048460,2.101170,2.071430,2.051380
208回目,2.000000,2.085270,2.078740,2.077870
209回目,2.029050,2.103050,2.083330,2.090910
210回目,1.995390,2.100750,2.068550,2.072000
211回目,2.000000,2.092660,2.085600,2.089430
212回目,1.986490,2.092660,2.078740,2.088350
213回目,2.034780,2.092310,2.088710,2.089430
214回目,2.013450,2.083000,2.089840,2.072000
215回目,1.986490,2.103050,2.078740,2.088350
216回目,2.017940,2.100750,2.080460,2.084940
217回目,2.000000,2.094490,2.099240,2.071430
218回目,2.000000,2.113280,2.073470,2.088350
219回目,2.029050,2.100750,2.092370,2.079050
220回目,2.000000,2.092310,2.075100,2.084680
221回目,2.000000,2.103050,2.084620,2.077870
222回目,2.000000,2.100390,2.102770,2.071430
223回目,2.000000,2.087790,2.082300,2.089430
224回目,2.000000,2.092310,2.100390,2.084940
225回目,2.013450,2.113280,2.089430,2.088350
226回目,2.048460,2.086610,2.071710,2.084940
227回目,2.047410,2.094490,2.096000,2.084940
228回目,1.995390,2.092310,2.088800,2.072000
229回目,2.000000,2.103050,2.086270,2.077870
230回目,1.986490,2.098040,2.094650,2.071430
231回目,2.047410,2.094490,2.084680,2.079050
232回目,2.029050,2.100390,2.072000,2.090910
233回目,1.995390,2.099210,2.068700,2.051380
234回目,2.017940,2.092660,2.090200,2.077870
235回目,2.034780,2.103050,2.085270,2.071430
236回目,1.986490,2.113280,2.092660,2.070250
237回目,2.017940,2.112400,2.106060,2.089430
238回目,2.017940,2.075400,2.088800,2.070250
239回目,2.034780,2.100750,2.072000,2.071430
240回目,2.047410,2.100390,2.089490,2.051380
241回目,2.047410,2.071710,2.074510,2.084940
242回目,2.000000,2.092310,2.082640,2.084940
243回目,2.029050,2.086610,2.075100,2.088350
244回目,2.000000,2.092660,2.095620,2.077870
245回目,2.013450,2.092310,2.090550,2.051380
246回目,2.029050,2.103050,2.108110,2.071430
247回目,2.017940,2.096390,2.095620,2.088350
248回目,2.000000,2.103050,2.096770,2.077870
249回目,2.013450,2.112400,2.085940,2.089430
250回目,2.013450,2.101170,2.104000,2.088350
