Loss,GPSR,NGPSR,NPGPSR,NDGPSR
137回目,17.785200,14.094000,14.094000,16.107400
138回目,19.127500,15.100700,15.100700,17.785200
139回目,17.785200,16.107400,14.429500,17.785200
140回目,21.140900,16.835000,17.449700,16.107400
141回目,17.785200,16.835000,15.100700,17.845100
142回目,20.805400,14.429500,15.436200,17.845100
143回目,17.785200,13.087200,13.422800,16.443000
144回目,21.476500,15.151500,15.824900,14.094000
145回目,20.805400,15.100700,13.804700,14.094000
146回目,22.895600,14.094000,15.100700,16.107400
147回目,19.798700,14.094000,16.107400,16.107400
148回目,17.785200,14.094000,18.791900,17.785200
149回目,21.140900,13.087200,15.771800,14.094000
150回目,19.127500,11.745000,15.771800,16.443000
151回目,21.476500,16.443000,14.765100,13.758400
152回目,20.805400,14.765100,17.785200,14.094000
153回目,19.127500,14.094000,16.443000,13.758400
154回目,17.785200,14.094000,15.100700,16.443000
155回目,19.127500,16.443000,15.771800,17.845100
156回目,21.476500,16.443000,12.751700,14.094000
157回目,19.127500,16.107400,12.080500,17.845100
158回目,21.476500,15.100700,12.794600,14.094000
159回目,19.463100,15.100700,17.114100,16.443000
160回目,22.895600,13.087200,15.100700,14.094000
161回目,17.785200,14.765100,15.436200,14.094000
162回目,17.785200,15.100700,15.436200,17.845100
163回目,20.805400,17.114100,14.094000,16.107400
164回目,21.476500,15.100700,16.107400,13.758400
165回目,17.785200,15.100700,11.784500,14.094000
166回目,17.785200,15.436200,15.436200,15.100700
167回目,19.463100,14.094000,16.778500,16.107400
168回目,20.805400,14.094000,17.508400,14.094000
169回目,20.805400,11.745000,18.120800,16.107400
170回目,17.785200,14.429500,13.087200,15.100700
171回目,22.895600,17.114100,15.100700,16.107400
172回目,20.805400,15.771800,15.151500,17.845100
173回目,21.140900,16.835000,19.463100,17.785200
174回目,22.895600,15.100700,16.443000,13.758400
175回目,20.805400,16.835000,15.771800,17.845100
176回目,20.805400,16.443000,17.114100,17.845100
177回目,21.140900,14.765100,14.429500,15.100700
178回目,20.805400,13.087200,16.107400,14.094000
179回目,17.785200,15.100700,18.120800,14.094000
180回目,20.805400,15.100700,14.429500,17.785200
181回目,19.127500,12.080500,13.422800,15.771800
182回目,19.798700,16.443000,15.771800,14.094000
183回目,19.798700,16.443000,13.804700,16.107400
184回目,19.463100,14.094000,15.771800,14.094000
185回目,20.805400,14.094000,17.171700,15.771800
186回目,20.805400,14.094000,14.765100,13.758400
187回目,17.785200,16.443000,14.429500,15.771800
188回目,21.476500,12.751700,15.771800,16.107400
189回目,21.476500,12.080500,12.751700,15.100700
190回目,19.798700,12.080500,15.100700,17.785200
191回目,19.798700,15.100700,14.765100,16.443000
192回目,20.805400,15.151500,16.443000,14.094000
193回目,20.805400,15.100700,14.094000,15.100700
194回目,22.895600,16.443000,15.436200,15.771800
195回目,20.805400,14.094000,15.771800,14.094000
196回目,20.805400,16.443000,16.107400,13.758400
197回目,19.798700,15.100700,13.758400,15.771800
198回目,20.805400,15.100700,14.765100,17.845100
199回目,19.127500,14.094000,13.758400,16.443000
200回目,20.805400,17.114100,12.751700,16.443000
201回目,21.140900,15.100700,15.771800,13.758400
202回目,22.895600,15.100700,15.771800,13.758400
203回目,17.785200,16.107400,16.443000,16.107400
204回目,20.805400,15.100700,14.429500,14.094000
205回目,20.805400,16.443000,15.436200,16.107400
206回目,19.127500,17.114100,14.429500,16.107400
207回目,19.127500,17.114100,15.100700,16.107400
208回目,22.895600,14.094000,18.456400,16.443000
209回目,19.798700,15.100700,18.120800,16.443000
210回目,17.785200,17.114100,13.087200,16.443000
211回目,17.785200,16.835000,14.478100,15.100700
212回目,20.805400,15.100700,15.436200,16.443000
213回目,21.140900,14.094000,16.778500,16.443000
214回目,20.805400,16.835000,14.094000,16.107400
215回目,20.805400,16.835000,16.107400,16.443000
216回目,20.805400,15.100700,14.765100,16.443000
217回目,19.463100,12.751700,14.094000,15.771800
218回目,17.785200,12.080500,14.765100,17.845100
219回目,19.127500,14.094000,14.094000,14.094000
220回目,19.798700,16.835000,16.107400,16.107400
221回目,19.127500,15.100700,16.443000,14.094000
222回目,21.476500,15.100700,15.436200,16.107400
223回目,19.798700,17.114100,15.100700,16.107400
224回目,19.127500,12.751700,13.422800,16.107400
225回目,19.127500,15.100700,16.161600,14.094000
226回目,17.785200,13.087200,12.416100,14.094000
227回目,21.476500,11.745000,16.443000,17.785200
228回目,17.785200,15.100700,15.771800,16.107400
229回目,22.895600,14.094000,14.429500,14.094000
230回目,17.785200,15.100700,14.765100,14.094000
231回目,21.476500,16.443000,16.443000,14.094000
232回目,20.805400,12.080500,12.751700,16.443000
233回目,21.140900,15.100700,17.449700,17.845100
234回目,21.140900,16.835000,14.814800,14.094000
235回目,19.127500,13.087200,13.804700,15.100700
236回目,20.805400,17.114100,15.436200,15.100700
237回目,19.463100,15.436200,14.094000,14.094000
238回目,19.127500,15.100700,14.765100,16.443000
239回目,20.805400,16.443000,15.436200,16.107400
240回目,19.127500,16.443000,15.771800,16.107400
241回目,21.140900,16.443000,17.449700,15.771800
242回目,17.785200,13.087200,13.468000,14.094000
243回目,19.127500,16.443000,14.429500,17.785200
244回目,20.805400,16.835000,14.094000,16.107400
245回目,19.127500,14.765100,18.120800,15.100700
246回目,21.476500,12.751700,15.771800,15.771800
247回目,20.805400,17.114100,12.751700,13.758400
248回目,21.476500,13.087200,17.449700,14.094000
249回目,21.476500,14.765100,15.771800,17.845100
250回目,21.140900,17.114100,14.094000,15.771800
