SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
46回目,193.576000,1171.590000,919.934000,430.893000
47回目,197.397000,1178.430000,911.139000,435.678000
48回目,194.686000,1172.040000,908.200000,428.812000
49回目,195.475000,1169.430000,905.958000,433.140000
50回目,197.105000,1175.480000,913.520000,428.920000
51回目,195.685000,1185.210000,907.135000,428.866000
52回目,198.308000,1175.950000,906.350000,433.359000
53回目,195.272000,1159.830000,908.994000,431.605000
54回目,195.864000,1170.780000,911.756000,430.504000
55回目,195.347000,1173.210000,914.230000,430.487000
56回目,197.681000,1181.200000,910.347000,434.303000
57回目,196.297000,1186.850000,908.817000,431.672000
58回目,198.610000,1174.700000,917.276000,429.947000
59回目,197.161000,1163.030000,908.792000,429.180000
60回目,198.653000,1167.290000,910.204000,432.639000
61回目,198.638000,1164.490000,910.925000,432.153000
62回目,197.036000,1171.840000,913.465000,433.663000
63回目,201.784000,1179.700000,908.680000,430.679000
64回目,198.762000,1172.590000,912.208000,431.655000
65回目,201.041000,1167.380000,908.996000,429.085000
66回目,195.115000,1205.200000,913.758000,430.749000
67回目,195.147000,1164.140000,912.725000,431.881000
68回目,194.524000,1182.310000,909.835000,432.091000
69回目,194.686000,1172.620000,917.254000,431.067000
70回目,197.188000,1166.580000,913.594000,429.059000
71回目,196.134000,1165.280000,908.831000,428.792000
72回目,195.499000,1174.520000,911.267000,432.209000
73回目,195.223000,1169.250000,915.628000,430.693000
74回目,196.423000,1166.550000,911.973000,432.571000
75回目,197.065000,1150.780000,910.372000,431.489000
76回目,194.799000,1174.340000,912.662000,430.383000
77回目,197.398000,1159.760000,911.083000,428.929000
78回目,198.075000,1171.060000,914.195000,431.875000
79回目,199.613000,1183.750000,907.924000,431.012000
80回目,197.790000,1161.340000,914.617000,431.315000
81回目,195.871000,1169.200000,911.358000,432.382000
82回目,198.432000,1171.060000,910.907000,433.775000
83回目,199.612000,1169.010000,915.262000,427.593000
84回目,195.482000,1174.900000,908.437000,432.808000
85回目,197.296000,1170.450000,911.450000,431.683000
86回目,196.327000,1184.760000,911.629000,430.577000
87回目,196.478000,1172.400000,913.102000,430.684000
88回目,194.940000,1176.730000,911.383000,431.312000
89回目,196.615000,1166.580000,916.435000,434.475000
90回目,198.018000,1173.430000,912.803000,432.912000
91回目,194.261000,1174.110000,907.992000,431.783000
92回目,198.818000,1164.690000,912.988000,437.873000
93回目,195.738000,1170.860000,911.075000,433.895000
94回目,195.677000,1167.900000,909.842000,431.533000
95回目,197.214000,1165.640000,910.175000,432.164000
96回目,196.625000,1177.220000,909.012000,429.715000
97回目,196.164000,1172.800000,912.948000,431.723000
98回目,197.439000,1181.680000,911.591000,430.636000
99回目,197.092000,1186.100000,911.809000,428.929000
100回目,197.109000,1170.030000,907.617000,430.779000
101回目,196.246000,1165.690000,913.631000,432.640000
102回目,197.900000,1170.170000,912.171000,432.115000
103回目,196.646000,1165.450000,911.839000,444.780000
104回目,196.975000,1172.900000,908.930000,433.083000
105回目,196.736000,1165.730000,914.763000,435.276000
106回目,197.308000,1162.710000,911.388000,431.943000
107回目,196.190000,1169.110000,913.644000,429.830000
108回目,196.380000,1181.850000,906.811000,430.181000
109回目,196.919000,1174.080000,913.009000,430.261000
110回目,199.465000,1170.030000,917.385000,431.405000
111回目,195.145000,1171.650000,909.191000,430.608000
112回目,194.316000,1175.370000,909.676000,431.508000
113回目,198.405000,1160.850000,911.540000,430.932000
114回目,197.016000,1177.230000,908.638000,428.280000
115回目,202.045000,1162.390000,910.728000,427.501000
116回目,197.686000,1176.990000,904.631000,430.948000
117回目,193.459000,1174.980000,915.856000,431.053000
118回目,199.272000,1166.980000,913.877000,432.873000
119回目,197.130000,1171.180000,913.032000,429.691000
120回目,195.308000,1174.370000,909.098000,432.429000
121回目,196.294000,1166.450000,912.716000,432.087000
122回目,198.746000,1174.910000,909.973000,431.575000
123回目,196.899000,1179.850000,913.699000,430.305000
124回目,195.139000,1165.150000,909.419000,434.547000
125回目,198.658000,1166.940000,909.777000,436.717000
126回目,196.974000,1174.760000,915.788000,432.941000
127回目,195.810000,1170.620000,908.390000,432.702000
128回目,198.467000,1178.700000,910.783000,433.205000
129回目,199.172000,1176.640000,912.545000,428.971000
130回目,197.829000,1179.130000,910.253000,429.539000
131回目,195.057000,1173.320000,912.751000,429.521000
132回目,195.918000,1169.520000,908.922000,432.799000
133回目,196.583000,1178.620000,909.861000,430.643000
134回目,197.741000,1168.440000,911.448000,431.641000
135回目,199.443000,1163.210000,908.726000,429.648000
136回目,198.302000,1170.110000,910.687000,431.595000
137回目,194.863000,1179.640000,958.892000,431.930000
138回目,198.763000,1178.770000,906.679000,433.764000
139回目,196.190000,1171.410000,910.531000,430.205000
140回目,192.192000,1176.440000,915.238000,432.501000
141回目,199.440000,1165.390000,915.254000,430.201000
142回目,194.882000,1174.760000,912.237000,430.696000
143回目,197.701000,1169.520000,915.392000,433.623000
144回目,197.578000,1165.000000,908.680000,434.389000
145回目,199.195000,1169.920000,913.570000,432.769000
146回目,198.206000,1164.910000,911.167000,429.877000
147回目,198.271000,1173.000000,910.672000,427.357000
148回目,197.355000,1167.930000,911.074000,433.236000
149回目,197.034000,1180.870000,913.207000,433.826000
150回目,197.465000,1187.990000,912.814000,432.449000
151回目,195.979000,1164.920000,909.457000,433.814000
152回目,196.534000,1168.560000,912.985000,431.628000
153回目,196.214000,1160.180000,911.284000,432.128000
154回目,195.423000,1174.310000,916.645000,432.709000
155回目,199.988000,1175.520000,914.264000,434.566000
156回目,195.785000,1167.950000,910.523000,430.640000
157回目,198.390000,1183.230000,908.008000,428.143000
158回目,199.910000,1174.320000,908.557000,433.141000
159回目,194.986000,1167.690000,911.856000,427.887000
160回目,197.032000,1168.050000,907.364000,433.565000
161回目,195.370000,1160.760000,910.129000,429.848000
162回目,196.801000,1158.860000,910.825000,430.277000
163回目,194.813000,1170.670000,910.773000,432.949000
164回目,194.210000,1164.680000,911.107000,431.663000
165回目,197.433000,1172.790000,909.053000,430.529000
166回目,196.598000,1178.190000,905.171000,429.347000
167回目,196.215000,1165.700000,910.785000,430.574000
168回目,198.226000,1172.360000,910.998000,429.765000
169回目,195.208000,1184.960000,910.247000,427.451000
170回目,196.803000,1175.420000,911.046000,431.451000
171回目,199.558000,1168.760000,911.716000,429.268000
172回目,196.415000,1189.190000,910.941000,433.842000
173回目,194.842000,1178.210000,909.898000,428.974000
174回目,196.703000,1168.090000,908.259000,430.188000
175回目,202.078000,1168.800000,913.015000,430.940000
176回目,197.364000,1179.110000,912.519000,427.260000
177回目,196.611000,1167.680000,912.674000,428.601000
178回目,196.246000,1176.630000,911.086000,432.582000
179回目,194.250000,1173.290000,908.871000,432.404000
180回目,199.608000,1169.310000,909.039000,430.509000
181回目,194.284000,1166.100000,910.775000,431.399000
182回目,195.572000,1169.790000,912.856000,431.207000
183回目,197.584000,1172.150000,914.479000,427.553000
184回目,196.873000,1173.430000,911.343000,431.923000
185回目,195.691000,1163.480000,913.141000,431.919000
186回目,194.728000,1173.160000,912.657000,432.653000
187回目,198.184000,1179.900000,910.511000,432.798000
188回目,196.159000,1175.260000,911.066000,432.741000
189回目,197.733000,1173.030000,908.822000,429.555000
190回目,197.021000,1210.700000,914.302000,430.062000
191回目,197.506000,1170.660000,909.411000,435.231000
192回目,197.097000,1176.180000,911.061000,428.854000
193回目,198.266000,1155.030000,911.777000,429.002000
194回目,196.183000,1169.710000,912.024000,440.452000
195回目,198.062000,1213.020000,913.894000,434.804000
196回目,197.944000,1156.560000,908.823000,429.586000
197回目,196.265000,1174.430000,910.766000,436.404000
198回目,198.045000,1173.590000,909.282000,434.117000
199回目,196.831000,1167.630000,909.888000,433.171000
200回目,196.648000,1164.930000,911.963000,431.436000
201回目,199.573000,1167.820000,912.930000,431.350000
202回目,195.117000,1159.600000,911.532000,432.388000
203回目,195.898000,1172.050000,909.524000,429.843000
204回目,198.372000,1163.500000,911.783000,430.318000
205回目,196.778000,1172.410000,910.301000,428.931000
206回目,195.055000,1166.830000,913.956000,428.978000
207回目,197.364000,1160.300000,907.896000,431.622000
208回目,196.656000,1175.140000,908.982000,433.457000
209回目,193.718000,1171.810000,911.142000,428.760000
210回目,197.728000,1174.640000,908.328000,428.665000
211回目,197.419000,1167.950000,911.127000,433.431000
212回目,198.864000,1173.890000,909.035000,431.809000
213回目,197.439000,1171.030000,911.909000,431.694000
214回目,198.168000,1175.870000,915.830000,432.022000
215回目,198.127000,1171.840000,915.768000,431.375000
216回目,196.818000,1170.560000,907.468000,431.598000
217回目,194.558000,1188.280000,911.590000,435.082000
218回目,194.769000,1178.480000,911.166000,429.930000
219回目,198.964000,1170.420000,909.492000,433.495000
220回目,197.098000,1180.270000,911.073000,430.322000
221回目,200.265000,1177.770000,910.562000,428.897000
222回目,195.549000,1163.220000,911.766000,433.591000
223回目,198.064000,1178.820000,908.546000,436.708000
224回目,193.303000,1172.490000,909.588000,430.550000
225回目,195.918000,1168.410000,912.639000,432.124000
226回目,200.633000,1174.220000,911.924000,431.918000
227回目,196.127000,1176.420000,909.360000,430.646000
228回目,202.394000,1179.680000,906.449000,432.179000
229回目,198.811000,1173.710000,908.387000,432.920000
230回目,198.623000,1174.000000,909.582000,431.058000
231回目,195.018000,1183.420000,913.105000,428.457000
232回目,199.743000,1161.840000,912.888000,433.238000
233回目,195.947000,1175.530000,909.115000,431.795000
234回目,198.317000,1162.900000,909.982000,431.353000
235回目,197.714000,1173.640000,908.491000,428.083000
236回目,195.907000,1175.230000,912.599000,430.178000
237回目,197.381000,1186.170000,904.594000,428.637000
238回目,196.726000,1157.600000,915.216000,433.607000
239回目,197.343000,1159.770000,912.661000,430.460000
240回目,196.450000,1178.820000,908.767000,430.482000
241回目,196.816000,1182.490000,911.440000,434.104000
242回目,196.526000,1160.020000,914.409000,429.873000
243回目,195.237000,1169.920000,914.600000,431.504000
244回目,194.963000,1169.770000,911.307000,428.450000
245回目,200.694000,1182.580000,909.856000,431.081000
246回目,198.255000,1174.320000,908.290000,434.082000
247回目,196.462000,1163.710000,912.180000,430.579000
248回目,196.379000,1153.540000,908.820000,430.018000
249回目,198.286000,1197.630000,910.522000,427.293000
250回目,194.963000,1241.690000,913.617000,435.186000
