SimTime,GPSR,NGPSR,NPGPSR,NDGPSR
122回目,349.908000,1904.210000,1328.700000,633.488000
123回目,341.771000,1896.270000,1321.220000,636.546000
124回目,344.998000,1916.460000,1321.640000,635.108000
125回目,346.009000,1927.820000,1325.160000,639.371000
126回目,346.587000,1902.190000,1323.760000,635.101000
127回目,346.553000,1906.830000,1326.700000,636.417000
128回目,345.834000,1895.090000,1324.860000,636.183000
129回目,344.297000,1896.110000,1324.020000,639.077000
130回目,344.899000,1907.400000,1326.430000,632.176000
131回目,347.030000,1919.790000,1318.360000,637.055000
132回目,342.166000,1904.570000,1325.250000,635.787000
133回目,346.861000,1909.710000,1321.470000,632.532000
134回目,344.574000,1905.920000,1319.200000,651.449000
135回目,346.009000,1909.630000,1321.790000,636.007000
136回目,346.250000,1910.910000,1320.130000,635.970000
137回目,343.935000,1907.210000,1329.640000,637.040000
138回目,347.779000,1896.510000,1321.860000,637.445000
139回目,345.458000,1915.380000,1332.920000,633.538000
140回目,342.322000,1910.110000,1318.200000,632.693000
141回目,342.568000,1918.020000,1318.410000,639.139000
142回目,349.984000,1910.410000,1322.800000,632.776000
143回目,344.540000,1912.120000,1324.090000,640.365000
144回目,345.822000,1903.010000,1322.850000,639.265000
145回目,346.456000,1926.510000,1322.680000,633.859000
146回目,351.451000,1979.040000,1321.150000,631.678000
147回目,343.853000,1906.760000,1324.270000,633.190000
148回目,346.909000,1916.650000,1324.510000,637.714000
149回目,344.548000,1906.200000,1324.190000,640.740000
150回目,344.862000,1897.440000,1323.340000,636.525000
151回目,343.612000,1921.050000,1324.760000,634.163000
152回目,349.009000,1908.780000,1324.420000,635.819000
153回目,347.556000,1890.010000,1322.440000,638.175000
154回目,346.775000,1894.670000,1320.020000,634.119000
155回目,344.091000,1896.370000,1326.030000,633.438000
156回目,342.299000,1903.000000,1322.400000,634.574000
157回目,346.652000,1902.290000,1326.060000,635.067000
158回目,345.584000,1898.380000,1322.930000,633.222000
159回目,348.824000,1897.040000,1318.050000,640.452000
160回目,347.981000,1906.680000,1325.520000,636.892000
161回目,349.695000,1901.950000,1319.280000,635.287000
162回目,346.233000,1890.660000,1320.490000,633.859000
163回目,346.681000,1912.110000,1328.590000,637.526000
164回目,347.229000,1904.660000,1322.310000,638.454000
165回目,351.710000,1905.880000,1323.550000,636.853000
166回目,344.147000,1883.290000,1320.000000,634.196000
167回目,344.628000,1921.120000,1321.980000,635.745000
168回目,345.195000,1924.060000,1326.040000,635.572000
169回目,349.711000,1903.260000,1328.690000,639.881000
170回目,344.180000,1908.050000,1325.730000,636.106000
171回目,341.663000,1891.630000,1316.440000,637.171000
172回目,344.324000,1905.950000,1322.820000,640.004000
173回目,343.748000,1900.330000,1325.430000,631.090000
174回目,344.907000,1912.090000,1328.910000,640.434000
175回目,344.592000,1891.270000,1321.720000,636.319000
176回目,343.956000,1897.740000,1323.330000,635.458000
177回目,344.942000,1909.940000,1328.360000,635.618000
178回目,343.441000,1917.860000,1324.120000,632.296000
179回目,347.774000,1892.380000,1326.170000,634.599000
180回目,342.288000,1906.870000,1325.030000,636.162000
181回目,343.501000,1898.390000,1328.030000,639.742000
182回目,344.270000,1980.150000,1324.470000,636.013000
183回目,343.494000,1918.540000,1322.910000,634.423000
184回目,341.476000,1909.180000,1323.600000,636.540000
185回目,345.342000,1905.230000,1318.500000,637.874000
186回目,345.107000,1908.200000,1334.620000,636.048000
187回目,345.304000,1916.140000,1325.890000,630.037000
188回目,346.500000,1907.120000,1326.900000,633.516000
189回目,343.410000,1901.850000,1321.710000,637.485000
190回目,347.368000,1888.780000,1321.080000,637.967000
191回目,344.292000,1883.700000,1324.290000,633.416000
192回目,343.156000,1899.250000,1324.990000,638.157000
193回目,340.369000,1895.310000,1321.590000,637.825000
194回目,340.758000,1904.820000,1324.920000,636.188000
195回目,342.317000,1912.480000,1326.550000,638.538000
196回目,340.871000,1898.050000,1329.490000,636.435000
197回目,347.241000,1948.310000,1324.150000,637.416000
198回目,344.332000,1906.040000,1324.790000,634.025000
199回目,341.201000,1901.640000,1321.320000,633.098000
200回目,340.791000,1918.930000,1325.240000,638.359000
201回目,343.661000,1937.260000,1326.430000,641.161000
202回目,343.598000,1906.650000,1326.140000,636.016000
203回目,339.104000,1920.940000,1325.590000,633.112000
204回目,347.261000,1943.860000,1321.370000,631.913000
205回目,353.153000,1895.470000,1324.960000,638.105000
206回目,342.111000,1900.500000,1323.470000,639.873000
207回目,346.561000,1904.510000,1328.780000,636.308000
208回目,342.779000,1895.370000,1325.520000,634.853000
209回目,343.989000,1929.600000,1326.720000,636.455000
210回目,344.388000,1908.900000,1322.340000,639.576000
211回目,343.274000,1894.040000,1324.370000,637.608000
212回目,346.981000,1892.340000,1328.220000,635.714000
213回目,346.302000,1893.860000,1321.050000,635.623000
214回目,341.939000,1915.940000,1324.820000,641.040000
215回目,344.260000,1898.150000,1314.720000,635.352000
216回目,343.493000,1902.860000,1321.020000,637.293000
217回目,345.171000,1898.240000,1330.090000,634.518000
218回目,345.156000,1907.500000,1325.230000,639.080000
219回目,343.859000,1908.410000,1328.400000,634.097000
220回目,347.262000,1892.270000,1323.420000,633.617000
221回目,344.798000,1905.530000,1320.430000,633.918000
222回目,341.341000,1904.840000,1324.720000,635.049000
223回目,343.033000,1903.530000,1321.180000,638.275000
224回目,344.316000,1914.810000,1328.570000,635.679000
225回目,346.849000,1894.200000,1330.440000,635.520000
226回目,344.582000,1917.190000,1324.900000,635.700000
227回目,344.835000,1899.830000,1325.860000,635.304000
228回目,344.334000,1902.480000,1321.990000,625.566000
229回目,347.366000,1900.150000,1322.600000,634.235000
230回目,345.490000,1954.360000,1320.920000,631.762000
231回目,348.450000,1972.820000,1324.880000,637.191000
232回目,346.235000,1895.650000,1325.300000,634.647000
233回目,345.128000,1922.310000,1321.560000,633.419000
234回目,348.774000,1925.490000,1324.460000,635.100000
235回目,355.895000,1907.650000,1322.240000,643.647000
236回目,347.641000,1904.830000,1323.130000,637.571000
237回目,344.486000,1907.080000,1328.090000,636.966000
238回目,346.593000,1909.030000,1330.040000,636.289000
239回目,344.630000,1908.120000,1326.100000,634.061000
240回目,343.516000,1897.110000,1319.150000,638.605000
241回目,346.866000,1942.630000,1320.080000,638.826000
242回目,349.603000,1908.920000,1323.210000,633.439000
243回目,347.029000,1893.700000,1324.920000,630.788000
244回目,342.939000,1909.090000,1318.420000,636.597000
245回目,341.619000,1913.410000,1320.530000,634.735000
246回目,343.023000,1892.700000,1323.040000,639.440000
247回目,343.146000,1941.790000,1324.730000,630.277000
248回目,343.672000,1903.550000,1319.500000,550.296000
249回目,341.272000,1926.450000,1325.960000,549.401000
250回目,342.123000,1901.160000,1323.230000,544.580000
