Loss,GPSR,NGPSR,NPGPSR,NDGPSR
183回目,17.114100,12.080500,11.745000,13.422800
184回目,17.785200,11.745000,12.416100,13.422800
185回目,15.771800,14.765100,12.416100,12.416100
186回目,17.785200,13.087200,14.429500,12.416100
187回目,16.498300,13.422800,12.416100,13.758400
188回目,17.114100,11.745000,12.080500,13.422800
189回目,17.114100,12.080500,14.094000,12.751700
190回目,17.114100,11.745000,14.429500,13.422800
191回目,15.771800,11.073800,11.745000,13.087200
192回目,17.114100,11.073800,15.436200,13.758400
193回目,16.778500,12.080500,13.758400,13.422800
194回目,17.785200,12.416100,16.107400,13.758400
195回目,15.771800,11.073800,13.422800,11.409400
196回目,17.785200,12.751700,13.087200,12.751700
197回目,15.436200,11.073800,14.429500,13.087200
198回目,17.785200,13.087200,11.745000,12.751700
199回目,15.436200,13.422800,14.094000,12.416100
200回目,17.114100,11.073800,13.422800,13.422800
201回目,15.771800,12.751700,9.060400,13.087200
202回目,15.771800,12.080500,13.087200,12.416100
203回目,17.785200,15.151500,12.080500,13.422800
204回目,17.449700,11.745000,13.087200,12.416100
205回目,15.771800,11.073800,14.765100,11.409400
206回目,17.785200,12.751700,15.100700,13.422800
207回目,17.114100,11.409400,14.429500,11.111100
208回目,16.498300,12.080500,13.758400,13.422800
209回目,18.456400,11.745000,12.751700,10.738300
210回目,15.436200,12.416100,9.395970,12.751700
211回目,17.785200,13.087200,13.087200,13.422800
212回目,17.114100,12.794600,11.447800,10.738300
213回目,17.785200,11.073800,13.422800,13.758400
214回目,17.449700,12.751700,15.436200,12.416100
215回目,16.778500,13.422800,16.443000,12.416100
216回目,17.114100,12.080500,13.758400,10.738300
217回目,17.785200,11.409400,12.751700,10.738300
218回目,15.436200,13.087200,9.395970,11.409400
219回目,15.436200,11.745000,13.758400,12.751700
220回目,17.114100,11.409400,13.758400,12.751700
221回目,17.114100,12.080500,9.395970,11.111100
222回目,16.778500,11.745000,12.751700,10.738300
223回目,15.771800,12.080500,15.436200,13.758400
224回目,16.498300,12.080500,15.100700,12.751700
225回目,16.498300,13.422800,13.422800,13.087200
226回目,17.785200,12.751700,14.765100,12.751700
227回目,14.429500,11.409400,10.738300,13.758400
228回目,16.498300,11.073800,15.436200,13.758400
229回目,16.778500,11.745000,11.745000,13.422800
230回目,15.436200,11.073800,11.073800,11.111100
231回目,14.429500,11.073800,14.094000,12.416100
232回目,15.436200,12.080500,12.080500,10.738300
233回目,18.456400,9.731540,13.758400,13.422800
234回目,15.771800,11.073800,12.416100,13.422800
235回目,17.785200,13.087200,14.094000,11.409400
236回目,17.449700,13.422800,14.765100,11.409400
237回目,15.436200,11.073800,12.080500,11.111100
238回目,18.456400,13.087200,12.751700,13.758400
239回目,17.785200,11.409400,9.395970,13.422800
240回目,14.429500,13.422800,14.478100,13.758400
241回目,16.778500,12.080500,14.429500,13.758400
242回目,17.449700,11.745000,11.409400,13.087200
243回目,15.436200,13.087200,11.745000,13.422800
244回目,17.114100,12.080500,10.402700,12.751700
245回目,17.785200,12.080500,13.422800,10.738300
246回目,14.429500,12.794600,13.422800,12.416100
247回目,17.449700,11.073800,15.771800,13.758400
248回目,17.785200,11.409400,14.429500,13.422800
249回目,17.114100,11.745000,13.758400,13.422800
250回目,17.785200,12.751700,12.416100,13.422800
